0.000000000000000000e+00,2.475654520094394684e-02,3.382595628499984741e-02,1.679671406745910645e-01,2.358532138168811798e-02,2.192765474319458008e-02,2.295656204223632812e-01,5.402656272053718567e-02,4.730644449591636658e-02,3.142972663044929504e-02,3.481034561991691589e-02,7.851663976907730103e-02,4.614204168319702148e-02,2.513165958225727081e-02,2.267979644238948822e-02,1.302154809236526489e-01,9.048055857419967651e-02,7.444754242897033691e-02,4.669894278049468994e-02,2.528330124914646149e-02
1.926353201270103455e-02,0.000000000000000000e+00,2.248263359069824219e-02,2.198349125683307648e-02,1.490681711584329605e-02,1.863572187721729279e-02,1.640022732317447662e-02,1.815940253436565399e-02,2.529654651880264282e-02,1.935515739023685455e-02,2.813401259481906891e-02,6.078775599598884583e-02,8.087568730115890503e-02,1.753719896078109741e-02,2.151852659881114960e-02,3.212186694145202637e-02,2.237093448638916016e-02,1.363743990659713745e-01,1.450460683554410934e-02,1.323697417974472046e-01
2.056891843676567078e-02,2.505627274513244629e-02,0.000000000000000000e+00,1.724437996745109558e-02,1.185620054602622986e-01,1.507717818021774292e-01,4.717683792114257812e-02,2.407200820744037628e-02,7.991265505552291870e-02,4.397791251540184021e-02,1.130157336592674255e-01,1.894758269190788269e-02,2.955580316483974457e-02,2.535098791122436523e-02,2.825829386711120605e-02,2.489330023527145386e-01,3.236338868737220764e-02,5.321052670478820801e-02,1.775846444070339203e-02,2.242064476013183594e-02
1.746662855148315430e-01,2.808956615626811981e-02,1.871355250477790833e-02,0.000000000000000000e+00,1.764249801635742188e-02,1.768945343792438507e-02,5.639742687344551086e-02,2.024100534617900848e-02,1.592156104743480682e-02,1.929443329572677612e-02,9.846339374780654907e-02,8.365712314844131470e-02,1.585926301777362823e-02,1.646836288273334503e-02,9.538761526346206665e-02,4.736704006791114807e-02,2.000985108315944672e-02,2.489686012268066406e-01,1.814339123666286469e-02,3.304106369614601135e-02
7.448928058147430420e-02,1.752959750592708588e-02,1.115654036402702332e-01,6.333662569522857666e-02,0.000000000000000000e+00,2.470258809626102448e-02,3.848334774374961853e-02,4.029357433319091797e-02,1.530449837446212769e-01,5.096295848488807678e-02,1.228630021214485168e-01,2.158637531101703644e-02,5.772817507386207581e-02,5.056096240878105164e-02,6.212259829044342041e-02,2.119132131338119507e-02,3.427308797836303711e-02,3.318528458476066589e-02,1.979910396039485931e-02,3.377578780055046082e-02
3.300705179572105408e-02,3.455883637070655823e-02,2.109010964632034302e-01,2.756542526185512543e-02,2.256104350090026855e-02,0.000000000000000000e+00,2.036451734602451324e-02,1.381690353155136108e-01,2.020525932312011719e-01,3.658139333128929138e-02,2.147372066974639893e-02,3.703390806913375854e-02,4.265241697430610657e-02,1.762136071920394897e-01,2.157324366271495819e-02,5.326169729232788086e-02,2.877146564424037933e-02,2.060165256261825562e-02,1.624501682817935944e-02,5.894430354237556458e-02
1.395314037799835205e-01,1.513915136456489563e-02,3.867945447564125061e-02,4.156976565718650818e-02,2.173491567373275757e-02,1.919746212661266327e-02,0.000000000000000000e+00,1.328371614217758179e-01,3.426492586731910706e-02,2.209211327135562897e-02,1.781205274164676666e-02,1.355475336313247681e-01,2.331948094069957733e-02,2.614857256412506104e-02,6.483403593301773071e-02,2.110687941312789917e-01,5.524607002735137939e-02,3.059173189103603363e-02,3.756619244813919067e-02,3.474321588873863220e-02
5.485785380005836487e-02,3.146994858980178833e-02,3.945894539356231689e-02,4.858973249793052673e-02,1.050655320286750793e-01,3.334841728210449219e-01,6.051161885261535645e-02,0.000000000000000000e+00,8.972426503896713257e-02,2.853726036846637726e-02,5.461945757269859314e-02,3.468905389308929443e-02,4.081796482205390930e-02,2.172848433256149292e-01,3.387194499373435974e-02,4.983277991414070129e-02,3.646181151270866394e-02,5.882127210497856140e-02,2.409471571445465088e-02,3.319118544459342957e-02
3.360928222537040710e-02,3.596114739775657654e-02,9.228321164846420288e-02,2.511723525822162628e-02,9.927073121070861816e-02,1.873485594987869263e-01,2.196142636239528656e-02,2.140202969312667847e-01,0.000000000000000000e+00,2.431449294090270996e-02,2.762665785849094391e-02,2.363835275173187256e-02,5.037704482674598694e-02,7.068025320768356323e-02,4.276487603783607483e-02,3.587161377072334290e-02,5.953678116202354431e-02,2.587521262466907501e-02,1.741765439510345459e-02,4.414026811718940735e-02
2.464836649596691132e-02,2.756734378635883331e-02,2.127687074244022369e-02,1.893159933388233185e-02,4.112144932150840759e-02,2.547365240752696991e-02,2.108410000801086426e-02,1.701191999018192291e-02,1.714614219963550568e-02,0.000000000000000000e+00,1.594837568700313568e-02,1.520253997296094894e-02,5.036093294620513916e-02,1.794934459030628204e-02,1.509003713726997375e-02,3.702167049050331116e-02,2.563539892435073853e-02,1.948706060647964478e-02,1.368842180818319321e-02,5.571693181991577148e-02
4.654869437217712402e-02,3.372374922037124634e-02,6.241020932793617249e-02,6.003425642848014832e-02,1.119656190276145935e-01,1.727696508169174194e-02,2.060960046947002411e-02,3.089530952274799347e-02,2.457469888031482697e-02,1.925048045814037323e-02,0.000000000000000000e+00,2.048635855317115784e-02,2.739039808511734009e-02,1.980556733906269073e-02,1.285578012466430664e-01,2.653819322586059570e-02,1.884103193879127502e-02,4.081995785236358643e-02,2.738235890865325928e-02,1.159442067146301270e-01
5.079224333167076111e-02,2.483061887323856354e-02,2.208016626536846161e-02,1.136727407574653625e-01,1.863303780555725098e-02,2.005140669643878937e-02,5.875479802489280701e-02,2.721709944307804108e-02,1.762275211513042450e-02,1.989948190748691559e-02,2.736657857894897461e-02,0.000000000000000000e+00,2.707784622907638550e-02,1.940193772315979004e-02,2.016605995595455170e-02,2.473998814821243286e-02,2.230735868215560913e-01,6.679335981607437134e-02,2.428362704813480377e-02,2.122395671904087067e-02
5.336644873023033142e-02,8.305636793375015259e-02,4.509062692523002625e-02,2.934754826128482819e-02,7.952614128589630127e-02,1.986169628798961639e-02,4.524185135960578918e-02,4.652452841401100159e-02,4.577869176864624023e-02,9.640394896268844604e-02,9.923920035362243652e-02,2.520905248820781708e-02,0.000000000000000000e+00,3.040453977882862091e-02,1.751848869025707245e-02,1.734942384064197540e-02,1.989342086017131805e-02,1.990004628896713257e-02,1.616380363702774048e-01,1.640425920486450195e-01
4.808663949370384216e-02,2.158052660524845123e-02,2.818683534860610962e-02,2.858103811740875244e-02,6.304237991571426392e-02,9.814227372407913208e-02,2.737730182707309723e-02,2.166100293397903442e-01,7.626935839653015137e-02,1.981681026518344879e-02,3.260099887847900391e-02,4.861990734934806824e-02,2.091618068516254425e-02,0.000000000000000000e+00,2.082640863955020905e-02,1.758505031466484070e-02,1.952943764626979828e-02,2.117655985057353973e-02,1.689742878079414368e-02,2.519842982292175293e-02
2.249392122030258179e-02,2.652773819863796234e-02,2.292767912149429321e-02,7.922589778900146484e-02,4.800799861550331116e-02,8.384137600660324097e-02,7.874722778797149658e-02,3.008211590349674225e-02,1.393970996141433716e-01,1.829748600721359253e-02,1.759929209947586060e-01,3.760726749897003174e-02,1.609001122415065765e-02,1.755606941878795624e-02,0.000000000000000000e+00,9.732528775930404663e-02,6.668613106012344360e-02,4.892957210540771484e-02,3.685055077075958252e-01,4.129569977521896362e-02
8.940905332565307617e-02,5.921497941017150879e-02,1.533355265855789185e-01,1.585319451987743378e-02,2.355721034109592438e-02,5.861343443393707275e-02,2.534978389739990234e-01,5.106075108051300049e-02,5.874429643154144287e-02,7.970459014177322388e-02,3.287267684936523438e-02,5.148900672793388367e-02,2.208784967660903931e-02,2.434584684669971466e-02,8.023382723331451416e-02,0.000000000000000000e+00,5.683675780892372131e-02,2.606543153524398804e-02,1.692483946681022644e-02,3.775714710354804993e-02
3.894045576453208923e-02,3.778299316763877869e-02,2.936558984220027924e-02,1.777403987944126129e-02,2.231886237859725952e-02,2.053879760205745697e-02,2.393425069749355316e-02,2.178983204066753387e-02,2.867806516587734222e-02,2.378127165138721466e-02,2.074394375085830688e-02,2.392227053642272949e-01,1.851606555283069611e-02,5.858500301837921143e-02,2.209866791963577271e-02,3.904967382550239563e-02,0.000000000000000000e+00,2.997601591050624847e-02,1.497933268547058105e-02,3.421303257346153259e-02
