Cause,Effect,Weight
V13,V7,0.014476063661277294
V7,V18,0.015668325126171112
V7,V14,0.01689583621919155
V1,V18,0.016931334510445595
V1,V14,0.01715856045484543
V13,V1,0.01725320890545845
V13,V20,0.017422521486878395
V1,V11,0.017443668097257614
V18,V11,0.018023809418082237
V14,V13,0.018346821889281273
V13,V11,0.018675709143280983
V7,V1,0.018948517739772797
V13,V9,0.019115738570690155
V18,V6,0.019243575632572174
V4,V15,0.0192709993571043
V1,V20,0.019812511280179024
V14,V5,0.01986757479608059
V14,V15,0.020064445212483406
V19,V18,0.02011435478925705
V13,V19,0.020233744755387306
V19,V20,0.02027679793536663
V7,V10,0.02056249789893627
V15,V3,0.020703108981251717
V1,V4,0.020762166008353233
V17,V15,0.02080744318664074
V10,V17,0.020899837836623192
V18,V12,0.020924711599946022
V20,V4,0.02099810726940632
V18,V16,0.021223939955234528
V17,V6,0.021234972402453423
V1,V19,0.021306946873664856
V14,V6,0.021524840965867043
V18,V4,0.02157304249703884
V17,V9,0.02157374657690525
V13,V17,0.02157512865960598
V7,V17,0.02163717709481716
V19,V14,0.021654315292835236
V2,V1,0.021682074293494225
V17,V11,0.021746449172496796
V20,V16,0.02190556563436985
V18,V9,0.021926993504166603
V12,V14,0.021995067596435547
V6,V4,0.022128188982605934
V14,V10,0.02216196060180664
V20,V15,0.022363534197211266
V1,V15,0.022371821105480194
V1,V10,0.02239583618938923
V7,V4,0.02249782718718052
V11,V4,0.02251126617193222
V10,V15,0.02260320819914341
V1,V0,0.022657541558146477
V13,V15,0.022662421688437462
V12,V20,0.022680753841996193
V13,V4,0.022703595459461212
V18,V17,0.022884808480739594
V19,V4,0.02309642918407917
V14,V20,0.023153072223067284
V1,V17,0.023155884817242622
V9,V2,0.023190440610051155
V11,V14,0.023218603804707527
V13,V12,0.02330670692026615
V18,V15,0.023808330297470093
V7,V19,0.0238595362752676
V16,V5,0.024092555046081543
V0,V19,0.024187827482819557
V12,V17,0.024320706725120544
V19,V17,0.024522913619875908
V13,V3,0.024568729102611542
V11,V2,0.024574987590312958
V14,V2,0.02459932118654251
V19,V16,0.024608315899968147
V18,V3,0.024647338315844536
V10,V20,0.02480442076921463
V11,V16,0.02480713464319706
V13,V2,0.0248375553637743
V16,V17,0.024840787053108215
V6,V2,0.024967901408672333
V18,V20,0.02513105422258377
V19,V2,0.02522272616624832
V1,V16,0.025303510949015617
V18,V8,0.025308385491371155
V13,V0,0.02534959651529789
V18,V5,0.02539372257888317
V0,V16,0.02545148879289627
V0,V18,0.025452613830566406
V10,V16,0.025983111932873726
V11,V8,0.025987664237618446
V7,V2,0.026108575984835625
V3,V9,0.026256754994392395
V16,V8,0.026459140703082085
V3,V19,0.026596374809741974
V6,V13,0.02662949077785015
V14,V16,0.0268631000071764
V6,V20,0.02698960341513157
V16,V15,0.027011096477508545
V10,V9,0.027048252522945404
V13,V5,0.027191663160920143
V19,V5,0.02721777744591236
V7,V0,0.027297811582684517
V9,V8,0.02749394066631794
V2,V20,0.027724890038371086
V12,V15,0.027766423299908638
V5,V17,0.02781764417886734
V7,V8,0.027942463755607605
V0,V14,0.02796274982392788
V9,V20,0.027977483347058296
V0,V5,0.02816387452185154
V18,V2,0.02829655259847641
V7,V9,0.028609512373805046
V6,V8,0.028656242415308952
V6,V9,0.028694935142993927
V11,V10,0.028819790109992027
V5,V15,0.02961435355246067
V4,V5,0.030298249796032906
V19,V10,0.030329754576086998
V7,V6,0.030832625925540924
V0,V8,0.031018225476145744
V6,V16,0.03120504319667816
V2,V15,0.03160010650753975
V11,V12,0.031833257526159286
V13,V8,0.032058246433734894
V4,V8,0.032225463539361954
V1,V3,0.03270691633224487
V4,V10,0.03302359953522682
V1,V9,0.03315556421875954
V14,V3,0.03337405249476433
V10,V18,0.03465144708752632
V1,V12,0.03503112867474556
V11,V6,0.0373602993786335
V11,V5,0.0374390073120594
V8,V20,0.038163281977176666
V3,V6,0.03844204172492027
V7,V16,0.03864426538348198
V13,V16,0.03877959027886391
V7,V12,0.039884623140096664
V16,V3,0.04010239616036415
V19,V12,0.040940061211586
V12,V2,0.04107450321316719
V10,V12,0.04334611818194389
V7,V15,0.04652106761932373
V0,V15,0.046704892069101334
V8,V12,0.04732005298137665
V10,V8,0.048105817288160324
V10,V3,0.04994876682758331
V16,V2,0.050354134291410446
V7,V5,0.0515868179500103
V6,V15,0.05315186083316803
V7,V20,0.05566977337002754
V0,V20,0.05646594986319542
V9,V15,0.05698208138346672
V17,V14,0.05785168707370758
V10,V2,0.05899401381611824
V17,V20,0.06149755418300629
V0,V12,0.06454713642597198
V9,V0,0.06529583781957626
V11,V15,0.06621027737855911
V7,V11,0.0663287490606308
V3,V0,0.06875183433294296
V11,V20,0.07095063477754593
V4,V2,0.07580005377531052
V5,V6,0.07880733162164688
V3,V20,0.08268395066261292
V4,V3,0.0857187882065773
V8,V15,0.10436754673719406
V3,V12,0.10511352866888046
V10,V6,0.12624816596508026
V5,V12,0.13212941586971283
V5,V20,0.13515116274356842
V12,V4,0.1356193572282791
V11,V19,0.1410997211933136
V9,V12,0.14220653474330902
V9,V4,0.14550232887268066
V2,V0,0.15047509968280792
V3,V5,0.15308542549610138
V5,V1,0.16075286269187927
V0,V17,0.1724717766046524
V8,V17,0.17331062257289886
V2,V5,0.1749783754348755
V0,V10,0.1856015920639038
V0,V6,0.18881060183048248
V3,V2,0.19146005809307098
V8,V14,0.1937977820634842
V6,V19,0.1982915997505188
V5,V9,0.19964934885501862
V0,V4,0.20137204229831696
V6,V12,0.2065092772245407
V8,V19,0.21236330270767212
V4,V14,0.2152758091688156
V4,V17,0.23672981560230255
V8,V1,0.24110472202301025
V17,V3,0.24606476724147797
V3,V11,0.24973298609256744
V2,V8,0.2534177005290985
V15,V19,0.2539503276348114
V5,V10,0.254638671875
V0,V11,0.26554426550865173
V17,V2,0.26652586460113525
V9,V14,0.27338263392448425
V9,V19,0.2738407552242279
V6,V1,0.2791101336479187
V14,V18,0.2856571674346924
V3,V8,0.29212650656700134
V13,V18,0.32078608870506287
V10,V13,0.38356998562812805
V9,V11,0.3911553919315338
V12,V16,0.3992096483707428
V5,V8,0.4088100492954254
V4,V16,0.4132353365421295
V3,V7,0.41420498490333557
V9,V16,0.44637227058410645
