Cause,Effect,Weight
V20,V19,1.0285526514053345e-05
V13,V11,1.130811870098114e-05
V6,V20,1.321360468864441e-05
V3,V13,3.3389776945114136e-05
V0,V14,4.3876469135284424e-05
V9,V20,9.835138916969299e-05
V10,V20,0.00010943226516246796
V16,V15,0.00011349283158779144
V4,V13,0.0001260722056031227
V4,V5,0.00013636797666549683
V15,V12,0.00015201140195131302
V14,V16,0.00017242971807718277
V15,V5,0.00019466690719127655
V0,V13,0.00022103078663349152
V19,V2,0.0003024861216545105
V14,V19,0.0003106752410531044
V7,V16,0.0003250930458307266
V12,V10,0.0003516562283039093
V19,V3,0.00035341642796993256
V7,V1,0.00040898658335208893
V21,V18,0.00044306833297014236
V4,V15,0.00044613610953092575
V17,V20,0.0004512127488851547
V12,V11,0.0005353325977921486
V10,V13,0.0005646524950861931
V21,V12,0.0005702981725335121
V6,V2,0.000599028542637825
V19,V4,0.0006025470793247223
V19,V13,0.0006617968901991844
V19,V16,0.0006659561768174171
V7,V19,0.0006712721660733223
V19,V12,0.0006731161847710609
V4,V3,0.0006885174661874771
V19,V1,0.0007337555289268494
V15,V0,0.0008247178047895432
V7,V10,0.0008480492979288101
V3,V15,0.0009062746539711952
V0,V12,0.0009086932986974716
V19,V9,0.0009266631677746773
V7,V21,0.0009624296799302101
V21,V14,0.0010126447305083275
V6,V10,0.0010319780558347702
V21,V19,0.0010339468717575073
V12,V6,0.0010595135390758514
V10,V17,0.001061130315065384
V10,V5,0.0010792315006256104
V10,V15,0.0010852590203285217
V9,V4,0.0010929759591817856
V11,V5,0.0010967059060931206
V12,V3,0.0011213012039661407
V17,V15,0.0011957967653870583
V18,V19,0.0011989390477538109
V19,V11,0.0012274924665689468
V10,V16,0.0012340191751718521
V19,V0,0.0012497371062636375
V14,V15,0.0012558111920952797
V7,V13,0.0012970510870218277
V19,V8,0.0013362010940909386
V2,V9,0.0013486798852682114
V1,V13,0.001397203654050827
V15,V13,0.0014300281181931496
V1,V17,0.001450120471417904
V21,V11,0.0014510126784443855
V14,V8,0.001460060477256775
V21,V20,0.0015430916100740433
V13,V5,0.001547093503177166
V6,V4,0.0015579760074615479
V11,V20,0.0015815626829862595
V21,V16,0.0016567837446928024
V8,V1,0.0016660504043102264
V2,V15,0.0016756895929574966
V7,V14,0.0016880109906196594
V4,V14,0.0016919281333684921
V7,V9,0.0017468445003032684
V10,V14,0.0017473110929131508
V19,V5,0.0017974711954593658
V11,V14,0.0018104882910847664
V20,V5,0.0018167607486248016
V15,V20,0.001878778450191021
V20,V2,0.0019044391810894012
V14,V1,0.0019065691158175468
V20,V1,0.0019261036068201065
V10,V8,0.0019550658762454987
V11,V4,0.001965000294148922
V13,V20,0.0019750576466321945
V13,V17,0.0019991109147667885
V12,V14,0.0020120088011026382
V6,V8,0.002018166705965996
V13,V2,0.002034115605056286
V5,V0,0.0020375512540340424
V11,V10,0.002041819505393505
V5,V9,0.002110389992594719
V3,V14,0.0021449225023388863
V7,V5,0.002208980731666088
V21,V17,0.002235967665910721
V12,V20,0.0023405663669109344
V21,V15,0.0023461179807782173
V7,V20,0.0023469412699341774
V17,V8,0.0023550987243652344
V21,V13,0.0023674042895436287
V7,V17,0.0024474449455738068
V0,V7,0.002456655725836754
V18,V13,0.0024871546775102615
V1,V15,0.0025185905396938324
V20,V14,0.0025322623550891876
V14,V17,0.002586890012025833
V19,V10,0.002668069675564766
V2,V4,0.0026711635291576385
V16,V13,0.002681608311831951
V7,V12,0.00268672127276659
V12,V13,0.0028069252148270607
V21,V3,0.002814358100295067
V12,V1,0.0029055150225758553
V8,V13,0.0029282011091709137
V2,V10,0.002957034856081009
V7,V11,0.002966855652630329
V8,V9,0.0030861608684062958
V18,V14,0.003090241923928261
V18,V3,0.0031098639592528343
V16,V6,0.0031135939061641693
V14,V6,0.003121144138276577
V18,V10,0.0031373118981719017
V19,V17,0.003245919942855835
V9,V17,0.0032605696469545364
V10,V9,0.0032870015129446983
V21,V9,0.0033459002152085304
V14,V13,0.003452506847679615
V16,V11,0.0034762080758810043
V15,V9,0.0034780362620949745
V2,V17,0.003515256568789482
V18,V7,0.0036466438323259354
V7,V8,0.0037032533437013626
V18,V4,0.003780122846364975
V7,V6,0.0038380874320864677
V15,V7,0.003850659355521202
V16,V3,0.003893330693244934
V21,V2,0.003972736187279224
V16,V1,0.003991200588643551
V14,V5,0.004076956771314144
V18,V12,0.004143589176237583
V21,V6,0.004165824502706528
V18,V0,0.004178990609943867
V19,V6,0.004263750277459621
V14,V2,0.0043996963649988174
V18,V20,0.004444326274096966
V16,V17,0.004473304376006126
V4,V17,0.0045899562537670135
V18,V6,0.004615812562406063
V12,V9,0.004669924266636372
V1,V9,0.0046895164996385574
V0,V6,0.004891535267233849
V11,V0,0.004914039745926857
V5,V12,0.004942245781421661
V7,V3,0.005082949064671993
V18,V2,0.005100445821881294
V11,V9,0.005135565996170044
V11,V3,0.005338331684470177
V0,V10,0.005498642101883888
V21,V0,0.0056112706661224365
V18,V5,0.005634828470647335
V21,V1,0.0058448426425457
V21,V5,0.005907577462494373
V7,V4,0.006095261313021183
V21,V8,0.006405246444046497
V11,V2,0.006446400657296181
V3,V10,0.006458627060055733
V18,V16,0.006479999981820583
V12,V17,0.006735552102327347
V18,V8,0.006872699595987797
V6,V15,0.007597913965582848
V9,V0,0.008034730330109596
V0,V17,0.008274227380752563
V16,V20,0.008295102044939995
V3,V6,0.008404908701777458
V11,V8,0.008445527404546738
V18,V1,0.008635714650154114
V16,V9,0.008773453533649445
V18,V9,0.00878898799419403
V0,V8,0.009031727910041809
V8,V4,0.009057924151420593
V21,V4,0.009061375632882118
V2,V1,0.009516539052128792
V20,V3,0.009754549711942673
V1,V11,0.009934736415743828
V12,V4,0.010628646239638329
V15,V8,0.010642646811902523
V16,V2,0.011084390804171562
V16,V0,0.012519463896751404
V16,V5,0.012755805626511574
V3,V1,0.012834231369197369
V18,V17,0.014792261645197868
V3,V2,0.014800034463405609
V5,V17,0.01602017506957054
V20,V4,0.018145490437746048
V0,V1,0.018537059426307678
V16,V4,0.019378677010536194
V5,V1,0.019393082708120346
V8,V3,0.019913427531719208
V6,V17,0.023094015195965767
V11,V15,0.02465507946908474
V5,V6,0.03360695391893387
V15,V19,0.03614869713783264
V9,V3,0.03777157515287399
V3,V0,0.03798365592956543
V16,V12,0.053544946014881134
V6,V1,0.06846648454666138
V8,V2,0.06999129801988602
V1,V10,0.0847829282283783
V8,V16,0.08876997232437134
V2,V5,0.09173581004142761
V6,V9,0.0922311395406723
V11,V18,0.09476570785045624
V11,V17,0.13139420747756958
V9,V13,0.15844246745109558
V3,V17,0.16490423679351807
V4,V1,0.16702991724014282
V0,V4,0.16847580671310425
V2,V0,0.1809627264738083
V6,V11,0.18815384805202484
V4,V10,0.22532060742378235
V18,V15,0.2336074709892273
V2,V7,0.23384645581245422
V6,V13,0.2566077709197998
V10,V21,0.28419625759124756
V5,V8,0.3179895579814911
V8,V20,0.32052579522132874
V0,V20,0.32184284925460815
V2,V12,0.34403711557388306
V9,V14,0.3813251554965973
V8,V12,0.4100024998188019
V3,V5,0.44773221015930176
