Cause,Effect,Weight
V12,V15,3.91937792301178e-05
V5,V12,7.306784391403198e-05
V3,V20,0.00012828782200813293
V8,V4,0.00014073774218559265
V2,V5,0.00026707351207733154
V3,V5,0.0003262590616941452
V20,V14,0.00038892216980457306
V11,V18,0.0003904774785041809
V5,V19,0.00040733441710472107
V5,V20,0.0004511978477239609
V18,V20,0.0005079396069049835
V14,V13,0.0005167368799448013
V7,V14,0.000572575256228447
V20,V1,0.0006118100136518478
V2,V19,0.0006685070693492889
V7,V5,0.000729292631149292
V10,V11,0.0007999427616596222
V9,V7,0.0008246563374996185
V8,V17,0.0008561620488762856
V5,V16,0.0009218193590641022
V2,V13,0.0009466856718063354
V16,V12,0.0009497608989477158
V12,V18,0.0009609442204236984
V15,V7,0.0009778514504432678
V0,V16,0.0009953118860721588
V19,V1,0.0010124016553163528
V16,V17,0.0010210555046796799
V18,V14,0.001096487045288086
V9,V12,0.0010966379195451736
V6,V15,0.0011356174945831299
V0,V15,0.0011844448745250702
V12,V1,0.0012261895462870598
V1,V2,0.00122823566198349
V10,V15,0.0012385370209813118
V8,V2,0.0012454576790332794
V0,V13,0.0013178326189517975
V6,V20,0.0014564357697963715
V9,V11,0.0015074964612722397
V18,V10,0.0015439316630363464
V6,V1,0.0015755947679281235
V14,V15,0.001615520566701889
V4,V0,0.0016170796006917953
V14,V19,0.001635594293475151
V17,V6,0.0016693547368049622
V19,V12,0.0016900897026062012
V19,V4,0.0017371680587530136
V10,V20,0.001810997724533081
V12,V13,0.001871911808848381
V8,V5,0.0019039176404476166
V18,V3,0.0019316282123327255
V2,V18,0.0019353106617927551
V0,V12,0.002002749592065811
V10,V1,0.00201591569930315
V17,V12,0.0020346688106656075
V14,V5,0.0020598620176315308
V13,V3,0.0020612794905900955
V5,V15,0.002072044648230076
V10,V2,0.0020852703601121902
V0,V2,0.0021001389250159264
V19,V15,0.002116147428750992
V8,V14,0.002242567017674446
V8,V12,0.0022676587104797363
V0,V9,0.002349977381527424
V19,V3,0.00235196016728878
V13,V19,0.0024803951382637024
V4,V2,0.0025310376659035683
V4,V18,0.002553846687078476
V13,V7,0.002587849274277687
V8,V13,0.0026305504143238068
V8,V1,0.0026314593851566315
V16,V10,0.0026701996102929115
V5,V9,0.002686893567442894
V16,V6,0.00270649790763855
V14,V0,0.002723541110754013
V17,V3,0.0027274833992123604
V4,V6,0.0028259102255105972
V17,V2,0.002854626625776291
V6,V11,0.0028631901368498802
V0,V7,0.002884861081838608
V0,V20,0.0028942711651325226
V14,V9,0.002922467887401581
V19,V17,0.0029723653569817543
V0,V10,0.003115413710474968
V10,V9,0.003141910769045353
V4,V12,0.003189888782799244
V8,V9,0.003210596740245819
V16,V20,0.0032136105000972748
V11,V12,0.003222716972231865
V17,V20,0.003320596180856228
V12,V7,0.0033422280102968216
V14,V2,0.003344855271279812
V4,V3,0.0033566802740097046
V6,V5,0.003378363326191902
V14,V12,0.0033982787281274796
V1,V15,0.0036210641264915466
V16,V14,0.003673134371638298
V16,V3,0.003695840947329998
V5,V10,0.0037062279880046844
V17,V0,0.0037108054384589195
V14,V11,0.003716827370226383
V11,V3,0.003794252872467041
V16,V19,0.0038428418338298798
V17,V15,0.003968273289501667
V10,V13,0.00400826521217823
V16,V13,0.004076704382896423
V16,V2,0.004077075980603695
V0,V18,0.004099056124687195
V16,V11,0.004104113206267357
V5,V17,0.0041395630687475204
V4,V15,0.004189038649201393
V13,V5,0.004208691418170929
V19,V20,0.0043156445026397705
V17,V11,0.004507348872721195
V16,V15,0.004516017623245716
V8,V15,0.004529702477157116
V7,V18,0.0049127936363220215
V19,V9,0.0049585942178964615
V7,V11,0.00501805916428566
V6,V9,0.005039744079113007
V1,V11,0.005101462826132774
V15,V20,0.0052444059401750565
V9,V3,0.005244579166173935
V1,V17,0.005357179790735245
V17,V9,0.005589219741523266
V17,V18,0.00559963658452034
V4,V11,0.005652109161019325
V19,V18,0.005919327959418297
V4,V20,0.006422068923711777
V4,V5,0.006425283849239349
V1,V14,0.006438190117478371
V13,V17,0.006831903010606766
V8,V11,0.00779955368489027
V13,V18,0.008030474185943604
V11,V15,0.00857246108353138
V4,V9,0.00907368678599596
V13,V20,0.009165085852146149
V0,V11,0.010080363601446152
V6,V2,0.010221629403531551
V15,V3,0.010263582691550255
V8,V10,0.011041650548577309
V19,V11,0.011752571910619736
V7,V3,0.011774569749832153
V1,V9,0.012506131082773209
V1,V3,0.013144142925739288
V12,V10,0.01421913132071495
V16,V9,0.01482430286705494
V4,V10,0.01524437591433525
V14,V3,0.015552939847111702
V17,V7,0.01577609032392502
V7,V10,0.016597017645835876
V6,V18,0.017922112718224525
V16,V7,0.018373455852270126
V17,V10,0.01847534254193306
V15,V18,0.01910400576889515
V8,V3,0.01919582299888134
V6,V7,0.019532524049282074
V12,V20,0.01978820562362671
V2,V9,0.027679383754730225
V16,V18,0.03559393435716629
V9,V15,0.03686287999153137
V1,V18,0.036996036767959595
V1,V0,0.038516510277986526
V17,V14,0.03954644128680229
V4,V16,0.04060616344213486
V9,V20,0.0439642108976841
V8,V7,0.04416932165622711
V5,V11,0.048342108726501465
V4,V13,0.04865516722202301
V6,V3,0.05326704680919647
V1,V7,0.05746439844369888
V3,V10,0.05974745750427246
V6,V10,0.0738210529088974
V2,V3,0.08053989708423615
V2,V20,0.08118157088756561
V0,V3,0.08464863151311874
V4,V7,0.09209674596786499
V6,V8,0.09823891520500183
V0,V6,0.10444775223731995
V13,V9,0.1097998097538948
V11,V2,0.12413549423217773
V11,V20,0.1279997080564499
V4,V17,0.13035596907138824
V10,V14,0.14677926898002625
V0,V19,0.16441386938095093
V11,V13,0.16883093118667603
V0,V8,0.16982918977737427
V6,V19,0.17769265174865723
V10,V19,0.19271865487098694
V8,V19,0.19726090133190155
V2,V7,0.2066420316696167
V7,V20,0.21142444014549255
V7,V19,0.23822946846485138
V2,V15,0.24626129865646362
V5,V18,0.2711482644081116
V1,V13,0.28037095069885254
V8,V18,0.2870016396045685
V6,V14,0.29103341698646545
V13,V15,0.3000858426094055
V4,V14,0.3286799192428589
V1,V5,0.3430267572402954
V1,V4,0.345230370759964
V1,V16,0.3529336452484131
V6,V13,0.3573945462703705
V9,V18,0.41238874197006226
V8,V20,0.4159078299999237
V6,V12,0.4476352334022522
V3,V12,0.4677690863609314
V8,V16,0.4934922456741333
V2,V12,0.5625473260879517
V0,V5,0.6291951537132263
