Cause,Effect,Weight
V9,V10,0.012517931871116161
V6,V10,0.013221905566751957
V6,V21,0.013505931943655014
V14,V10,0.013779769651591778
V9,V13,0.013858933001756668
V21,V10,0.013903985731303692
V6,V19,0.014449737966060638
V6,V14,0.014955093152821064
V6,V15,0.014970079064369202
V19,V17,0.015309412963688374
V12,V2,0.015485296957194805
V10,V5,0.015492306090891361
V2,V7,0.015503045171499252
V21,V19,0.015687203034758568
V10,V11,0.015737660229206085
V11,V2,0.015740765258669853
V13,V11,0.01577119715511799
V21,V15,0.015790782868862152
V6,V2,0.015845082700252533
V21,V13,0.015943745151162148
V2,V18,0.01594610884785652
V19,V2,0.01599542424082756
V20,V11,0.016004400327801704
V8,V16,0.016062116250395775
V13,V5,0.016112757846713066
V10,V1,0.016134997829794884
V14,V17,0.016202323138713837
V2,V1,0.016247224062681198
V10,V15,0.016363294795155525
V19,V14,0.0163838192820549
V9,V2,0.016399608924984932
V14,V20,0.016445577144622803
V5,V2,0.016543906182050705
V13,V6,0.016710033640265465
V19,V20,0.0167599655687809
V17,V11,0.01680768094956875
V5,V11,0.016941847279667854
V5,V12,0.016958026215434074
V9,V19,0.017045756801962852
V13,V10,0.017066454514861107
V9,V11,0.017159080132842064
V13,V15,0.017192041501402855
V9,V17,0.01723054237663746
V6,V12,0.017245611175894737
V6,V16,0.017289159819483757
V3,V16,0.017415573820471764
V19,V13,0.0174382496625185
V13,V14,0.0174418892711401
V15,V16,0.017559995874762535
V17,V0,0.01759505271911621
V5,V7,0.01762237586081028
V10,V8,0.017697634175419807
V9,V7,0.017766067758202553
V10,V12,0.017794011160731316
V10,V7,0.0178468506783247
V20,V16,0.017857374623417854
V17,V7,0.017883004620671272
V1,V19,0.01809094287455082
V10,V19,0.018135201185941696
V14,V16,0.018169604241847992
V13,V8,0.018202172592282295
V17,V18,0.018315596505999565
V15,V12,0.018329530954360962
V6,V18,0.018414681777358055
V1,V11,0.018469471484422684
V17,V16,0.018573153764009476
V15,V17,0.018617786467075348
V10,V17,0.018689751625061035
V12,V14,0.01876811869442463
V9,V4,0.01877746358513832
V13,V1,0.018813250586390495
V6,V20,0.018849795684218407
V6,V11,0.01885230280458927
V9,V12,0.018878696486353874
V3,V19,0.018880805000662804
V4,V10,0.018903901800513268
V21,V17,0.01896756887435913
V11,V3,0.01897076517343521
V20,V2,0.018998950719833374
V10,V16,0.019011305645108223
V7,V0,0.01901443675160408
V5,V19,0.019047321751713753
V6,V5,0.019057102501392365
V21,V9,0.01905806176364422
V21,V0,0.01912270300090313
V14,V18,0.019171031191945076
V14,V2,0.019186628982424736
V5,V20,0.01920064352452755
V16,V2,0.019206000491976738
V13,V12,0.019260020926594734
V10,V20,0.019260989502072334
V0,V12,0.019370194524526596
V18,V10,0.019401730969548225
V0,V19,0.01940598525106907
V1,V7,0.019516633823513985
V9,V14,0.019588952884078026
V7,V14,0.019619213417172432
V20,V7,0.019631993025541306
V20,V17,0.01972215808928013
V14,V0,0.019789190962910652
V15,V4,0.01982259191572666
V9,V0,0.019872063770890236
V12,V17,0.019994357600808144
V19,V16,0.02012482099235058
V1,V16,0.020181672647595406
V3,V12,0.02023918367922306
V21,V11,0.020246438682079315
V7,V3,0.020307285711169243
V12,V8,0.02040044777095318
V13,V3,0.020468318834900856
V12,V1,0.02054879255592823
V6,V9,0.020634114742279053
V0,V16,0.020856507122516632
V7,V16,0.020997466519474983
V18,V8,0.02103983424603939
V15,V19,0.02112172544002533
V9,V18,0.021205632016062737
V15,V0,0.021239781752228737
V9,V3,0.02131756953895092
V3,V18,0.021333709359169006
V8,V19,0.021580412983894348
V4,V8,0.02159838192164898
V17,V8,0.02177220582962036
V21,V18,0.02191305346786976
V20,V12,0.021946312859654427
V11,V14,0.021951837465167046
V11,V4,0.022105345502495766
V15,V3,0.022115370258688927
V1,V18,0.022270673885941505
V4,V7,0.022462619468569756
V18,V16,0.022464105859398842
V5,V15,0.022473162040114403
V19,V4,0.022627467289566994
V21,V5,0.022697588428854942
V19,V18,0.022813469171524048
V15,V20,0.023159930482506752
V14,V4,0.02319657988846302
V15,V2,0.023223668336868286
V9,V8,0.02326689474284649
V9,V16,0.023277105763554573
V5,V16,0.023326346650719643
V11,V16,0.023366549983620644
V6,V4,0.023476073518395424
V21,V16,0.02354416809976101
V11,V15,0.02356969565153122
V7,V8,0.023654481396079063
V13,V2,0.023744171485304832
V5,V14,0.02376522310078144
V21,V12,0.02377617359161377
V8,V2,0.02395150624215603
V6,V7,0.024053024128079414
V15,V14,0.024141373112797737
V20,V18,0.02423459105193615
V13,V18,0.02427901327610016
V6,V8,0.024525834247469902
V21,V7,0.02495119720697403
V11,V0,0.02516133524477482
V5,V0,0.025541139766573906
V3,V2,0.025573715567588806
V21,V8,0.025694534182548523
V5,V18,0.026178067550063133
V21,V20,0.02625870518386364
V8,V20,0.026682911440730095
V18,V12,0.026901347562670708
V15,V9,0.027098296210169792
V3,V10,0.027451954782009125
V21,V1,0.028223993256688118
V5,V4,0.028468966484069824
V9,V20,0.029247311875224113
V6,V0,0.02927861362695694
V14,V8,0.030787065625190735
V1,V14,0.03093770146369934
V15,V1,0.03101339377462864
V5,V3,0.032068271189928055
V1,V17,0.03281549736857414
V8,V0,0.03287022188305855
V0,V3,0.03318477421998978
V13,V0,0.03333084657788277
V20,V3,0.03402220457792282
V20,V13,0.03429130092263222
V21,V2,0.03538315370678902
V18,V15,0.03763346001505852
V3,V17,0.03807946667075157
V21,V3,0.040738608688116074
V18,V11,0.04162561520934105
V4,V3,0.042550891637802124
V13,V17,0.046746689826250076
V13,V7,0.04689342901110649
V6,V17,0.04941171780228615
V21,V4,0.052186597138643265
V12,V16,0.0572877936065197
V4,V16,0.06405085325241089
V5,V8,0.06823910027742386
V6,V3,0.07951074838638306
V7,V12,0.09384852647781372
V0,V2,0.0947054997086525
V4,V2,0.09755247086286545
V11,V12,0.11003514379262924
V1,V0,0.1208386942744255
V4,V20,0.1310168355703354
V14,V3,0.13637764751911163
V5,V17,0.14579997956752777
V13,V16,0.15325002372264862
V2,V17,0.1580134630203247
V1,V3,0.16104437410831451
V8,V11,0.17676031589508057
V7,V11,0.180599644780159
V5,V9,0.189461812376976
V4,V17,0.19227130711078644
V18,V7,0.2338261753320694
V1,V20,0.2613118886947632
V0,V4,0.2773718535900116
V0,V10,0.2788061201572418
V1,V4,0.2794647514820099
V4,V12,0.30425867438316345
V0,V20,0.31378403306007385
V11,V19,0.31431981921195984
V7,V19,0.3214143216609955
V12,V19,0.35615965723991394
V2,V10,0.3809998333454132
V14,V21,0.3895624876022339
V8,V15,0.3930710554122925
V1,V6,0.40933313965797424
V0,V18,0.42512083053588867
V3,V8,0.4612813889980316
V7,V15,0.49468234181404114
V4,V13,0.4964839220046997
V1,V9,0.5200420618057251
V1,V8,0.5537649989128113
V1,V5,0.5726995468139648
V4,V18,0.6089062094688416
