Cause,Effect,Weight
V18,V7,3.232806921005249e-05
V15,V1,3.8214027881622314e-05
V10,V16,4.125107079744339e-05
V2,V8,7.544830441474915e-05
V19,V10,7.621478289365768e-05
V18,V6,0.00015164725482463837
V0,V18,0.00017202366143465042
V16,V9,0.00018152594566345215
V10,V7,0.00018920470029115677
V1,V2,0.00019091740250587463
V9,V18,0.0002544969320297241
V11,V10,0.00029497500509023666
V19,V14,0.00029501039534807205
V4,V17,0.0003722691908478737
V5,V15,0.0003955364227294922
V5,V10,0.0004268074408173561
V14,V5,0.00047665834426879883
V13,V11,0.0005074450746178627
V16,V2,0.0005268519744277
V19,V4,0.0005588466301560402
V19,V2,0.0005766181275248528
V14,V2,0.0005807084962725639
V17,V14,0.0005985638126730919
V14,V10,0.0006034774705767632
V10,V0,0.0006338190287351608
V7,V16,0.0006857216358184814
V10,V6,0.000696907751262188
V2,V18,0.0007425639778375626
V11,V12,0.0007697241380810738
V12,V4,0.0007810639217495918
V11,V5,0.000802481546998024
V19,V16,0.0008406303822994232
V5,V19,0.0008529992774128914
V7,V19,0.0008709914982318878
V4,V0,0.000884324312210083
V10,V18,0.0009292848408222198
V0,V2,0.0009485017508268356
V10,V12,0.0010227961465716362
V4,V3,0.0010328702628612518
V4,V2,0.001037653535604477
V15,V17,0.0011119339615106583
V10,V4,0.0012409891933202744
V0,V15,0.0012569073587656021
V19,V11,0.001370718702673912
V7,V1,0.0013885172083973885
V19,V17,0.0014385534450411797
V19,V3,0.001547548919916153
V9,V2,0.001560324802994728
V2,V15,0.001568283885717392
V3,V16,0.0016095004975795746
V15,V8,0.0016527660191059113
V6,V16,0.0017221346497535706
V17,V18,0.001728118397295475
V14,V6,0.001776067540049553
V17,V0,0.001827751286327839
V5,V4,0.0018607592210173607
V2,V7,0.001892969012260437
V7,V17,0.0020014848560094833
V7,V8,0.002027200534939766
V19,V18,0.002127033658325672
V13,V8,0.00214415043592453
V12,V0,0.002154184505343437
V6,V2,0.0021783215925097466
V10,V8,0.002324184402823448
V12,V14,0.002458697184920311
V11,V17,0.0024702195078134537
V17,V9,0.0024921009317040443
V16,V15,0.002514200285077095
V4,V6,0.002542850561439991
V12,V16,0.0026378408074378967
V11,V2,0.0026592807844281197
V11,V7,0.0026951516047120094
V5,V16,0.002742127515375614
V12,V3,0.0028307419270277023
V12,V7,0.0029310164973139763
V10,V9,0.002962810918688774
V13,V17,0.0029859812930226326
V3,V15,0.0029921671375632286
V17,V6,0.0030345991253852844
V5,V2,0.003095114603638649
V13,V14,0.003140549175441265
V19,V9,0.003285015933215618
V17,V16,0.0032936446368694305
V6,V15,0.0033735213801264763
V14,V0,0.0035929447039961815
V19,V12,0.003701118752360344
V6,V8,0.0037666577845811844
V1,V18,0.0038766805082559586
V5,V1,0.0039024408906698227
V5,V12,0.003954592160880566
V3,V8,0.004147753119468689
V11,V3,0.004488622769713402
V16,V18,0.004751440137624741
V11,V6,0.004790733568370342
V17,V8,0.00479484349489212
V8,V9,0.0048221684992313385
V19,V13,0.0049045272171497345
V14,V3,0.004923504777252674
V14,V7,0.005041345022618771
V9,V15,0.00509372353553772
V11,V0,0.005350484512746334
V3,V10,0.005576444789767265
V10,V15,0.005658907815814018
V13,V16,0.005823485553264618
V13,V15,0.005855686031281948
V13,V10,0.0066273948177695274
V13,V7,0.007351217791438103
V8,V18,0.007352253422141075
V13,V2,0.0076964544132351875
V4,V9,0.007959764450788498
V13,V4,0.008210678584873676
V13,V12,0.008484484627842903
V0,V9,0.009204987436532974
V17,V1,0.00931069441139698
V16,V0,0.009465131908655167
V6,V13,0.009504295885562897
V11,V9,0.009552492760121822
V6,V9,0.010389769449830055
V12,V15,0.010832898318767548
V9,V7,0.012188266962766647
V5,V17,0.012306436896324158
V14,V9,0.012531186453998089
V10,V1,0.01262311078608036
V12,V9,0.013810777105391026
V11,V8,0.014342316426336765
V12,V1,0.014364156872034073
V0,V7,0.015025908127427101
V4,V7,0.015154125168919563
V13,V18,0.015492676757276058
V3,V7,0.015653202310204506
V5,V6,0.015703370794653893
V13,V9,0.016942834481596947
V3,V13,0.018159793689846992
V11,V15,0.01913120225071907
V19,V15,0.01938052475452423
V19,V6,0.019817255437374115
V8,V5,0.020298108458518982
V13,V1,0.021174706518650055
V14,V15,0.021401297301054
V11,V16,0.02141285315155983
V15,V7,0.021768562495708466
V4,V15,0.023121856153011322
V13,V0,0.023621492087841034
V1,V8,0.02403201162815094
V1,V6,0.025262152776122093
V5,V0,0.025811662897467613
V12,V18,0.027671726420521736
V0,V6,0.029515918344259262
V6,V7,0.031168779358267784
V10,V17,0.03268209844827652
V14,V18,0.03352626785635948
V14,V8,0.035701774060726166
V3,V18,0.03783813863992691
V11,V1,0.03999650478363037
V19,V1,0.04412358999252319
V14,V1,0.04846009612083435
V18,V15,0.04998765140771866
V14,V16,0.05077436566352844
V5,V9,0.05459601432085037
V11,V18,0.054987285286188126
V12,V2,0.06602228432893753
V0,V1,0.06813712418079376
V3,V9,0.06935321539640427
V14,V11,0.0739043727517128
V8,V16,0.0832010805606842
V3,V2,0.09138666838407516
V4,V8,0.09846708178520203
V4,V1,0.09950663149356842
V1,V9,0.1034378930926323
V4,V18,0.10915759205818176
V5,V18,0.11399786174297333
V3,V6,0.13058039546012878
V2,V10,0.15421481430530548
V5,V7,0.1681441068649292
V8,V19,0.18620537221431732
V5,V13,0.2058291733264923
V2,V17,0.20983459055423737
V4,V16,0.2125328779220581
V0,V19,0.2315162718296051
V4,V14,0.2369072437286377
V8,V12,0.2532799541950226
V1,V16,0.26790958642959595
V8,V0,0.2702745199203491
V6,V12,0.28124576807022095
V0,V3,0.2876683175563812
V12,V17,0.2963777184486389
V3,V5,0.32623475790023804
V1,V3,0.3420807719230652
V3,V17,0.3685610890388489
V4,V11,0.41004207730293274
