Cause,Effect,Weight
V18,V13,0.012170054949820042
V4,V10,0.012407132424414158
V2,V11,0.01243063434958458
V9,V10,0.01256061252206564
V15,V14,0.012742563150823116
V2,V13,0.012773231603205204
V8,V10,0.012779141776263714
V15,V6,0.012789619155228138
V1,V10,0.012893736362457275
V10,V11,0.012950193136930466
V7,V10,0.012967715971171856
V15,V10,0.013026800006628036
V10,V14,0.013068754225969315
V16,V11,0.013086623512208462
V10,V5,0.013139653950929642
V10,V7,0.013156920671463013
V17,V11,0.013173408806324005
V10,V3,0.013220936059951782
V2,V19,0.013229467906057835
V11,V10,0.013245168142020702
V7,V14,0.01329448539763689
V16,V10,0.01331300288438797
V2,V14,0.013313252478837967
V10,V13,0.013328867964446545
V10,V19,0.013345961458981037
V10,V16,0.013354253955185413
V7,V11,0.013358243741095066
V6,V10,0.013359066098928452
V0,V10,0.013387450017035007
V19,V10,0.013422176241874695
V18,V14,0.013463514856994152
V5,V10,0.013566461391746998
V18,V10,0.013591226190328598
V0,V11,0.013595468364655972
V2,V5,0.013600397855043411
V2,V3,0.0136365732178092
V17,V13,0.013638901524245739
V10,V4,0.013648121617734432
V14,V10,0.013672231696546078
V2,V0,0.013699567876756191
V4,V13,0.013742552138864994
V14,V17,0.013753426261246204
V2,V4,0.013767112977802753
V19,V2,0.013806086033582687
V5,V11,0.013841469772160053
V17,V7,0.013856220990419388
V14,V2,0.01389396097511053
V12,V5,0.013960110954940319
V2,V6,0.013973982073366642
V14,V13,0.013974159024655819
V15,V11,0.013975501991808414
V11,V13,0.013979904353618622
V15,V19,0.013990453444421291
V16,V7,0.014001316390931606
V10,V0,0.014021269045770168
V9,V14,0.014030768536031246
V10,V6,0.01405597385019064
V15,V0,0.014073808677494526
V15,V12,0.014117643237113953
V18,V19,0.014120305888354778
V12,V10,0.014195256866514683
V15,V13,0.014196560718119144
V9,V19,0.014203567989170551
V4,V12,0.014204178005456924
V9,V11,0.01422650646418333
V1,V13,0.014242559671401978
V0,V14,0.014260233379900455
V16,V5,0.014281180687248707
V16,V13,0.014295026659965515
V2,V16,0.014303536154329777
V19,V7,0.014320195652544498
V5,V14,0.014341157861053944
V14,V12,0.014350216835737228
V17,V14,0.014351990073919296
V16,V6,0.01436128094792366
V15,V5,0.01437967736274004
V6,V4,0.014409326948225498
V13,V11,0.014487349428236485
V7,V12,0.01448898296803236
V10,V18,0.014520511031150818
V4,V5,0.014526906423270702
V8,V11,0.014603403396904469
V6,V14,0.014613259583711624
V9,V17,0.014623642899096012
V11,V5,0.014643951319158077
V0,V17,0.014647332020103931
V0,V2,0.014648069627583027
V7,V16,0.014687038026750088
V9,V12,0.014704019762575626
V19,V5,0.014709091745316982
V18,V11,0.014719697646796703
V6,V11,0.01472544763237238
V18,V0,0.014764197170734406
V5,V15,0.014775213785469532
V1,V7,0.014784985221922398
V4,V2,0.01480476651340723
V14,V5,0.014817816205322742
V18,V17,0.014823059551417828
V16,V2,0.014830388128757477
V17,V19,0.014849870465695858
V17,V4,0.014910377562046051
V2,V1,0.014929637312889099
V0,V18,0.014936220832169056
V11,V19,0.01496412605047226
V12,V4,0.014985241927206516
V15,V2,0.014995157718658447
V12,V11,0.014995929785072803
V3,V14,0.015014139004051685
V14,V19,0.01506807655096054
V11,V2,0.015089915134012699
V10,V8,0.015103326179087162
V1,V2,0.015120554715394974
V2,V9,0.015164446085691452
V7,V19,0.015191187150776386
V10,V12,0.015218053013086319
V7,V2,0.015231795608997345
V16,V3,0.015240594744682312
V15,V3,0.01525717694312334
V4,V17,0.015282646752893925
V15,V4,0.0153220035135746
V0,V15,0.015330716036260128
V1,V19,0.015344453044235706
V3,V19,0.015348680317401886
V19,V14,0.015363086946308613
V7,V0,0.015399869531393051
V4,V19,0.015492246486246586
V18,V3,0.015493460930883884
V10,V9,0.015523423440754414
V5,V19,0.015562091022729874
V3,V11,0.015575692057609558
V16,V17,0.015626223757863045
V11,V17,0.01564362831413746
V12,V19,0.015658926218748093
V18,V12,0.015670372173190117
V11,V12,0.015765653923153877
V0,V16,0.015825660899281502
V6,V19,0.015844091773033142
V7,V17,0.01585770584642887
V17,V15,0.015857813879847527
V16,V12,0.015898926183581352
V8,V14,0.01592670939862728
V2,V12,0.015945108607411385
V3,V12,0.01598036102950573
V9,V16,0.01598541997373104
V7,V3,0.016045885160565376
V19,V4,0.016051093116402626
V11,V7,0.016053395345807076
V0,V12,0.01605803146958351
V17,V5,0.016072293743491173
V6,V16,0.01608341559767723
V16,V19,0.016089439392089844
V8,V4,0.016111226752400398
V1,V12,0.01614718697965145
V6,V2,0.01615230366587639
V6,V15,0.016163140535354614
V16,V9,0.016166945919394493
V7,V1,0.016173502430319786
V1,V17,0.016246063634753227
V19,V18,0.01624733954668045
V9,V0,0.016259023919701576
V19,V17,0.016288423910737038
V8,V2,0.016305716708302498
V19,V11,0.01633484475314617
V2,V8,0.016381165012717247
V5,V4,0.016387665644288063
V14,V6,0.016389327123761177
V6,V18,0.016401102766394615
V17,V0,0.01647508330643177
V3,V4,0.01648983545601368
V17,V18,0.016551177948713303
V18,V6,0.016552750021219254
V2,V15,0.01656344160437584
V13,V17,0.01662488281726837
V15,V16,0.016658322885632515
V8,V13,0.01668388582766056
V9,V4,0.01668543741106987
V5,V2,0.01669551245868206
V9,V2,0.01672477088868618
V0,V4,0.01675981469452381
V12,V14,0.01680891402065754
V3,V16,0.016850095242261887
V19,V3,0.01689622923731804
