Cause,Effect,Weight
V17,V4,5.5684708058834076e-05
V2,V21,7.371325045824051e-05
V7,V11,9.758025407791138e-05
V14,V8,0.00011679716408252716
V8,V4,0.00012851227074861526
V7,V16,0.0001318603754043579
V8,V9,0.00013493187725543976
V16,V19,0.00014984048902988434
V7,V4,0.00015123188495635986
V16,V20,0.00015912018716335297
V3,V2,0.00018729828298091888
V4,V5,0.0001873839646577835
V21,V0,0.00020951218903064728
V9,V10,0.00022099539637565613
V8,V7,0.0002513173967599869
V18,V10,0.0002942662686109543
V6,V15,0.00030372384935617447
V2,V17,0.0003048516809940338
V8,V20,0.000332564115524292
V2,V6,0.00033486634492874146
V18,V3,0.0003349781036376953
V19,V3,0.000341096892952919
V6,V19,0.00035764463245868683
V12,V18,0.0003719571977853775
V20,V6,0.00043314602226018906
V19,V4,0.00045071355998516083
V6,V7,0.00045173056423664093
V10,V6,0.0004761209711432457
V6,V8,0.0005074534565210342
V12,V10,0.0005193231627345085
V13,V10,0.0005860328674316406
V16,V4,0.0005879094824194908
V13,V17,0.0005919653922319412
V4,V11,0.0006084442138671875
V21,V14,0.0006148526445031166
V16,V11,0.0006278902292251587
V18,V9,0.0006280578672885895
V21,V1,0.0006291260942816734
V18,V13,0.0006569987162947655
V7,V21,0.000694766640663147
V16,V6,0.0007139146327972412
V10,V4,0.0007237084209918976
V10,V19,0.0007267966866493225
V13,V16,0.0007367245852947235
V10,V2,0.0007715094834566116
V3,V16,0.0007815202698111534
V10,V21,0.0007911557331681252
V16,V2,0.0008078319951891899
V13,V19,0.0008411388844251633
V5,V21,0.0008834768086671829
V20,V15,0.0009091245010495186
V7,V14,0.000917438417673111
V17,V20,0.0009176721796393394
V5,V8,0.0009237490594387054
V9,V17,0.0009461771696805954
V17,V0,0.0010081809014081955
V9,V11,0.0010484345257282257
V11,V5,0.0010575056076049805
V14,V19,0.0010885559022426605
V16,V17,0.001123884692788124
V6,V21,0.0011296216398477554
V21,V17,0.0012036031112074852
V15,V17,0.0012479741126298904
V16,V21,0.0012622978538274765
V12,V11,0.0012722443789243698
V14,V20,0.0013109762221574783
V5,V10,0.001333865337073803
V10,V0,0.0014294879510998726
V10,V3,0.001439184881746769
V6,V9,0.001448960043489933
V10,V20,0.0014524832367897034
V17,V14,0.001458924263715744
V15,V14,0.0015162862837314606
V12,V17,0.0015223650261759758
V18,V6,0.0015910500660538673
V3,V21,0.0016239937394857407
V2,V11,0.0016399025917053223
V19,V2,0.0016890298575162888
V10,V15,0.001757611520588398
V13,V12,0.0018016304820775986
V17,V5,0.001821950078010559
V16,V0,0.0018411679193377495
V17,V3,0.0018458291888237
V4,V12,0.0018796324729919434
V8,V2,0.0018902560696005821
V6,V4,0.0019044168293476105
V14,V1,0.0019049327820539474
V12,V21,0.0019294163212180138
V18,V4,0.001960194669663906
V8,V15,0.0020550237968564034
V16,V5,0.0020624706521630287
V20,V21,0.0020709075033664703
V12,V16,0.0020834458991885185
V9,V15,0.0020981179550290108
V14,V4,0.0021332968026399612
V19,V15,0.002134513109922409
V12,V20,0.002141343429684639
V0,V14,0.00223657488822937
V18,V19,0.002243099734187126
V8,V21,0.002246505580842495
V7,V20,0.002272101119160652
V21,V11,0.002275114879012108
