Cause,Effect,Weight
V16,V10,0.012943260371685028
V19,V10,0.013099237345159054
V2,V10,0.013171173632144928
V11,V10,0.01324362400919199
V10,V19,0.013507101684808731
V6,V19,0.013607747852802277
V11,V20,0.01381178479641676
V1,V11,0.01396158803254366
V4,V19,0.014039403758943081
V8,V10,0.014066050760447979
V14,V19,0.014105222187936306
V12,V10,0.014113462530076504
V17,V10,0.014126833528280258
V15,V10,0.014257202856242657
V7,V18,0.014329131692647934
V17,V19,0.014348555356264114
V3,V11,0.014385155402123928
V11,V19,0.01442879531532526
V10,V11,0.014447865076363087
V5,V11,0.014464758336544037
V4,V10,0.014467772096395493
V16,V20,0.014555814675986767
V3,V19,0.014563611708581448
V18,V19,0.014614168554544449
V7,V19,0.014662735164165497
V9,V10,0.01471096184104681
V10,V20,0.014748143963515759
V16,V18,0.014810345135629177
V15,V19,0.014889522455632687
V19,V20,0.014949321746826172
V6,V10,0.015065431594848633
V17,V15,0.015100103802978992
V0,V10,0.015120240859687328
V7,V10,0.015141163021326065
V0,V19,0.0151699623093009
V16,V11,0.015194022096693516
V1,V20,0.01520395278930664
V15,V20,0.015225118957459927
V16,V19,0.015233274549245834
V18,V20,0.0152400778606534
V12,V20,0.015257894061505795
V9,V20,0.01531949546188116
V11,V13,0.015338464640080929
V15,V11,0.015369304455816746
V9,V19,0.015427266247570515
V2,V11,0.015436804853379726
V14,V11,0.015518538653850555
V8,V19,0.015522529371082783
V20,V11,0.015533150173723698
V12,V11,0.015572463162243366
V13,V19,0.015633398666977882
V6,V20,0.01564432866871357
V17,V20,0.015705861151218414
V5,V20,0.015719881281256676
V13,V11,0.01576552726328373
V16,V15,0.015781311318278313
V15,V13,0.015787595883011818
V15,V12,0.015817558392882347
V14,V20,0.015818767249584198
V20,V10,0.015822047367691994
V18,V11,0.01583258807659149
V1,V19,0.01583842746913433
V19,V11,0.015877189114689827
V8,V20,0.015926385298371315
V20,V19,0.015931328758597374
V2,V20,0.015954604372382164
V7,V13,0.015961015596985817
V5,V19,0.015994083136320114
V16,V17,0.01605333760380745
V17,V18,0.016086047515273094
V16,V13,0.01608923077583313
V11,V18,0.01612064801156521
V7,V20,0.0161536056548357
V9,V11,0.01615731418132782
V15,V16,0.016217218711972237
V0,V20,0.016400819644331932
V19,V18,0.016488077118992805
V14,V10,0.01664300076663494
V11,V3,0.01673336699604988
V18,V3,0.016757696866989136
V15,V18,0.016760753467679024
V20,V12,0.01677461713552475
V11,V16,0.016789712011814117
V10,V18,0.016907602548599243
V5,V15,0.016926981508731842
V19,V12,0.016933994367718697
V20,V17,0.01696963422000408
V17,V12,0.016989337280392647
V8,V17,0.017029570415616035
V4,V20,0.017031878232955933
V11,V12,0.017078617587685585
V20,V18,0.01709212176501751
V3,V16,0.017102854326367378
V12,V17,0.017106087878346443
V10,V12,0.017152836546301842
V13,V12,0.017179105430841446
V11,V2,0.017192181199789047
V8,V11,0.01720271445810795
V11,V15,0.01721189171075821
V13,V3,0.017221804708242416
V17,V13,0.017260614782571793
V6,V7,0.017297184094786644
V18,V12,0.01734120212495327
V20,V16,0.01753801479935646
V10,V16,0.017556199803948402
V9,V3,0.017596926540136337
V7,V11,0.017747683450579643
V17,V16,0.017766224220395088
V6,V16,0.017786288633942604
V11,V9,0.0178037378937006
V3,V18,0.017867600545287132
V11,V5,0.017884094268083572
V14,V13,0.017888624221086502
V11,V14,0.017893098294734955
V19,V4,0.01797446422278881
V20,V2,0.01800944097340107
V4,V11,0.018055619671940804
V1,V12,0.018070541322231293
V18,V15,0.018091974779963493
V9,V17,0.018095528706908226
V1,V16,0.018123729154467583
V5,V13,0.01815350353717804
V15,V17,0.018248235806822777
V20,V8,0.01825670711696148
V1,V17,0.01827739179134369
V8,V16,0.018303530290722847
V17,V6,0.01834065280854702
V11,V4,0.018368275836110115
V20,V5,0.018383042886853218
V11,V8,0.018422376364469528
V0,V16,0.018439168110489845
V17,V4,0.018449699506163597
V13,V17,0.018466748297214508
V15,V9,0.018468866124749184
V20,V3,0.018475059419870377
V9,V15,0.018475523218512535
V11,V1,0.01848086714744568
V3,V13,0.018511760979890823
V0,V15,0.01860414631664753
V10,V17,0.018693285062909126
V10,V15,0.018774017691612244
V17,V5,0.018779955804347992
V9,V0,0.018804768100380898
V14,V16,0.01885748840868473
V4,V7,0.018871087580919266
V18,V16,0.01889082044363022
V9,V12,0.018957151100039482
V17,V9,0.018976133316755295
V7,V5,0.019009411334991455
V13,V15,0.019028495997190475
V18,V7,0.019031429663300514
V2,V13,0.01907186768949032
V1,V18,0.019121846184134483
V16,V3,0.019130924716591835
V16,V4,0.019138673320412636
V13,V16,0.01915144734084606
V10,V5,0.019159993156790733
V18,V10,0.01917039416730404
V20,V15,0.01917487196624279
V19,V3,0.019200870767235756
V20,V7,0.01929151453077793
V6,V2,0.019319264218211174
V18,V0,0.019379502162337303
V12,V4,0.019467273727059364
V16,V5,0.019491752609610558
V15,V7,0.019556188955903053
V19,V0,0.019561832770705223
V14,V7,0.019594116136431694
V16,V12,0.01961839757859707
V12,V7,0.019625237211585045
V17,V14,0.019645465537905693
V7,V12,0.019648386165499687
V20,V9,0.019649891182780266
V18,V1,0.019657230004668236
V12,V16,0.019665567204356194
V4,V12,0.019674673676490784
V17,V1,0.019723163917660713
V15,V5,0.019725332036614418
V14,V17,0.019736217334866524
V18,V2,0.019738009199500084
V17,V8,0.019758636131882668
V16,V0,0.019760455936193466
V3,V9,0.01981084793806076
V9,V5,0.01981942355632782
V13,V14,0.01985248364508152
V5,V10,0.019981564953923225
V7,V4,0.02001979760825634
V7,V8,0.02006249874830246
V12,V3,0.020065097138285637
V20,V4,0.02010340988636017
V4,V13,0.020136024802923203
V15,V4,0.02013971284031868
V2,V15,0.020145311951637268
V5,V16,0.02014579437673092
V20,V14,0.020146826282143593
V9,V14,0.02018081583082676
V10,V9,0.020226961001753807
V13,V8,0.0203204657882452
V19,V17,0.020323533564805984
V9,V18,0.020332489162683487
V6,V17,0.020373843610286713
V18,V9,0.020378896966576576
V2,V4,0.02039949595928192
V15,V2,0.020404236391186714
V11,V6,0.020450415089726448
V18,V4,0.02058243565261364
V10,V8,0.020599812269210815
V19,V13,0.020658964291214943
V12,V19,0.02070119045674801
V4,V16,0.020729679614305496
V19,V6,0.020741501823067665
V14,V9,0.020748384296894073
V9,V4,0.02075638808310032
V14,V4,0.020766189321875572
V8,V9,0.020900288596749306
V9,V8,0.020902372896671295
V2,V6,0.020937427878379822
V6,V11,0.020956313237547874
V0,V17,0.020960502326488495
V16,V8,0.021012822166085243
V6,V9,0.02103208750486374
V5,V1,0.02109704166650772
V0,V9,0.021101534366607666
V10,V7,0.021106623113155365
V13,V5,0.021137384697794914
V12,V1,0.02115710638463497
V16,V1,0.02120823971927166
V18,V6,0.021218685433268547
V3,V20,0.021220723167061806
V19,V8,0.021270891651511192
V0,V13,0.021292073652148247
V2,V0,0.021366439759731293
V16,V14,0.021393468603491783
V1,V7,0.02140098810195923
V20,V6,0.021404610946774483
V8,V3,0.021487148478627205
V14,V1,0.021511012688279152
V8,V1,0.021530942991375923
V15,V1,0.021538933739066124
V1,V13,0.021553756669163704
V18,V8,0.021593308076262474
V0,V18,0.02161775529384613
V7,V15,0.021628806367516518
V18,V17,0.021716894581913948
V9,V1,0.021829908713698387
V11,V7,0.021833373233675957
V15,V8,0.021904319524765015
V10,V4,0.021922051906585693
V10,V2,0.02198372595012188
V7,V1,0.02217024751007557
V5,V0,0.022314822301268578
V10,V6,0.022326596081256866
V1,V15,0.022346055135130882
V1,V2,0.02237902395427227
V8,V4,0.022382749244570732
V1,V9,0.02239023894071579
V7,V14,0.022398173809051514
V18,V14,0.02240683324635029
V6,V4,0.022408530116081238
V12,V9,0.02246554009616375
V5,V9,0.02251301147043705
V3,V8,0.02252098359167576
V0,V2,0.022522902116179466
V15,V0,0.022559350356459618
V10,V14,0.02260441519320011
V10,V13,0.02264845371246338
V10,V0,0.0226492490619421
V1,V5,0.02271396666765213
V19,V1,0.02279382385313511
V13,V4,0.02285548485815525
V5,V7,0.02286011166870594
V13,V9,0.02294447273015976
V5,V4,0.022972004488110542
V8,V7,0.022992059588432312
V5,V17,0.023033076897263527
V9,V6,0.02316056378185749
V15,V14,0.02317960374057293
V3,V12,0.023259663954377174
V2,V8,0.02337292581796646
V2,V1,0.023467330262064934
V4,V5,0.023566560819745064
V16,V6,0.023833902552723885
V6,V14,0.02387385629117489
V7,V6,0.023968897759914398
V12,V0,0.02410631813108921
V10,V3,0.0241465475410223
V19,V14,0.02415074221789837
V6,V13,0.024239666759967804
V20,V1,0.02424006164073944
V13,V7,0.024309799075126648
V17,V3,0.02454073168337345
V14,V8,0.024631857872009277
V3,V4,0.024678798392415047
V7,V0,0.024773234501481056
V17,V0,0.024774586781859398
V0,V14,0.02506052888929844
V0,V12,0.025165870785713196
V13,V6,0.025236094370484352
V2,V18,0.02547389268875122
V14,V15,0.025581546127796173
V4,V18,0.025674737989902496
V19,V9,0.025860333815217018
V4,V3,0.025939295068383217
V14,V0,0.025954028591513634
V8,V0,0.026136169210076332
V20,V0,0.026198221370577812
V6,V15,0.026215018704533577
V13,V0,0.026343710720539093
V19,V15,0.026936233043670654
V1,V14,0.027092432603240013
V14,V12,0.027295304462313652
V19,V5,0.02732526697218418
V1,V8,0.027974018827080727
V12,V15,0.02849152870476246
V13,V2,0.028875580057501793
V19,V16,0.029021918773651123
V4,V9,0.029910432174801826
V14,V6,0.03005068562924862
V13,V10,0.03028307668864727
V9,V13,0.03050059825181961
V19,V7,0.030589597299695015
V17,V7,0.03146374225616455
V10,V1,0.03151141107082367
V8,V13,0.03176416829228401
V7,V17,0.033295322209596634
V6,V18,0.03345489874482155
V5,V3,0.03376835957169533
V8,V2,0.03423218056559563
V3,V17,0.03443710878491402
V3,V0,0.03483346477150917
V13,V1,0.03709874674677849
V8,V5,0.03721388056874275
V8,V15,0.03798338770866394
V14,V5,0.0381150022149086
V4,V8,0.038561996072530746
V12,V6,0.04198228195309639
V0,V5,0.04246138036251068
V3,V10,0.04319404438138008
V17,V2,0.046479206532239914
V14,V18,0.04719457030296326
V7,V2,0.04878276214003563
V5,V6,0.04900836572051048
V2,V3,0.049324776977300644
V3,V2,0.04957813024520874
V17,V11,0.05510256066918373
V18,V5,0.05761859938502312
V15,V6,0.058133747428655624
V8,V18,0.058625321835279465
V4,V6,0.058947037905454636
V2,V17,0.05937975272536278
V7,V3,0.05990809202194214
V0,V3,0.06363078951835632
V4,V2,0.06704796850681305
V14,V2,0.06714875251054764
V9,V2,0.0672672763466835
V12,V8,0.06871146708726883
V8,V6,0.0691426694393158
V12,V14,0.07033485919237137
V11,V17,0.07530651241540909
V5,V2,0.07568635046482086
V4,V15,0.07695554941892624
V0,V7,0.07945514470338821
V12,V13,0.0829596146941185
V6,V0,0.08879885822534561
V15,V3,0.08924936503171921
V14,V3,0.08982954174280167
V6,V1,0.0965045690536499
V4,V17,0.09911320358514786
V6,V3,0.1057761013507843
V12,V2,0.10944182425737381
V12,V5,0.11389774829149246
V5,V14,0.11842123419046402
V16,V2,0.11873961240053177
V6,V5,0.12046387046575546
V3,V1,0.12393161654472351
V18,V13,0.12628470361232758
V11,V0,0.12697623670101166
V19,V2,0.12942616641521454
V6,V12,0.1321253776550293
V3,V7,0.13231292366981506
V8,V14,0.13505509495735168
V5,V12,0.16987304389476776
V6,V8,0.17005902528762817
V2,V7,0.18551987409591675
V4,V0,0.18579208850860596
V9,V7,0.18999572098255157
V3,V15,0.20384149253368378
V16,V7,0.2141241878271103
V12,V18,0.22502361238002777
V7,V16,0.23077648878097534
V4,V1,0.23270992934703827
V0,V8,0.2345002293586731
V3,V5,0.2544422745704651
V3,V14,0.2661680579185486
V5,V18,0.2669415771961212
V13,V18,0.270711749792099
V1,V3,0.2724425196647644
V0,V1,0.2827233374118805
V16,V9,0.2898443639278412
V1,V0,0.2969028055667877
V1,V6,0.29783886671066284
V8,V12,0.3027220070362091
V4,V14,0.30280712246894836
V9,V16,0.3087066411972046
V2,V5,0.3158217668533325
V2,V16,0.3169662654399872
V3,V6,0.3204188048839569
V0,V6,0.32467541098594666
V0,V11,0.3293333947658539
V2,V19,0.3527395725250244
V20,V13,0.35837432742118835
V2,V12,0.36548128724098206
V5,V8,0.37470588088035583
V7,V9,0.3856191337108612
V2,V14,0.4092905819416046
V13,V20,0.44816920161247253
V2,V9,0.5070495009422302
V1,V10,0.5378895401954651
V0,V4,0.5411582589149475
V1,V4,0.6319826245307922
