Cause,Effect,Weight
V4,V3,0.00016946159303188324
V10,V9,0.0003400258719921112
V18,V14,0.0003724638372659683
V7,V11,0.00039996206760406494
V14,V5,0.00042570754885673523
V6,V15,0.00044799409806728363
V10,V15,0.0004940815269947052
V11,V6,0.000532686710357666
V6,V0,0.000614311546087265
V1,V11,0.0006285253912210464
V16,V11,0.0007077418267726898
V15,V18,0.0007332060486078262
V2,V16,0.0008246097713708878
V5,V19,0.000892316922545433
V0,V2,0.0009271204471588135
V4,V9,0.0010172780603170395
V18,V3,0.0010181218385696411
V1,V8,0.0010197237133979797
V13,V11,0.0010562911629676819
V13,V19,0.001078518107533455
V13,V16,0.0010922681540250778
V9,V12,0.0011956766247749329
V18,V4,0.0012221988290548325
V9,V19,0.001259922981262207
V15,V17,0.0012639211490750313
V6,V18,0.0015019970014691353
V6,V9,0.0015414562076330185
V15,V4,0.0017205700278282166
V6,V16,0.0017217807471752167
V3,V2,0.001738034188747406
V14,V13,0.0018172673881053925
V14,V6,0.0018178373575210571
V4,V12,0.0018347613513469696
V10,V13,0.0018417276442050934
V17,V18,0.0018494920805096626
V10,V17,0.0019164076074957848
V10,V14,0.0019288863986730576
V4,V13,0.0019304323941469193
V10,V12,0.001976095139980316
V0,V13,0.002135753631591797
V10,V18,0.0021443720906972885
V2,V7,0.0021984782069921494
V10,V6,0.002397012896835804
V12,V11,0.002428622916340828
V15,V14,0.0024317484349012375
V13,V7,0.002434477210044861
V19,V11,0.0024863071739673615
V15,V5,0.0024918634444475174
V0,V8,0.00251687690615654
V6,V12,0.00251826923340559
V14,V2,0.0025742333382368088
V17,V13,0.002669474110007286
V12,V16,0.002724716439843178
V18,V13,0.0028073228895664215
V18,V0,0.002948084846138954
V12,V19,0.003086799755692482
V9,V16,0.00311986543238163
V0,V12,0.003348955884575844
V17,V6,0.0033722762018442154
V7,V8,0.003385476768016815
V4,V1,0.0035297200083732605
V18,V19,0.003664011135697365
V6,V7,0.003844158723950386
V0,V5,0.003978390246629715
V15,V0,0.004023983143270016
V10,V2,0.004127931781113148
V17,V12,0.004183949902653694
V17,V19,0.004242198541760445
V19,V2,0.004297042265534401
V19,V16,0.004380777478218079
V6,V13,0.004396619275212288
V14,V12,0.004436925053596497
V6,V3,0.0044517796486616135
V0,V19,0.0045405179262161255
V10,V3,0.004644231870770454
V6,V19,0.004836885258555412
V0,V16,0.004862034693360329
V0,V7,0.004881473258137703
V18,V16,0.004918473772704601
V14,V11,0.004992786794900894
V18,V7,0.005011323839426041
V0,V1,0.005134928971529007
V18,V1,0.0052735283970832825
V0,V11,0.005287304520606995
V10,V5,0.005309735424816608
V17,V5,0.005330358631908894
V13,V1,0.005374772474169731
V19,V8,0.005438772961497307
V10,V0,0.005439106374979019
V10,V16,0.0055546509101986885
V18,V5,0.005864841863512993
V9,V1,0.005868442356586456
V17,V3,0.005956456996500492
V14,V1,0.006084107793867588
V4,V11,0.006142057478427887
V4,V16,0.006145533174276352
V10,V1,0.006277711130678654
V10,V11,0.006310640834271908
V10,V19,0.006356746889650822
V14,V7,0.006497528403997421
V15,V11,0.0065575772896409035
V11,V3,0.007239997386932373
V14,V8,0.007296863943338394
V15,V13,0.0073357755318284035
V4,V8,0.0074973925948143005
V17,V1,0.007634968496859074
V1,V16,0.007775530219078064
V15,V2,0.007845904678106308
V15,V19,0.007873205468058586
V15,V8,0.008226432837545872
V16,V3,0.008281534537672997
V14,V19,0.008325723931193352
V17,V7,0.00843940768390894
V17,V11,0.008496901020407677
V14,V3,0.00870005413889885
V15,V7,0.00870200339704752
V17,V16,0.009144918993115425
V15,V16,0.00930496770888567
V10,V7,0.009867939166724682
V17,V9,0.010116785764694214
V3,V9,0.010170109570026398
V4,V6,0.010467635467648506
V19,V3,0.0105367973446846
V9,V7,0.011201867833733559
V1,V2,0.011359618976712227
V10,V8,0.01167561486363411
V16,V8,0.011876994743943214
V1,V5,0.013160033151507378
V12,V7,0.01368795894086361
V14,V16,0.015272794291377068
V4,V19,0.01582263596355915
V17,V8,0.016315188258886337
V15,V3,0.016652636229991913
V6,V8,0.01784626953303814
V11,V5,0.018025822937488556
V13,V2,0.01860129088163376
V12,V2,0.018792344257235527
V17,V2,0.020682010799646378
V5,V8,0.02158408798277378
V3,V8,0.02230571210384369
V9,V2,0.024205688387155533
V0,V3,0.02553601935505867
V15,V9,0.027335193008184433
V14,V9,0.03283366188406944
V5,V2,0.033000826835632324
V1,V3,0.03358413279056549
V15,V12,0.03475587069988251
V13,V12,0.03827815502882004
V7,V1,0.04490673542022705
V5,V3,0.04508281499147415
V14,V17,0.046808335930109024
V2,V18,0.05234353989362717
V18,V8,0.0525149330496788
V5,V9,0.052854351699352264
V5,V6,0.05397312343120575
V13,V3,0.055501386523246765
V0,V9,0.05694470554590225
V0,V4,0.057596221566200256
V11,V18,0.06258577108383179
V14,V4,0.06509000062942505
V5,V16,0.06538136303424835
V4,V10,0.0698290467262268
V13,V8,0.0726645290851593
V9,V18,0.07296039164066315
V2,V8,0.07380113750696182
V7,V16,0.07637102901935577
V4,V7,0.07871340960264206
V9,V8,0.08374112099409103
V17,V4,0.0852576270699501
V5,V4,0.08801105618476868
V5,V7,0.1306021511554718
V3,V7,0.13434794545173645
V2,V4,0.14718136191368103
V5,V12,0.14926660060882568
V2,V11,0.16031832993030548
V12,V18,0.17846694588661194
V8,V12,0.18910643458366394
V3,V12,0.19281253218650818
V8,V11,0.20946194231510162
V0,V14,0.21234866976737976
V1,V12,0.217871755361557
V1,V19,0.23173536360263824
V1,V15,0.25114455819129944
V1,V6,0.2573060691356659
V5,V13,0.26368385553359985
V7,V19,0.26664236187934875
V2,V6,0.27705812454223633
V9,V11,0.3391776978969574
V9,V13,0.3499975800514221
V0,V17,0.4383808374404907
