V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21
0.8727871967900642	-0.5763999876400754	0.7158843859505994	-0.3369513774839909	-2.2496819769777328	-1.1846268217568259	-0.4767979338267114	0.05121468266567776	-0.7958721198734612	-0.6661036029333716	-0.6403262164521565	-0.7618395220543559	-1.0585453825984843	3.348071691477373	-1.197570293978867	0.7405728580806723	-1.8022142847176283	0.5745607907239693	-0.7439286907818612	-0.03111648341130063	0.3517784441554663	-1.8107969994102044
-0.47148435341921435	-0.18743654044764702	0.9317470438275706	0.75677606878484	0.2414674861159008	-0.40592350822691836	-1.1613294095033808	0.556729420781097	-1.0519325233846164	-0.9736161108724386	1.5485486810481683	-0.023521343091029066	0.2479336446057522	-0.5947573307422668	-0.5782867818755311	0.9973743651314948	-0.19130937305655601	-0.8991324130364712	-0.48475442910814287	-0.13644057657481715	-0.554307778295197	-0.2369929429807749
-0.279970536871496	0.29922132194196216	-0.7052791059247998	-0.40257939537250204	1.037788449482466	0.5503204319388392	-0.0934497292243784	-0.7269149862474814	0.4077730698778368	0.3547602017308759	0.4160142528134761	0.6313277732402466	-0.10149832040297055	0.02868851866916547	-0.08809974789842762	-0.835783685623737	0.7235513160659822	0.34709941676763617	0.7472409811337657	1.3664502721000027	-0.9799017249470695	0.5064117612891194
-0.4346661236839009	0.3105088155776994	0.33909783699399565	0.07311292014586594	1.1600473637333841	0.38273114005714204	-0.29420648691719503	-0.6076311485922914	-0.04357276348232771	0.31902588699323015	1.38581351313264	0.5054215381313218	1.5913521040678047	0.020305962912843104	-0.7376747087429585	-0.14423698998922488	1.2415654893493386	-0.09456537503843572	0.7137701593199143	-0.6555936242740013	-0.9722360864226381	-0.5904075083594875
-0.34626828415307487	-0.7095813352593552	0.15260661261085362	1.193253343084979	-0.2477936540269847	-1.2647131921249046	0.05259934375104662	0.5922355911065774	-1.4936771150611692	-1.0881799124975566	0.6533698759159676	0.4569225753569896	-0.3328419312957811	-0.5824700392802751	-0.17852081689792557	1.055171461212296	0.4104224547507899	-0.6682660968147263	-0.7831323461955727	0.41719579244358607	-0.01677523801482313	0.2685079235806905
-0.3218508805310025	0.9739698474738279	-0.2751396868518612	2.3727595352409696	1.808067317711198	1.4967322860920935	1.4428019787070643	-1.5980040425869673	1.0837271216627982	1.2536607436691345	0.32651358583482537	-0.08291394386044622	1.9158357263464991	0.3530500084774406	4.120875018869179	-1.7333714160504865	-0.0232490312681778	-0.24167032798502977	1.0992224474667203	-0.03209872138005169	-1.2016140879791501	2.356632604369889
0.01767568325871105	0.5695682884129383	-0.735565671914532	0.299152283144762	1.154609172817649	1.423289993168851	0.6729631291987451	-1.6267955516408108	0.2678269343624899	1.4195555468826697	-0.1731899464011084	1.6387957123598365	1.445212179495559	0.23845502189815906	1.108680359127919	-1.5184770330993353	1.385337357039212	-0.5532643292623045	1.5458290236379324	0.4839634532049718	-0.7270786175413559	1.0661504865781521
0.49648826889059494	0.03739811646185154	-0.9312361450971949	-1.3774264861679877	-0.46337355039221684	-0.40621548061423113	-1.0711124173590536	-0.5206787462767128	1.3410803786087633	-0.0014820475366583287	-1.3184305823346194	-1.5928734897090602	-0.5695792072023322	-0.44787732540443576	0.2715027376925989	-0.9883229930924248	0.32046688882320307	2.3156037947273016	0.34280864474085326	-0.4498940866231934	0.4040102610980984	0.7138485493805594
0.36090538082528933	0.5992685257104216	0.8942042025847632	-1.076779663823524	0.771978175386127	0.9519656288916646	0.7528395197166805	-1.3869590675418093	1.7306171902242966	1.319009731944594	0.38808192514317896	-1.0312568662799724	0.2524667123597399	-0.3120934801909224	-0.4938839628805497	-1.0664748740291257	-0.09371497075245196	-1.8086132359038931	1.5589350396664794	0.46544815203955997	0.1682424033791869	-0.034885187640036064
0.5630280485394503	-0.5021972826385783	0.7862974506917322	-1.0732683000212244	-1.3446729806783086	-1.0857469982709738	-0.8539985164187277	0.4074193247369864	0.237782934027576	-0.5260699904066031	0.49318897872768686	-0.5057925522902712	-0.18391264670272137	0.5861383571279247	-1.0357793719729198	0.0910497660359324	0.2897033033695466	0.8309393051493001	-0.49240958164683885	-0.5006009634379148	1.577122190232691	-1.3286328025039706
