Cause,Effect,Weight
V7,V5,0.012716985307633877
V7,V6,0.013002384454011917
V19,V11,0.013031804002821445
V19,V16,0.013079254887998104
V11,V18,0.013217595405876637
V7,V20,0.013292062096297741
V7,V11,0.0133487768471241
V12,V7,0.013435916043817997
V5,V19,0.013467603363096714
V18,V16,0.013565623201429844
V7,V16,0.013578181155025959
V19,V12,0.013637376017868519
V5,V12,0.013686414808034897
V18,V7,0.013735189102590084
V17,V7,0.013754366897046566
V19,V18,0.013755176216363907
V16,V5,0.013820271007716656
V18,V5,0.013859428465366364
V7,V13,0.013864874839782715
V19,V0,0.01391023863106966
V18,V14,0.013988825492560863
V16,V13,0.014026765711605549
V19,V20,0.014080462045967579
V16,V15,0.014086964540183544
V11,V6,0.014128909446299076
V14,V16,0.014155808836221695
V7,V15,0.014169774949550629
V14,V12,0.014214637689292431
V11,V14,0.014217386953532696
V10,V16,0.014227915555238724
V12,V15,0.014270416460931301
V5,V6,0.014279305934906006
V17,V13,0.014325231313705444
V19,V17,0.014435009099543095
V6,V10,0.014435491524636745
V16,V8,0.014436379075050354
V18,V12,0.01453899871557951
V19,V6,0.014548522420227528
V20,V16,0.014574783854186535
V12,V4,0.014679506421089172
V7,V14,0.014684670604765415
V5,V17,0.014733996242284775
V16,V11,0.014782735146582127
V15,V2,0.014798440039157867
V19,V2,0.014810259453952312
V6,V1,0.0148463761433959
V15,V20,0.014865544624626637
V15,V6,0.014873421750962734
V18,V13,0.01492891926318407
V14,V5,0.014935619197785854
V6,V4,0.015004812739789486
V20,V0,0.015012544579803944
V7,V2,0.015071514062583447
V10,V17,0.015141874551773071
V16,V0,0.0151519775390625
V8,V12,0.015194200910627842
V14,V2,0.015260588377714157
V12,V20,0.015265155583620071
V16,V4,0.015271313488483429
V11,V15,0.015312905423343182
V20,V18,0.015317934565246105
V11,V17,0.01534206047654152
V8,V2,0.015345010906457901
V7,V10,0.015351963229477406
V17,V15,0.015389700420200825
V14,V6,0.015494488179683685
V19,V10,0.015496189706027508
V6,V8,0.015543838031589985
V5,V8,0.01563144661486149
V19,V1,0.015651758760213852
V19,V9,0.015666192397475243
V0,V1,0.01570100337266922
V12,V0,0.015721766278147697
V6,V13,0.01574983261525631
V10,V2,0.015770157799124718
V2,V9,0.015801597386598587
V5,V15,0.015827016904950142
V18,V6,0.01585870236158371
V6,V9,0.015906404703855515
V2,V3,0.015922846272587776
V7,V0,0.015924930572509766
V14,V15,0.015971651300787926
V18,V2,0.015980364754796028
V16,V9,0.01600893773138523
V13,V4,0.016017092391848564
V7,V8,0.016019413247704506
V17,V8,0.01607024110853672
V15,V13,0.016123393550515175
V16,V1,0.016181860119104385
V4,V20,0.016200395300984383
V12,V11,0.016211755573749542
V14,V20,0.01626710034906864
V7,V3,0.016272256150841713
V12,V13,0.016290048137307167
V20,V9,0.01656826213002205
V12,V10,0.016651233658194542
V7,V1,0.016749318689107895
V19,V14,0.016800301149487495
V19,V8,0.016946246847510338
V12,V1,0.01699655130505562
V14,V10,0.017052626237273216
V5,V0,0.017084142193198204
V19,V15,0.01708812080323696
V3,V6,0.017154015600681305
V13,V1,0.017165588214993477
V17,V1,0.017170501872897148
V9,V15,0.017340490594506264
V12,V9,0.017459873110055923
V9,V0,0.017638862133026123
V18,V3,0.017662666738033295
V19,V3,0.0176857877522707
V10,V0,0.017699548974633217
V11,V8,0.01771465875208378
V17,V4,0.017736000940203667
V16,V3,0.017763277515769005
V14,V9,0.01777605153620243
V20,V1,0.01780109293758869
V14,V1,0.017828481271862984
V13,V8,0.017831534147262573
V1,V15,0.017834102734923363
V18,V10,0.017903896048665047
V15,V4,0.017975715920329094
V11,V0,0.018070628866553307
V18,V9,0.01819566823542118
V15,V10,0.01834326982498169
V10,V3,0.01838376186788082
V20,V17,0.018429482355713844
V10,V4,0.01847873069345951
V12,V3,0.018530169501900673
V9,V10,0.018767954781651497
V20,V8,0.018934817984700203
V4,V2,0.01900286227464676
V0,V13,0.019108043983578682
V3,V15,0.019136490300297737
V19,V4,0.019255325198173523
V18,V0,0.019331619143486023
V18,V17,0.019427010789513588
V18,V8,0.019439874216914177
V19,V13,0.019481217488646507
V20,V13,0.019587865099310875
V17,V9,0.019780630245804787
V1,V2,0.019814902916550636
V2,V13,0.019990095868706703
V8,V9,0.02003582753241062
V7,V9,0.020173223689198494
V0,V4,0.02027779631316662
V8,V10,0.0203741192817688
V4,V9,0.020385367795825005
V16,V17,0.02044290490448475
V13,V3,0.020641770213842392
V18,V4,0.020700465887784958
V6,V20,0.020751411095261574
V20,V10,0.021264992654323578
V8,V3,0.021527297794818878
V4,V3,0.021803079172968864
V5,V9,0.02251872606575489
V18,V1,0.022700518369674683
V13,V9,0.023115960881114006
V11,V9,0.023249223828315735
V17,V14,0.023286936804652214
V5,V4,0.024550974369049072
V14,V8,0.024598119780421257
V16,V6,0.024778371676802635
V2,V0,0.02535168081521988
V16,V2,0.027766583487391472
V14,V13,0.028225431218743324
V13,V10,0.029129480943083763
V3,V17,0.03196943178772926
V11,V1,0.03515787050127983
V0,V14,0.03670908138155937
V2,V12,0.03696855902671814
V11,V3,0.037312593311071396
V11,V4,0.0415755994617939
V1,V4,0.0424339734017849
V5,V3,0.04370902106165886
V5,V1,0.04814241826534271
V6,V0,0.05268951132893562
V12,V17,0.053103771060705185
V20,V3,0.05651610717177391
V2,V17,0.07204559445381165
V11,V2,0.09184332937002182
V5,V2,0.12881611287593842
V11,V10,0.15161636471748352
V3,V0,0.16491852700710297
V1,V8,0.16790270805358887
V8,V4,0.16884545981884003
V7,V4,0.17880237102508545
V11,V13,0.19926583766937256
V8,V0,0.2032490372657776
V5,V20,0.2126368284225464
V5,V10,0.2300024777650833
V6,V12,0.2553141117095947
V3,V1,0.2624717056751251
V0,V15,0.28805139660835266
V4,V14,0.37471410632133484
V5,V13,0.3775193989276886
V6,V17,0.38606753945350647
V7,V19,0.39063742756843567
V1,V9,0.3917750418186188
V1,V10,0.39417895674705505
V3,V14,0.4190356731414795
V15,V18,0.41947388648986816
V11,V20,0.46146461367607117
V3,V9,0.47776100039482117
V2,V6,0.4811929166316986
V0,V17,0.5275737047195435
V12,V16,0.5454310774803162
V8,V15,0.5938377976417542
V2,V20,0.619631290435791
V5,V11,0.6580294370651245
