V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23
0.8431998056656196	-0.33101929829775645	-0.8323392551734394	1.4775887014266127	0.04797544039339642	-0.6238135147874835	0.45050261268555497	-0.3158120788582524	-0.1366807084152514	0.4509955694824239	-1.0901772123106994	0.13938718489343283	0.9493671849882136	0.405987745180684	0.2136780376398955	-0.5872129383373028	0.12992141514750116	0.17911797636928845	0.5298232891535559	0.5576114033479195	0.7877746599201998	1.2393720911255064	0.17503416570241545	-0.4185115669524004
0.9272726856918303	0.40811381146280223	-0.8069582013001024	0.2954251631612454	0.8440168126920116	0.08684239266492766	1.13014055015473	0.8264623294074014	-0.5495765176144213	1.0587445885334095	-0.53593701855507	0.3484564168180506	-1.2639076571983785	-1.4341581261498937	0.7050192324097043	0.10304835684508311	-0.33677617109578	-0.44634385914954117	1.2922634553012116	-0.03675490042698168	-1.4251809342589863	1.0315743717817434	-0.003950486520891798	0.7869985633038505
-0.24074397961256722	-0.9947294431984872	0.1327610859673282	-0.15363585157484733	-3.0601547491398278	-0.7889558985415277	-1.2141374010200021	4.691016726065404	-1.9733251957545035	-0.22229855505762056	-0.7251519589557696	-1.2730972554110707	4.249807545404391	2.3035974808500237	1.6373971135668648	0.012479612755731518	1.946015813307209	1.0154021927859413	-0.7369075983357809	-0.26748859258305785	-2.090899766216536	-0.39208306614874905	1.8036692675327195	-0.4037488298132041
-0.812502680147543	0.6366508963683097	1.3790195283082378	-1.8281554064024437	-0.4220066427823154	1.2706547362767804	-0.1536543579859083	-0.8912402461705996	1.577095783928718	-1.2588426674966522	1.6029264504409553	0.8633493015110438	-0.20352267605075794	1.619201051664224	-1.6864204832822212	-0.3872630536669675	1.0224503340991464	-0.24963630161614503	1.0093300280492203	0.8272317690413765	0.40273397882093026	-1.1144058481571066	0.3285984189292425	-0.02706957539038987
-0.7851752438060078	0.3283375825802144	1.8063287175043676	-1.8406612973967607	0.484870034123006	1.3250277254909844	-0.3994842280147877	0.1800447588552301	0.6044960484945269	-0.5361215254535469	0.9298247334285759	1.8562567651795552	-1.176227390581993	0.2458472625939858	-0.7259445571916607	-0.8880977130794689	0.3065613867904615	0.6841939523788666	1.091716702409428	1.0609188902302644	0.9962655325181077	-0.9943812825338487	-0.9448537365544062	-0.9732488775054374
0.03818117849216729	0.30239862890692093	-0.5083247155837288	0.2699296594216804	0.4557074466536658	0.8822862273204991	0.4179845353027059	0.021306423859140007	0.1667538244521141	0.09749147911697922	0.9103866639832058	-0.6006633586310886	-1.1496466010671447	-1.1900521140179257	-0.19218795940784733	-0.7959499422220734	-0.6314778602609297	-0.8739559190068774	-0.2380929573246513	0.6683427742246371	-0.5550666658254578	0.16035356107406087	-1.9908327118647553	-0.4542975325529259
-0.7638805825907453	0.22512066396476094	1.739502826131434	-1.3850976508464048	0.6753561297597336	2.0530963804570126	-0.7602232352961371	0.3055884666642866	1.4918761809964178	-1.2151125000518244	0.7705267448119184	1.6606251316707326	-1.0589551962090198	0.09446270013117246	-1.6257528888227089	-1.5424699506046085	0.7733602120677797	0.21363564447826205	-0.06405660956084085	1.5964505681922512	0.8606634428610966	-0.8429515283192522	-0.8684836800259093	-1.0645337913123778
0.3687106159471898	-0.5519077696629529	-0.8301407548326799	1.0933032076489124	0.1677794394104526	-1.1922534271542835	-0.33428548164426114	-0.4814243100659876	-0.4868711238194178	0.06496479688736462	-1.2060301184993567	-0.4128575016009909	-0.052068884453512355	0.053857738726008485	0.6265671676567013	0.0959134781724237	-1.0510888715374473	-0.21103280563018637	0.041649726340941794	-0.4302918846711147	0.45829257753171293	0.7269001669865035	2.0321309406439454	0.70849501663342
0.9482165928237489	0.9497216269771915	-0.6595568405390472	0.5910739406966151	-0.5166612601218248	-1.1029996742771153	1.8234673190539252	-0.9178784468332363	1.3862468211840921	-0.29427657382264816	-1.091091999210576	0.13697520609949812	0.2724279482278888	0.21677690316800258	-1.5464811177297215	2.208358729015951	-0.6173169587014552	0.9807679816196808	0.29655156629951807	-1.4903622572543471	0.9090272099446419	1.2673386661653414	0.5868215282916626	0.11694524062587187
0.7405560551067758	-0.7771015491870905	-0.8865018603157859	1.3116182284009883	-1.4935956785837867	-1.5649308939024862	0.27510677729288835	-0.5815007397605012	-0.5615224038368132	-1.9058773975565764	-1.3885705532366872	0.3136030370785456	2.056116049543494	0.29689808294218994	0.7619988970104004	0.3551574364597303	0.8848558086756874	0.08954605346037114	0.40595895387774444	-0.5298341501382569	0.4312364403634251	1.394612449032042	0.9651227886237993	-0.36525376329567794
-0.4349974810843642	-0.43159632188142427	1.165824944248055	-0.12164527198633698	0.6878680097251836	0.7797173083526479	-1.2179766118912831	0.35868401631142904	-0.4689119799510606	0.31386120623675434	0.8196653981689029	0.49153163901149755	0.6456534188351192	-1.2703526913689047	0.5667906931544597	-1.3806271721123373	0.22371172028449704	0.0791801389866277	-2.058170823117182	1.373223461379723	-1.022763665231689	-1.1328396157502012	-0.7738575873719256	-1.4639109064942917
-0.5282828606244168	0.10909140691443975	1.2120622411011315	-0.8357131928040353	2.030169465114953	0.5022111692351067	-0.5391334877141697	2.1997620035378245	-1.38296163830853	1.5665031527777442	1.0312935915346222	1.2113286030939305	-0.49323293680514246	1.1826618628866903	1.5058372453665945	-0.1349976439102617	0.06635544778941102	0.6858052944883094	-0.045290969040490334	0.3684301309980007	-0.512697148976465	-1.05604658165356	0.24005474532125207	-0.15467504378674993
0.12979719449541283	0.4429980309430537	-0.6775180120623426	0.275855321860994	0.9335672284096578	0.6737186497669733	0.39417108608597995	-0.049133792889651806	-0.13722332283569647	0.7113815633273849	0.6399258200132383	-0.7573420505448377	-0.6666001975702143	-1.106822317458867	0.18901521707704078	-0.23682518166521663	-0.7990489947669994	-1.5696805943641057	-0.15595462828564144	0.2600064908908386	-0.5623297019671382	0.1727273962123805	-0.13124039716244063	0.9868683496155869
0.23787764856223914	0.6232470126820826	-0.6619066266737473	0.8251870711749584	-0.027483123343168457	1.1727729450054933	1.295199391021812	-0.40249405277956085	-0.7570518730007038	-0.8076174763835158	0.7594160415430652	-0.689344572590353	-0.6882369988373521	-0.7177704390539732	0.9262212378125615	-0.5422970697898476	-1.164478853997742	-1.3180300233566427	0.08564294153934149	0.8776532690881661	-0.4137915172273561	0.5770452439228676	-0.6717175984614706	0.47702245663983966
0.6810914602137135	0.9643617543863638	-0.9004463279675676	0.40524246118865115	-0.7693218897631373	-1.009836502113948	1.9732694710077456	-0.9764745435424588	0.3044324778672025	-0.4622681926404968	-0.6689744963437066	0.03339932778058209	1.0501061247230352	0.4169159867173752	-0.35648544328899	2.134950363334345	0.22282035340637316	-0.25339648439385476	1.553423364200191	-1.2881476288915068	0.962314547845842	1.1087306048021839	1.2467572308987263	0.7085029561181325
0.5640325491442846	0.9745212601988413	-0.9136196537449871	0.6493143086570831	-0.8003245301037074	-0.8271626832350037	1.707014504475395	-0.9779911740482642	0.3750720031267152	-0.15483056680005136	-0.42624109553596584	-0.5317288153802396	-0.07399234250167759	0.4267023529342971	-0.43145958129990536	2.174667633823757	-0.9459691686844363	-0.9667857882019587	0.4500756220461379	-1.606607011176925	1.0167358891786504	0.9593152909740338	0.04839244188698847	1.4492081039295233
0.06061615257896902	0.705428946740567	-0.5596006658336452	0.4493817634073602	-0.0808728407155263	-0.8822930772600911	0.8615394590368859	-0.5998182914627679	0.05937079081648638	0.2072306831041188	-1.283021353576191	-0.6199116879580054	-0.3996200874405968	-0.5016896746188774	-0.038292640358811685	2.0263073491815056	-0.8649742456613401	0.7619567565651056	-0.33309843947555456	-1.7593634181585165	0.39123578659071706	0.06858170684927291	0.5518623329595224	0.3099555927356018
0.2604429440362761	0.5781860936708232	-0.770601807303555	0.30452234058921224	-0.007218085028600249	-0.002114289073285068	0.968274878744351	-0.5487701864461814	0.3992330090392189	0.4237629423606403	-0.11324015055134225	-0.027413874839902343	-0.6704019079908424	-0.6808076739843396	-0.4868659852355926	-0.547800758418226	-0.77717116190639	-0.149180114294814	0.8182501462297179	1.0359440672778306	0.3978049965349155	0.5755810251597553	-0.0875083392145773	-0.19678137940285648
-0.18832496208628946	-0.3827001103683836	-0.06642407072554918	-0.042836227794407246	0.4217790127870875	0.791440451864657	-1.0595778527914614	0.08435678309179123	-0.04181813787159549	-0.11436974264097735	0.48001382872828796	-1.3471066580018167	0.03867850435075691	-0.7151475574609157	0.0954680393424866	-1.549521009916293	-0.1427955554006558	-0.4802692520810448	-1.3932235532384967	1.4966090557521314	0.06877764238620422	-0.3543452657449818	-0.8015892740393022	-0.5510222315783844
