V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
0.8875958715783354	-0.20379758609209042	-1.2100611230223715	0.6261305051893252	1.7264753791295309	-0.5226206488200422	1.9156890377714058	0.22410152481554715	1.0781220702940155	1.6981613143858776	0.6910234242939198	-2.2640269861079014	-0.5271330588405853	-0.3160041592301264	-1.481316069054227	1.2163188415839774	-0.16104137880718505	1.462946615478251	0.17156619976206106	0.7829166244125737	1.4468997406416961
0.7764818452675613	-0.07124023446068772	-1.1589614220649775	1.116149154590556	0.541946832451399	-0.586845790352095	1.3199463640549427	0.731662194948324	1.1669677005035721	2.0953733129170677	0.6362064784043612	-1.7218176519616386	-0.09017376757727186	-0.8430546038057753	-1.5774509961625003	-0.43455684410022377	0.8721010987689785	1.2403695878428063	1.761147383552611	0.8179676099301225	0.7006903344557586
-0.778368112992639	0.7555310442908956	0.32675785454831546	-0.7425395419574268	-1.2546903944778982	-0.4429274249713606	-0.35399444645455014	-0.8584136000994961	-0.7132190189212162	0.06546207380943583	-1.1442602722548125	-1.3974599359614772	0.15144468304141606	1.4846013593521847	0.43821672042653326	-1.719244524316875	0.5938433828132863	-0.9877168463403903	-0.9130115388474216	-0.08960774911132639	-0.14546682566154404
-0.1618312498753669	-0.5090496372149591	-0.1214226958369978	-0.6058788224727975	-0.7583820840203535	0.023620846310741007	-0.7937111756813581	-0.9051058349266793	0.007651238199340624	-0.21679147004726815	0.4552749919625549	0.012810234550344548	-0.9112400528965998	-0.22682633333018842	0.14897099886683607	1.5242908605526857	-0.21486070874264482	-0.3301877482953073	0.37979435950517665	1.1788413040120627	-0.12619333672059768
-0.5738379501033142	0.5325398701163528	1.2192523258097696	-1.3753946989378938	-0.6312037225742532	-0.6939567246111511	0.6360927246412876	-0.2571794016401995	-2.0605836892664127	-1.0380370298809154	0.0020402575853019148	-0.20841980764698184	1.6332390006477724	-0.195843768330309	1.2919749709631296	-0.9797770268011771	1.0870349487923423	-1.5304049867315332	-0.3706649365527171	-1.740540273641306	-0.0051616480066610385
-0.7345815936422113	-0.2065596102482843	0.027713484213111837	-0.612997240602782	-1.3158634041773873	0.1957981530654759	-0.23227488630522408	-0.9008388419603768	0.03300892799640309	-0.17920140741664736	0.10723248507207794	-1.4431923666246294	-0.3541782572519689	0.8346338860579148	0.5094345672561451	-0.9797009507842266	0.17804802230228045	-0.6313179654844594	-1.2733109097960065	0.011037166853145807	-0.09991462522921096
0.9669703564632102	0.8690886467324903	-1.2377691653204774	1.7409445968697328	2.0644364881536257	-1.3521374124062673	2.0155888718804027	1.9911133397230638	0.0795386834112188	1.5089080238185746	-0.6244460713378975	-1.2977039685474905	1.3918804596798855	0.29998699887509184	0.09479686140531682	0.49598143991400534	1.0515169496433086	1.5008573102097416	-0.5092989090718445	1.2286359415370303	1.0153700856340784
0.09400957760213191	-0.1810503500365479	-0.2617444644825965	-0.3043292805135482	0.17402792396971997	-0.2871688740184024	0.14546401428312428	-0.8561255132349822	0.1778187498482681	1.314666877495821	1.0466589321736517	-0.7822928967801985	-0.9105378751358081	-1.137018897759439	-0.95934170991809	-1.2777839264830926	0.2774738195307031	0.18795469390526812	1.1600929162493716	0.3604750254597332	0.24888697703149795
0.8163062021654737	-0.5356747994274849	-1.2095935100304591	1.3974805748307577	0.5301653358014174	0.08758599136386615	-0.6420083492763665	2.3154768570142754	1.7087853268343858	1.3326647846608843	-0.41381635343985884	-0.28083362728113154	-0.7443470914368288	1.4887442332810272	-1.6745975574443097	0.29438549116449186	0.025843481438171303	1.2418393062038244	0.807295084772988	0.5169769290080395	0.7628616569250115
0.353524192210394	-0.4228652928174421	-0.8774175030690556	0.6210243765802361	0.10034076883574577	0.5220454551424233	-0.411487683196679	0.2810362842581464	1.7237888383080022	-0.7202437693221745	0.6417347559404332	1.6914933341546916	-1.3453395932197636	-0.24610431523877235	-0.6162287251667434	-0.6309895062217047	-1.0789458645888064	0.7557190155103695	-2.067929639457731	-2.0110548969778095	0.11156718860491859
-0.9063039515027702	-0.6437910804279634	1.7232192709091145	-0.44919171375373096	-1.6607731345588677	2.4420216784213697	-1.2707080045129655	-0.9058231663721807	-0.7805380433463083	-1.7277904498403418	-2.0822076564047474	-0.7721749956962018	1.2020373896091772	1.670799520391855	1.3774566534734867	-1.622490789244796	1.2649956553732509	-1.3261289487761598	-1.6238608874995506	-0.03535877955493934	-1.8569537012611115
0.09759680205088728	-0.6993587371011483	-0.7412756588440556	0.8893287981321287	0.07892418865634512	0.07000564289506064	-0.9695610366222032	0.979497081958898	1.443216505247571	-0.13393775380389805	0.6781698951045226	1.4144676348732008	-1.4117727249463654	-0.3181699503536628	-0.7780504139115488	1.4766348050773528	-0.8385401733504971	0.7163895833895744	0.5888359373077858	-0.45392685273223515	2.0380884330081996
-0.26375245837622185	-0.11806946735043256	-0.24830987121395487	-0.7308947666989434	-0.265198219871641	-0.2217191131836265	-0.8750242981681798	-0.8747958835058945	-0.16966096825980298	0.9970974140872872	0.5382902902159323	-1.4350989416926831	-0.8178337549505816	-0.3313110675611798	-0.43619245341851987	2.107576653561965	0.3787941443985375	-0.3165904298955153	-0.13578634937321568	1.59955031266057	0.3217214907748912
0.15250642783494062	-0.029748071115983876	-0.9522446392362759	0.5130190671863744	1.7615409760878569	-0.6830872319375296	-0.3337046624917822	-0.0493659426598904	0.8267814684853867	1.1355623014563303	0.011449191754917709	0.18260293031257457	-0.966950710338994	0.057549747117853114	-0.32788074842380166	-0.5641537277866387	-0.7471848812197142	1.1040547505692526	0.29861248801644535	1.0082837623912329	-1.1459970806967381
0.27714452724974326	-0.9996179026618659	-0.6113418865577728	0.5042426132231873	1.0044467555361487	0.6392028006682386	-0.9577909879497	0.0937010331243787	1.5040458175090112	1.0735891878168309	0.35999577231394536	0.19560214996946207	-1.5963119245334167	0.38920690816109876	-1.219447986871821	0.9121238209466169	-0.5721308538733045	0.9672316270947768	0.24509916704684231	0.7059540761730124	-0.12202860045302416
-0.12105763500394295	0.70465832259252	-0.1298493554853047	-0.6986209624126386	0.7688312270712943	-0.8087701637760172	1.020360051340642	-0.8829961836507163	-0.7584532273111446	-0.22319509574534835	1.136710068731652	0.14769348926325776	0.07774781394271559	-0.895561918480226	0.009952301115437445	0.7518130339980917	-1.0092120139761709	-0.15020255914126923	1.1095489555978726	-0.3365714998289072	0.47973548610110145
