Cause,Effect,Weight
V12,V19,0.01103202160447836
V13,V19,0.011768546886742115
V17,V19,0.011789330281317234
V5,V7,0.011871208436787128
V16,V19,0.011889152228832245
V11,V7,0.01200228650122881
V15,V7,0.012022905051708221
V13,V7,0.01204453781247139
V4,V16,0.012096024118363857
V18,V19,0.01217345055192709
V2,V7,0.012189410626888275
V11,V19,0.012242558412253857
V14,V7,0.012349662370979786
V8,V19,0.012433781288564205
V12,V18,0.012453463859856129
V6,V19,0.012484367936849594
V20,V7,0.012516696937382221
V0,V19,0.012518824078142643
V6,V18,0.01258180197328329
V1,V19,0.012591096572577953
V13,V12,0.01265333965420723
V10,V6,0.012680575251579285
V2,V14,0.012685876339673996
V7,V5,0.012716985307633877
V10,V7,0.012778113596141338
V1,V17,0.012793305329978466
V11,V16,0.012803654186427593
V9,V16,0.012829780578613281
V6,V7,0.012859473936259747
V15,V16,0.012917492538690567
V2,V18,0.012935974635183811
V18,V11,0.012940953485667706
V7,V6,0.013002384454011917
V1,V7,0.01301939133554697
V19,V11,0.013031804002821445
V9,V7,0.013039723038673401
V9,V19,0.013070590794086456
V19,V16,0.013079254887998104
V16,V18,0.013085316866636276
V15,V19,0.01308862492442131
V7,V12,0.013092252425849438
V0,V7,0.0130934352055192
V19,V5,0.013102511875331402
V6,V14,0.013127206824719906
V3,V7,0.013164539821445942
V2,V5,0.013171677477657795
V2,V19,0.013174219988286495
V20,V19,0.013189021497964859
V11,V12,0.013208317570388317
V11,V18,0.013217595405876637
V17,V18,0.013220105320215225
V5,V16,0.013269495218992233
V8,V6,0.013283312320709229
V7,V20,0.013292062096297741
V16,V7,0.013300497084856033
V3,V11,0.013312178663909435
V14,V19,0.013333268463611603
V7,V11,0.0133487768471241
V7,V17,0.013350504450500011
V15,V12,0.013429536484181881
V12,V7,0.013435916043817997
V5,V18,0.013439363799989223
V14,V11,0.013440447859466076
V13,V18,0.013464837335050106
V5,V19,0.013467603363096714
V15,V5,0.013484683819115162
V15,V11,0.013514525257050991
V4,V19,0.013515177182853222
V18,V16,0.013565623201429844
V4,V12,0.013573862612247467
V7,V16,0.013578181155025959
V4,V5,0.013578317128121853
V6,V11,0.013580426573753357
V9,V5,0.01358915213495493
V7,V18,0.013595358468592167
V12,V5,0.013597898185253143
V10,V18,0.013602274470031261
V8,V11,0.01361648365855217
V8,V7,0.013620712794363499
V19,V12,0.013637376017868519
V5,V12,0.013686414808034897
V10,V19,0.01368683110922575
V0,V12,0.013715963810682297
V14,V18,0.013725128956139088
V4,V17,0.013725661672651768
V4,V6,0.013731557875871658
V18,V7,0.013735189102590084
V17,V7,0.013754366897046566
V19,V18,0.013755176216363907
V10,V12,0.013763337396085262
V13,V16,0.013778925873339176
V13,V17,0.013800710439682007
V3,V19,0.013813047669827938
V0,V10,0.013815698213875294
V16,V5,0.013820271007716656
V17,V5,0.013828488998115063
V6,V15,0.013845161534845829
V16,V14,0.013848084025084972
V12,V14,0.01385823916643858
V18,V5,0.013859428465366364
V0,V16,0.013863909058272839
V7,V13,0.013864874839782715
V6,V5,0.013868254609405994
V9,V20,0.013882838189601898
V19,V0,0.01391023863106966
V10,V14,0.013922203332185745
V16,V20,0.013951807282865047
V18,V14,0.013988825492560863
V3,V20,0.013991846702992916
V16,V13,0.014026765711605549
V1,V6,0.01404079794883728
V8,V16,0.014046271331608295
V19,V20,0.014080462045967579
V16,V15,0.014086964540183544
V4,V11,0.01410271693021059
V3,V5,0.014118421822786331
V11,V6,0.014128909446299076
V16,V10,0.014144950546324253
V14,V16,0.014155808836221695
V17,V11,0.014159181155264378
V2,V10,0.014166474342346191
V7,V15,0.014169774949550629
V9,V12,0.014177996665239334
V14,V12,0.014214637689292431
V11,V14,0.014217386953532696
V10,V16,0.014227915555238724
V12,V15,0.014270416460931301
V5,V6,0.014279305934906006
V20,V15,0.014318146742880344
V17,V13,0.014325231313705444
