Cause,Effect,Weight
V15,V3,7.646158337593079e-06
V13,V3,0.00015845149755477905
V14,V13,0.00019653141498565674
V15,V19,0.000262552872300148
V10,V19,0.0004197433590888977
V5,V6,0.00044875405728816986
V14,V18,0.0005437880754470825
V7,V6,0.0005674734711647034
V2,V19,0.0006113052368164062
V14,V1,0.0007169023156166077
V12,V5,0.0007376708090305328
V17,V15,0.0007412321865558624
V1,V10,0.000774359330534935
V1,V13,0.0007881801575422287
V12,V4,0.0008424222469329834
V6,V17,0.000857476145029068
V16,V3,0.001003967598080635
V18,V2,0.00100603885948658
V18,V19,0.0010818615555763245
V11,V12,0.0012482590973377228
V1,V15,0.0013517830520868301
V16,V7,0.0014100708067417145
V5,V14,0.001412840560078621
V6,V12,0.0014305934309959412
V3,V17,0.0014458093792200089
V18,V4,0.001491103321313858
V2,V13,0.0015952885150909424
V16,V14,0.001724395900964737
V17,V16,0.0017400961369276047
V8,V18,0.0018069259822368622
V4,V17,0.0018104035407304764
V19,V13,0.001834087073802948
V6,V13,0.0018724426627159119
V18,V5,0.0019505657255649567
V14,V0,0.0020882803946733475
V8,V19,0.0021089715883135796
V11,V5,0.0021479688584804535
V19,V14,0.0022348277270793915
V19,V5,0.002255138009786606
V19,V1,0.0022912081331014633
V19,V7,0.0023059621453285217
V18,V0,0.0026742741465568542
V10,V5,0.0026894118636846542
V0,V15,0.0028020739555358887
V15,V2,0.0028733890503644943
V18,V6,0.002901259809732437
V2,V5,0.003155626356601715
V8,V17,0.0032151490449905396
V7,V18,0.003254089504480362
V16,V10,0.00331808440387249
V8,V5,0.003337264060974121
V12,V10,0.00336410291492939
V14,V4,0.0034296438097953796
V16,V15,0.0034378506243228912
V0,V17,0.0034383516758680344
V5,V7,0.003443703055381775
V17,V11,0.003704933449625969
V0,V13,0.003784315660595894
V4,V16,0.003954390063881874
V15,V7,0.004024688154459
V6,V14,0.004035560414195061
V4,V5,0.00410052202641964
V15,V10,0.004366718232631683
V19,V16,0.004388043656945229
V14,V7,0.004400106146931648
V18,V11,0.00444059818983078
V8,V3,0.004518691450357437
V5,V3,0.004558015614748001
V19,V12,0.004590362310409546
V18,V1,0.0045937541872262955
V8,V6,0.004610007628798485
V7,V12,0.004632836207747459
V6,V3,0.004748154431581497
V12,V13,0.004922410473227501
V8,V15,0.004940289072692394
V13,V11,0.004973454400897026
V17,V7,0.005049809813499451
V8,V14,0.005181020125746727
V14,V17,0.0051867663860321045
V2,V17,0.005213428288698196
V13,V4,0.005365654826164246
V0,V6,0.005621470510959625
V1,V3,0.00593569315969944
V18,V10,0.006031425669789314
V8,V2,0.0060323551297187805
V0,V10,0.006055837497115135
V8,V13,0.006166145205497742
V6,V10,0.006455067545175552
V18,V3,0.006548123434185982
V17,V9,0.006622491404414177
V3,V9,0.00700908899307251
V14,V3,0.007310956716537476
V5,V16,0.007329946383833885
V19,V11,0.007872112095355988
V8,V7,0.008005164563655853
V18,V16,0.008138887584209442
V0,V7,0.00814744271337986
V8,V10,0.008326660841703415
V15,V13,0.00849686749279499
V7,V9,0.009582804515957832
V11,V16,0.009771186858415604
V5,V9,0.009864604100584984
V17,V19,0.009889865294098854
V0,V3,0.01018335297703743
V1,V4,0.010377435013651848
V15,V11,0.010671384632587433
V12,V9,0.010700147598981857
V11,V0,0.01073281280696392
V16,V13,0.010742705315351486
V8,V4,0.010754029266536236
V10,V9,0.011050883680582047
V3,V7,0.011068779975175858
V18,V9,0.011461449787020683
V0,V12,0.011521076783537865
V14,V12,0.01170608215034008
V7,V1,0.01227678544819355
V14,V10,0.01232844963669777
V13,V9,0.012516133487224579
V10,V13,0.013980908319354057
V3,V11,0.014251025393605232
V18,V15,0.014481881633400917
V0,V9,0.014634517952799797
V8,V12,0.014813640154898167
V18,V17,0.01674487628042698
V1,V0,0.01680440455675125
V14,V15,0.016995681449770927
V10,V11,0.017304614186286926
V8,V9,0.01745685189962387
V4,V15,0.01790088601410389
V16,V9,0.018521565943956375
V8,V0,0.019040221348404884
V17,V1,0.019192444160580635
V1,V2,0.01929086446762085
V15,V9,0.027855895459651947
V8,V16,0.02827896550297737
V4,V19,0.03387617692351341
V16,V2,0.03392091765999794
V5,V13,0.03479916229844093
V8,V11,0.03555630147457123
V19,V9,0.03623905032873154
V4,V9,0.03844050318002701
V12,V15,0.04114122688770294
V6,V15,0.0413510799407959
V1,V9,0.04193767160177231
V2,V11,0.04337188974022865
V13,V17,0.046208158135414124
V1,V11,0.053235962986946106
V0,V19,0.06445486843585968
V9,V14,0.06451699137687683
V2,V3,0.06765979528427124
V4,V11,0.06863030791282654
V6,V19,0.07002221792936325
V3,V19,0.07033542543649673
V6,V11,0.07916390150785446
V5,V15,0.08921335637569427
V2,V9,0.09031598269939423
V0,V4,0.0947207510471344
V2,V10,0.09532389789819717
V6,V9,0.114236980676651
V11,V9,0.11524573713541031
V7,V11,0.12064144760370255
V3,V10,0.1479073166847229
V10,V17,0.15467926859855652
V12,V17,0.15728409588336945
V4,V6,0.1646774411201477
V4,V3,0.16643795371055603
V1,V16,0.16782322525978088
V7,V13,0.1736946851015091
V2,V14,0.17982877790927887
V5,V17,0.1853274703025818
V13,V18,0.18574923276901245
V12,V18,0.20494361221790314
V12,V16,0.20785100758075714
V2,V0,0.2087763100862503
V6,V16,0.21411220729351044
V0,V5,0.23161908984184265
V2,V6,0.23282532393932343
V2,V7,0.24695999920368195
V3,V12,0.25675392150878906
V11,V14,0.27336013317108154
V1,V8,0.27500927448272705
V1,V12,0.28521016240119934
V1,V5,0.2861034870147705
V0,V16,0.290355920791626
V4,V7,0.30240780115127563
V10,V7,0.3130931258201599
V1,V6,0.3206629753112793
V4,V10,0.32689860463142395
V2,V4,0.33264702558517456
V2,V12,0.3349502682685852
