Cause,Effect,Weight
V21,V18,0.0130156846717
V14,V19,0.013480381108820438
V21,V14,0.013599595986306667
V19,V13,0.013856191188097
V7,V19,0.013876296579837799
V7,V21,0.013927258551120758
V21,V19,0.014004622586071491
V19,V1,0.01410421822220087
V19,V12,0.014104701578617096
V18,V19,0.014203723520040512
V19,V3,0.01423592772334814
V20,V19,0.014512051828205585
V19,V11,0.014536636881530285
V19,V4,0.014625427313148975
V14,V15,0.014713090844452381
V4,V13,0.014740915037691593
V19,V2,0.014782841317355633
V21,V12,0.014783800579607487
V7,V13,0.014808381907641888
V21,V11,0.014881138689815998
V7,V1,0.014882748015224934
V15,V12,0.014913816004991531
V19,V9,0.015027393586933613
V10,V15,0.015280552208423615
V18,V14,0.015330248512327671
V21,V17,0.015333076007664204
V14,V16,0.015342041850090027
V7,V10,0.015388055704534054
V21,V20,0.0154042923822999
V3,V15,0.015439786948263645
V10,V13,0.015441440045833588
V4,V15,0.015478595159947872
V7,V14,0.015507967211306095
V19,V0,0.015530891716480255
V12,V10,0.015537627972662449
V19,V17,0.015676703304052353
V14,V1,0.0156912412494421
V21,V3,0.015809448435902596
V19,V10,0.015820013359189034
V19,V16,0.01591537334024906
V21,V13,0.015989840030670166
V11,V14,0.016096340492367744
V10,V17,0.016132451593875885
V12,V11,0.016135139390826225
V7,V20,0.016141002997756004
V15,V13,0.016212880611419678
V11,V4,0.01625448279082775
V18,V10,0.016277605667710304
V19,V8,0.016303883865475655
V10,V20,0.016390064731240273
V17,V15,0.01639927737414837
V16,V15,0.016463657841086388
V11,V10,0.016490550711750984
V14,V6,0.01650192402303219
V7,V5,0.016549590975046158
V18,V3,0.01656251586973667
V21,V2,0.016588576138019562
V12,V13,0.01659478060901165
V21,V9,0.016597328707575798
V11,V5,0.01660545915365219
V18,V13,0.016633881255984306
V7,V16,0.016641773283481598
V0,V13,0.016654154285788536
V15,V20,0.016656406223773956
V3,V13,0.016685055568814278
V11,V20,0.016688214614987373
V13,V11,0.016715724021196365
V18,V20,0.01672562025487423
V6,V20,0.016760239377617836
V21,V16,0.016787735745310783
V13,V17,0.016803840175271034
V1,V17,0.016822556033730507
V20,V1,0.01684563420712948
V15,V5,0.01684570498764515
V13,V20,0.016845842823386192
V15,V0,0.016857817769050598
V2,V15,0.016859909519553185
V10,V14,0.016893984749913216
V13,V2,0.016899509355425835
V21,V15,0.016919102519750595
V18,V4,0.017031162977218628
V9,V20,0.0170480664819479
V18,V7,0.01708461530506611
V13,V5,0.017101077362895012
V21,V6,0.017119020223617554
V12,V14,0.017155813053250313
V7,V12,0.017175570130348206
V9,V4,0.01718655414879322
V16,V13,0.017202019691467285
V12,V1,0.017203962430357933
V14,V5,0.017223723232746124
V0,V14,0.017245719209313393
V19,V6,0.017372751608490944
V18,V0,0.01741151697933674
V18,V12,0.017414582893252373
V4,V14,0.0175456665456295
V19,V5,0.017550848424434662
V15,V9,0.017578082159161568
V12,V6,0.01759319193661213
V17,V20,0.017617203295230865
V1,V13,0.017640909180045128
V10,V16,0.017696574330329895
V3,V14,0.01776694320142269
V7,V6,0.01781470514833927
V8,V1,0.01792958565056324
V6,V4,0.017932670190930367
V18,V6,0.01798820123076439
V14,V8,0.01799449883401394
V1,V15,0.01804662123322487
V2,V9,0.018139688298106194
V7,V11,0.018161378800868988
V20,V14,0.018205761909484863
V10,V9,0.018262960016727448
V7,V9,0.018298426643013954
V18,V5,0.01836244761943817
V14,V13,0.018457995727658272
V7,V8,0.01846621371805668
V4,V5,0.01860004849731922
V10,V5,0.018659355118870735
V12,V20,0.018812069669365883
V14,V17,0.0188541729003191
V21,V5,0.018890168517827988
V18,V2,0.018919041380286217
V7,V17,0.019008992239832878
V10,V8,0.01902848668396473
V8,V13,0.01907455176115036
V5,V9,0.0191205907613039
V16,V1,0.01922520436346531
V7,V3,0.01926351897418499
V21,V0,0.019274238497018814
V1,V9,0.01928691752254963
V17,V8,0.019307950511574745
V11,V3,0.019329657778143883
V8,V9,0.01933869905769825
V16,V17,0.019432058557868004
V16,V11,0.019528482109308243
V6,V10,0.019593046978116035
V6,V8,0.019618729129433632
V21,V8,0.019665537402033806
V11,V0,0.019794238731265068
V20,V5,0.01984766684472561
V16,V6,0.02006138116121292
V9,V17,0.02007349207997322
V7,V4,0.020150737836956978
V12,V9,0.02023632824420929
V16,V3,0.02036660723388195
V14,V2,0.020373955368995667
V21,V1,0.020414631813764572
V2,V10,0.020507948473095894
V18,V16,0.020607830956578255
V18,V8,0.020741743966937065
V4,V17,0.0208200104534626
V12,V3,0.020893601700663567
V15,V7,0.020926250144839287
V18,V1,0.0209466814994812
V20,V2,0.02132764272391796
V18,V9,0.021445460617542267
V2,V17,0.02151479572057724
V5,V0,0.021971380338072777
V11,V9,0.02201858162879944
V0,V6,0.02202466130256653
V2,V4,0.022536275908350945
V4,V3,0.0225997194647789
V11,V2,0.02270868606865406
V3,V10,0.022840730845928192
V0,V7,0.02327626198530197
V12,V17,0.023457562550902367
V16,V9,0.024108633399009705
V11,V8,0.024164168164134026
V0,V10,0.024216877296566963
V0,V12,0.024257881566882133
V6,V2,0.024406859651207924
V6,V15,0.024671481922268867
V9,V0,0.025220559909939766
V0,V17,0.025324972346425056
V15,V8,0.025429772213101387
V3,V6,0.025664424523711205
V21,V4,0.02588220126926899
V16,V20,0.026124926283955574
V2,V1,0.026362858712673187
V1,V11,0.026813410222530365
V20,V3,0.02688635140657425
V18,V17,0.027092522010207176
V16,V2,0.027424104511737823
V8,V4,0.028007851913571358
V3,V1,0.028338735923171043
V16,V5,0.02854626066982746
V12,V4,0.028714463114738464
V16,V0,0.029138319194316864
V5,V17,0.03110123611986637
V0,V8,0.033322110772132874
V20,V4,0.03345412388443947
V0,V1,0.03401182219386101
V5,V1,0.03460795059800148
V16,V4,0.035772573202848434
V8,V3,0.03899037837982178
V6,V17,0.03900136426091194
V11,V15,0.04150540754199028
V5,V12,0.042527392506599426
V5,V6,0.05115966498851776
V3,V2,0.05282315984368324
V16,V12,0.0739571750164032
V8,V2,0.09687288850545883
V9,V3,0.13024605810642242
V6,V1,0.13652203977108002
V11,V17,0.18206055462360382
V3,V17,0.18206171691417694
