Cause,Effect,Weight
V5,V19,0.011820596642792225
V16,V19,0.012015629559755325
V5,V18,0.012038926593959332
V14,V19,0.012058700434863567
V1,V19,0.01207568496465683
V7,V19,0.01211337000131607
V4,V19,0.012171386741101742
V17,V19,0.012279469519853592
V8,V19,0.01234323438256979
V14,V17,0.012372034601867199
V12,V8,0.012420113198459148
V1,V11,0.012472182512283325
V11,V8,0.012485459446907043
V13,V8,0.012490433640778065
V16,V6,0.012509397231042385
V7,V4,0.012551099993288517
V5,V11,0.012559630908071995
V7,V18,0.01257077232003212
V14,V8,0.012584145180881023
V20,V19,0.01259207259863615
V1,V12,0.012643173336982727
V3,V20,0.012643586844205856
V15,V8,0.012657047249376774
V1,V6,0.012676224112510681
V0,V19,0.012695000506937504
V18,V19,0.012698392383754253
V7,V17,0.012700975872576237
V0,V8,0.012725894339382648
V18,V8,0.01274110097438097
V17,V8,0.012759283185005188
V17,V20,0.012762117199599743
V16,V17,0.012764510698616505
V14,V6,0.012765005230903625
V0,V20,0.012766227126121521
V15,V19,0.012773104012012482
V5,V17,0.012796859256923199
V20,V11,0.012797675095498562
V8,V18,0.012808658182621002
V8,V15,0.012819606810808182
V12,V17,0.012827083468437195
V16,V11,0.01282741129398346
V17,V18,0.01283124927431345
V5,V9,0.012859749607741833
V7,V12,0.012860951013863087
V3,V18,0.012872361578047276
V13,V17,0.012902669608592987
V10,V8,0.01291870791465044
V18,V11,0.012955325655639172
V1,V4,0.012970573268830776
V20,V17,0.012997289188206196
V13,V11,0.013029146939516068
V18,V6,0.013065867125988007
V9,V8,0.013074022717773914
V10,V6,0.013075794093310833
V3,V19,0.01308292243629694
V15,V6,0.013083466328680515
V14,V18,0.013087514787912369
V13,V1,0.013091991655528545
V4,V8,0.01309521496295929
V11,V19,0.013095486909151077
V16,V8,0.013096478767693043
V4,V20,0.01314893364906311
V8,V12,0.013153343461453915
V4,V7,0.013158806599676609
V6,V20,0.013164359144866467
V14,V4,0.013173880986869335
V8,V3,0.01317756250500679
V10,V19,0.013194638304412365
V20,V6,0.01319795846939087
V16,V18,0.013228661380708218
V2,V8,0.013228748925030231
V12,V6,0.013231347315013409
V5,V3,0.013234653510153294
V1,V9,0.013243972323834896
V11,V18,0.013254825957119465
V8,V17,0.013257774524390697
V2,V11,0.013274052180349827
V3,V8,0.013277293182909489
V1,V2,0.013282821513712406
V19,V6,0.013289949856698513
V13,V2,0.013296961784362793
V0,V18,0.013320487923920155
V10,V17,0.013325892388820648
V1,V18,0.013326674699783325
V17,V5,0.013328737579286098
V13,V20,0.013331413269042969
V13,V19,0.013338603079319
V11,V20,0.013345357030630112
V10,V20,0.013350792229175568
V14,V11,0.01335932407528162
V6,V18,0.013370349071919918
V11,V12,0.013401004485785961
V17,V12,0.013411003164947033
V16,V4,0.013423680327832699
V0,V1,0.013428282923996449
V11,V7,0.013439894653856754
V4,V18,0.013463795185089111
V5,V12,0.013475374318659306
V7,V3,0.013480602763593197
V8,V4,0.013491894118487835
V12,V1,0.01350422203540802
V2,V5,0.013509695418179035
V3,V5,0.013518585823476315
V9,V6,0.013529096730053425
V10,V4,0.013538912869989872
V8,V13,0.013541039079427719
V13,V5,0.013543151319026947
V1,V17,0.013543833047151566
V17,V1,0.013555359095335007
V7,V11,0.01358009036630392
V15,V20,0.013584000058472157
V14,V5,0.013585423119366169
V2,V6,0.013607668690383434
V8,V9,0.013611081056296825
V1,V20,0.013622279278934002
V9,V5,0.01362461969256401
V6,V5,0.013628258369863033
V8,V14,0.01363454107195139
V18,V5,0.013656210154294968
V13,V6,0.013664934784173965
V15,V17,0.013670898042619228
V9,V11,0.013679686933755875
V19,V18,0.013680326752364635
V4,V5,0.013680379837751389
V11,V5,0.01369194034487009
V11,V1,0.01370162982493639
V5,V15,0.013726700097322464
V7,V2,0.013728909194469452
V2,V1,0.013752023689448833
V5,V10,0.01375751942396164
V12,V4,0.013777815736830235
V12,V5,0.013779215514659882
V5,V13,0.013783684931695461
V9,V17,0.01380942389369011
V2,V4,0.01383464690297842
V14,V20,0.013836042024195194
V12,V11,0.0138371167704463
V5,V0,0.01384542416781187
V1,V3,0.013870242983102798
V3,V7,0.013879355974495411
V1,V0,0.013916333205997944
V13,V12,0.013922450132668018
V8,V10,0.013928893953561783
V10,V5,0.013936012051999569
V6,V2,0.013964287005364895
V4,V1,0.013976125977933407
V12,V0,0.01400285866111517
V4,V2,0.014009625650942326
V12,V19,0.014012090861797333
V16,V20,0.014031387865543365
V5,V2,0.014032699167728424
V10,V18,0.014034263789653778
V20,V12,0.014068941585719585
V19,V4,0.014090417884290218
V20,V8,0.014094705693423748
V8,V20,0.014102214016020298
V3,V1,0.014106911607086658
V8,V0,0.01411318127065897
V19,V8,0.014135793782770634
V8,V11,0.01413743570446968
V6,V8,0.014149822294712067
V9,V18,0.014155115000903606
V19,V5,0.014156843535602093
V16,V0,0.01416842546314001
V8,V2,0.01418453548103571
V4,V12,0.014226610772311687
V1,V13,0.014244594611227512
V18,V0,0.014249433763325214
V15,V18,0.014251917600631714
V20,V0,0.014312372542917728
V17,V13,0.014315716922283173
V2,V17,0.014321989379823208
V15,V5,0.014330514706671238
V17,V9,0.014335502870380878
V6,V19,0.014342915266752243
V9,V4,0.014358582906425
V14,V0,0.014369115233421326
V18,V4,0.014378655701875687
V19,V11,0.01437955629080534
V10,V1,0.014388474635779858
V9,V3,0.014389251358807087
