Cause,Effect,Weight
V10,V19,0.013507101684808731
V10,V11,0.014447865076363087
V20,V11,0.015533150173723698
V13,V11,0.01576552726328373
V20,V10,0.015822047367691994
V19,V11,0.015877189114689827
V20,V19,0.015931328758597374
V11,V18,0.01612064801156521
V15,V16,0.016217218711972237
V19,V18,0.016488077118992805
V11,V3,0.01673336699604988
V20,V12,0.01677461713552475
V11,V16,0.016789712011814117
V20,V17,0.01696963422000408
V11,V12,0.017078617587685585
V20,V18,0.01709212176501751
V12,V17,0.017106087878346443
V10,V12,0.017152836546301842
V11,V2,0.017192181199789047
V11,V15,0.01721189171075821
V20,V16,0.01753801479935646
V10,V16,0.017556199803948402
V17,V16,0.017766224220395088
V11,V9,0.0178037378937006
V3,V18,0.017867600545287132
V11,V5,0.017884094268083572
V11,V14,0.017893098294734955
V19,V4,0.01797446422278881
V20,V2,0.01800944097340107
V18,V15,0.018091974779963493
V15,V17,0.018248235806822777
V20,V8,0.01825670711696148
V11,V4,0.018368275836110115
V20,V5,0.018383042886853218
V11,V8,0.018422376364469528
V13,V17,0.018466748297214508
V9,V15,0.018475523218512535
V11,V1,0.01848086714744568
V3,V13,0.018511760979890823
V10,V17,0.018693285062909126
V10,V15,0.018774017691612244
V18,V16,0.01889082044363022
V17,V9,0.018976133316755295
V13,V15,0.019028495997190475
V18,V7,0.019031429663300514
V16,V3,0.019130924716591835
V13,V16,0.01915144734084606
V18,V10,0.01917039416730404
V20,V15,0.01917487196624279
V19,V3,0.019200870767235756
V20,V7,0.01929151453077793
V19,V0,0.019561832770705223
V7,V12,0.019648386165499687
V20,V9,0.019649891182780266
V18,V1,0.019657230004668236
V12,V16,0.019665567204356194
V4,V12,0.019674673676490784
V17,V1,0.019723163917660713
V15,V5,0.019725332036614418
V14,V17,0.019736217334866524
V17,V8,0.019758636131882668
V16,V0,0.019760455936193466
V3,V9,0.01981084793806076
V13,V14,0.01985248364508152
V5,V10,0.019981564953923225
V7,V4,0.02001979760825634
V20,V4,0.02010340988636017
V5,V16,0.02014579437673092
V20,V14,0.020146826282143593
V10,V9,0.020226961001753807
V19,V17,0.020323533564805984
V6,V17,0.020373843610286713
V18,V9,0.020378896966576576
V15,V2,0.020404236391186714
V10,V8,0.020599812269210815
V19,V13,0.020658964291214943
V12,V19,0.02070119045674801
V4,V16,0.020729679614305496
V19,V6,0.020741501823067665
V14,V9,0.020748384296894073
V9,V8,0.020902372896671295
