V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
0.4576192628983555	0.797756395917735	0.3756709584558149	-0.950970021063358	0.7578157251153995	0.3247486580074138	-1.1040765150160798	-0.8727302423978075	-0.9203959700643483	-0.6511515610660488	0.9616374806586527	1.1974204150853958	-0.04541754699531407	0.5292684136025053	-0.5005125983998336	-0.07415361015179195	-1.1812685256181967	-1.0429059078630332	-0.5518659889269957	-0.22737878238160675	1.2528875774197519
-0.13368014641015225	0.5128687113101762	-0.20211419147456522	-0.2618535621467497	-0.25350999994711065	-0.7121653459537646	0.06202327950905608	-1.5745623971705704	-0.4706989213194104	0.26851211342777537	1.0347184352738796	0.4835634777837492	-0.9048388973909657	0.4366964968211291	1.0030083477048597	-0.09123878363452076	0.48412797232037563	0.11902330138304604	-0.3278983392111683	-0.32464190059437054	0.9571585933948208
-0.2843321382451498	0.07368719472068341	0.6441428276349614	0.348857453087452	0.8961343988083349	-0.11615414895538183	0.5911574692038497	-0.29027360123671303	-1.0035326672871052	-0.32844348285791297	1.2480296594678177	0.037648748890148964	0.48257796063061004	0.6983289610281662	0.16689751970603778	-0.38717271625354066	-0.8780396949185162	0.9964917714137167	-0.5557825049694101	0.007720833582097698	-0.07547305484084846
0.5400662284324065	-0.9325672601952446	0.8228451707074476	0.8562905914777474	1.2948167203623768	1.1303658370135725	-0.8784493451619731	1.3948513707542238	0.313592107694374	-1.1699322128535956	-0.6396365804191333	-0.43175584563471664	-0.8298939092057344	0.0675375027338326	-1.320264859724196	-1.5305426383774325	-1.189758768791593	0.42871164027689873	1.5624593355899576	-0.6553303422419774	-0.33843233073287055
0.5509590556793111	-0.5992881361292697	0.05615775056339167	0.845803644995168	0.19485311626782048	0.0328738512330559	-0.7506665900877809	0.5516031151514008	1.9600435954829876	-1.747708188332557	1.02545162828298	-0.32056618054071107	0.04459036204155915	-2.542043904172804	-0.1259477878558697	1.5314567512221469	0.694476099723022	0.37616679706537315	0.16030005516619109	3.2972925887114295	0.7422597192376253
0.2596296670916225	-0.3026226223181743	0.3800280473443276	0.05330886432439397	0.8514800553886379	0.06408049821551144	-0.711460019187696	0.649122268339931	0.7219469160345188	-0.9840611344571423	1.2054350342876365	-0.44951593723084815	-0.541375127026695	-0.07497211353746647	-0.05257003395218656	-0.028817620947161664	-0.3632091406797547	1.2564281366445909	0.3893514389366243	-0.7070105558672725	-0.3187141204092028
-0.01933557983812051	-0.7453784899619176	0.559332055513551	0.3159162730822771	0.8502497637892739	0.15245255171196329	-0.37439277298556334	0.9612472298676699	0.879304229219813	-0.7815752224409895	1.2067597246148583	-1.0656983911873827	-0.6212635308814699	-0.18186036223085142	0.024250413481361355	0.6723155702018643	0.08142871837250971	1.2333516618093128	0.47171421047531037	-0.7292369192826964	-0.8074864587537225
-0.6567062894088829	-0.2263847375728023	-0.11698785672128542	0.07820266315630198	-0.02416012879595236	-0.28841464608053896	1.2522238189117723	0.0022654406104331555	-0.14091368821085615	-0.10748122858772005	1.576937113230288	-1.0806197474618404	1.2565850407458485	0.4660902754345355	0.27237958551343433	-0.15362989864964516	0.02896305297914147	0.8270147506358791	-0.42890844898735764	-0.22660571254576198	-0.7923166532884645
0.912276683617069	0.0620991691253181	0.10505149288851978	-0.1878023945364593	0.31463350983370725	-0.03498043382427342	-0.5679876260050715	-0.3243601114715558	-1.9861137056925449	-0.49955595560078686	1.120465547885379	0.3884464123609646	1.1718163876740006	-0.9020592348330915	0.025386046289167567	-0.08047669176875315	-0.6678805036333123	0.6720762300344225	-0.5544110158677331	-0.38234700796743204	-0.01903840272459768
-0.4584904253304669	0.28637769116519207	0.23515334931060172	0.7927442899740822	0.4050491381624868	0.782516387639123	0.9668585169405718	-0.19456214167113975	0.2549918043973466	-0.4110798879963443	0.5680103438774088	-0.6236078274787384	1.8753109341395904	0.26635768310449864	-0.9395325760510415	0.11882925374060034	-0.3222435101215187	0.3874883625007205	-0.5245942434225347	-0.5236852873237993	0.12639097275015912
