V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21
-0.5724083993829248	0.1281353255507176	0.8914511421069583	0.9975275150947794	-0.8209018845304096	-0.4449666174493343	2.406019911500109	1.135520300173427	-0.8434971858676843	0.629228784766977	0.9924443609394039	-0.33987857634499347	-0.3606242867737401	0.6124237455995705	-0.43873384198819654	0.2883794420332163	-0.26450776204272397	0.7491651156693164	-0.7949619281365826	1.1907698544302057	1.2322825574431402	-0.1678828798541894
0.30224575734252723	-0.8218737522267394	-0.7926843366987892	-0.643586902915141	0.43269217816147754	1.217340380352558	0.17251588183570757	1.5628107354777279	0.09442587205567618	-0.8388111471520766	0.2793341707335656	-0.9053201635326918	0.03430922943646795	-1.5238988607174655	-0.8760362732983116	0.17145434531451892	1.6704775561066545	-0.6381466281506698	-0.2906479621912975	-0.07697663356227182	-0.7408600515955432	-1.4824201268160992
0.9045246305999808	0.09874070252105427	-1.0825946967164646	-1.1602809268109	0.5506283731048859	0.7855905345934454	-0.6285548195397017	0.5925084405487032	1.0009584204316317	-1.6801693911929212	-0.16148628118314687	-0.1151396175931185	-0.49835966120872954	-0.762305895327556	-0.16370545313412463	-0.38095294236332006	1.1343761622230697	-1.0995313851275732	-1.3076075894699937	-0.6869261013469614	-0.6341281910337272	-0.8071961342040423
0.19762001788083872	0.7200406735052998	-0.26521629355837395	-0.5303942504962584	0.6834121320867796	2.555337541807748	-1.0318154144362115	-0.5468466118453749	0.46952067483556215	0.17831122940795283	-0.8688774591726048	-0.5126720683560411	0.1639313217559612	1.5705390824048644	-0.5368200020272291	-1.6709537371227225	0.7524486681453062	-0.27120493630060216	-0.6433630291148278	-0.15024321583869096	-0.5441936006673826	1.3229089581367208
-0.6915127042068883	-0.12057187614945741	0.5767378034134749	1.7115384335001045	-1.1516725011508282	-1.659899402412634	0.6641508075781027	-0.6900531377365575	-0.20663357261002796	1.7319952267350045	0.07987183366769285	1.220661396288249	0.5881163615471015	0.9529473208742248	1.3089974448393369	1.5409350468568743	-0.9423229066777392	0.44337666650900953	0.6569989347556776	1.0352358693031622	0.5875642873196696	0.49184354267611385
-0.010930280784676949	0.7265505565263153	0.27343563254703723	-0.18609378848105593	0.1987022656686109	1.2066393666634043	-0.6148499577872111	0.9843176522104468	-0.9510100090315886	0.011601939629427278	0.47711408735832617	-0.6631289375157026	0.45167866806893764	0.40443474543793584	-0.6478017315764792	-0.41702847192283954	0.5868311848613699	0.02723360186274507	-0.3174952456612832	0.37952499565894793	-0.053561408506153624	-0.13322587858008625
-0.6212106665749977	-0.9389497897697807	0.28963598999178286	1.258622986113111	-1.234799714124243	-1.274455370495448	1.059857876991651	-1.2407355654821375	-0.8329290823728553	2.3063519291879846	-0.07898212405814399	2.6247767498303123	1.3406754447669385	-0.23569396320851232	2.987713128204662	2.9993484012150695	-1.4090984495708627	0.39892958786455046	3.7198422102451847	0.4697855794887961	0.06441188690134064	-0.3805743747140771
0.9642042966284925	-0.9060239128446381	-1.0635472148439602	-1.1336457842885295	0.5164966134998983	-0.3819477194160394	-0.3197937672898149	-0.9074161489594539	0.5989828474399871	-0.662580028587079	-1.4165785768941612	0.147312682916718	-0.1079270987155811	-0.9378904914460707	-0.03683022415804941	-0.03697348069986278	-0.40355716110008466	-1.1012662111372882	-0.4952531516211639	-1.0293685869549436	-0.6722260969994669	-0.7072194305294431
0.39611761842489335	0.833760415397732	-0.5388865810068009	-0.8508354822692247	0.43212744947148163	0.9351414668398516	-1.581697820338763	1.1011625044768314	-0.16406502343320395	-0.6292439480506684	0.23474332905652873	-1.1277679438413994	-0.24829965070420484	0.5443800584633673	-1.0279702744840076	-1.197654745537191	0.900851230235798	-0.608888129197296	-0.27439433785063405	0.11455966501956805	-0.698826317751687	-0.2078054820056315
-0.17977386806316598	0.5703863258459669	0.49087123296221236	0.35509302894323336	-0.5385611142710006	0.8343247307417213	-0.6794653098688085	2.683466339265684	-0.8248059480373898	2.4427438849908616	1.4150192596133064	0.6627666072261953	0.7607880299995393	0.04611875834635511	0.6477785221087289	0.7017577058310454	1.8805093863161901	-0.5832959847178117	0.3146802818697893	0.45954875596909855	0.2574112440843796	-0.31796485732142693
-0.4652795789925006	-0.8586665026645024	1.471620122711406	1.2601887649583585	-1.0393723209240153	-1.2036954101668855	0.8557155340128437	-0.27124502160424374	-0.42422888471466913	0.6553099023515037	0.3348204530253461	1.1747057308300861	-1.4301634310625861	0.11644704931158567	1.0392537019227646	1.5575273986669205	-1.262675143973751	0.9797285666897824	0.07588966022651485	1.1293024769542086	2.4073555947812246	-0.4299234535273547
