Cause,Effect,Weight
V14,V13,0.013859852217137814
V16,V13,0.013996358960866928
V18,V14,0.014504794031381607
V1,V13,0.014514390379190445
V17,V13,0.014677639119327068
V7,V13,0.014682434499263763
V20,V13,0.014713331125676632
V13,V17,0.01488444209098816
V10,V13,0.015062636695802212
V19,V13,0.015292607247829437
V5,V17,0.01553590502589941
V15,V13,0.015597120858728886
V11,V6,0.01576061174273491
V9,V13,0.015785496681928635
V3,V17,0.015804022550582886
V19,V6,0.015899231657385826
V8,V14,0.01608249358832836
V3,V13,0.016177229583263397
V9,V6,0.0161976907402277
V0,V18,0.016219185665249825
V18,V6,0.016231155022978783
V19,V14,0.016302606090903282
V12,V13,0.01630423590540886
V2,V13,0.016449572518467903
V0,V17,0.016610315069556236
V8,V13,0.016637928783893585
V11,V17,0.01667402870953083
V19,V2,0.016695799306035042
V19,V17,0.01684556156396866
V2,V18,0.016995318233966827
V12,V14,0.017024734988808632
V6,V9,0.017061443999409676
V20,V14,0.017123691737651825
V6,V17,0.017156274989247322
V5,V18,0.017208293080329895
V4,V6,0.01721305400133133
V10,V16,0.017258446663618088
V20,V6,0.01728740893304348
V3,V14,0.017305077984929085
V13,V14,0.017334436997771263
V18,V17,0.01739984191954136
V9,V14,0.01740063913166523
V7,V6,0.01743614859879017
V4,V13,0.01744489185512066
V10,V20,0.017519710585474968
V1,V14,0.017602471634745598
V6,V18,0.01764567755162716
V0,V19,0.017715007066726685
V16,V9,0.017718004062771797
V15,V14,0.017723998054862022
V13,V9,0.017874330282211304
V14,V15,0.01792818307876587
V8,V5,0.017972825095057487
V16,V14,0.017974240705370903
V6,V13,0.01799362152814865
V19,V16,0.01801110990345478
V18,V16,0.018049363046884537
V9,V17,0.01810481958091259
V15,V6,0.018105166032910347
V2,V17,0.01811394840478897
V0,V14,0.018136125057935715
V7,V18,0.018142951652407646
V18,V5,0.01817774958908558
V19,V5,0.018199047073721886
V10,V17,0.018219875171780586
V15,V18,0.018225401639938354
V0,V13,0.018302837386727333
V14,V9,0.01832873560488224
V5,V6,0.018336836248636246
V14,V17,0.01837421953678131
V5,V1,0.018404364585876465
V19,V15,0.01854948326945305
V6,V15,0.01856459304690361
V15,V1,0.018568243831396103
V5,V14,0.018573222681879997
V14,V18,0.018607433885335922
V20,V18,0.018625956028699875
V8,V17,0.01871385984122753
V15,V17,0.01871931366622448
V11,V16,0.01872127316892147
V13,V16,0.01874486915767193
V0,V20,0.018745552748441696
V1,V17,0.01874721609055996
V20,V2,0.01877734623849392
V6,V19,0.018785331398248672
V18,V13,0.018806925043463707
V16,V6,0.018814394250512123
V3,V18,0.018833525478839874
V9,V2,0.018868522718548775
V15,V5,0.01893720030784607
V12,V10,0.019113438203930855
V15,V2,0.019234631210565567
V14,V1,0.019241882488131523
V9,V7,0.019251013174653053
V19,V18,0.019261488690972328
V19,V9,0.01927235908806324
V17,V14,0.01932404562830925
V18,V2,0.019337190315127373
V3,V12,0.019346999004483223
V18,V0,0.01936439424753189
V13,V1,0.01938037760555744
V18,V15,0.019389430060982704
V19,V10,0.01940256357192993
V12,V17,0.019404351711273193
V15,V16,0.019427970051765442
V0,V15,0.019457293674349785
V5,V15,0.01948804222047329
V15,V19,0.019497359171509743
V9,V11,0.01951426826417446
V19,V12,0.019557086750864983
V11,V20,0.019605491310358047
V18,V19,0.01962345652282238
V12,V19,0.019625263288617134
V10,V0,0.019712010398507118
V18,V7,0.019712960347533226
V10,V2,0.019733427092432976
V11,V12,0.019757306203246117
V19,V0,0.019766217097640038
V7,V19,0.019771141931414604
V12,V5,0.019814088940620422
V2,V14,0.0199601873755455
V14,V5,0.019968241453170776
V9,V1,0.019979402422904968
V15,V0,0.019985977560281754
V9,V16,0.019987167790532112
V5,V12,0.020008636638522148
V3,V15,0.020072342827916145
V16,V2,0.020115893334150314
V0,V7,0.020142456516623497
V12,V9,0.02020869590342045
V3,V20,0.020295558497309685
V14,V2,0.020306572318077087
V4,V15,0.020326724275946617
V20,V7,0.020326821133494377
V6,V5,0.020411139354109764
V14,V20,0.020415132865309715
V10,V14,0.02041933871805668
V8,V16,0.02042890153825283
V7,V20,0.0204330924898386
V17,V6,0.0204711202532053
V10,V3,0.02049153298139572
V18,V10,0.020495276898145676
V20,V15,0.02057761512696743
V11,V0,0.02061893604695797
V3,V19,0.020624177530407906
V9,V0,0.02064061537384987
V3,V4,0.02065100707113743
V5,V7,0.020671186968684196
V4,V5,0.020721128210425377
V12,V15,0.020742500200867653
V16,V5,0.020780660212039948
V10,V7,0.02079293318092823
V13,V15,0.020831560716032982
V17,V5,0.02083277702331543
V9,V12,0.0208719614893198
V9,V19,0.020907655358314514
V7,V17,0.02093236893415451
V17,V2,0.020978465676307678
V6,V2,0.020983733236789703
V19,V1,0.020996758714318275
V18,V20,0.021013421937823296
V1,V5,0.021036578342318535
V1,V15,0.021037422120571136
V8,V11,0.021042359992861748
V20,V0,0.021095074713230133
V2,V15,0.021154634654521942
V11,V14,0.02116415649652481
V2,V20,0.02116532064974308
V18,V3,0.02117387391626835
V13,V12,0.02117885835468769
V5,V16,0.02118946611881256
V15,V11,0.02121499739587307
V15,V3,0.02127278409898281
V17,V9,0.02128823846578598
V7,V11,0.021298222243785858
V9,V5,0.021310174837708473
V13,V18,0.021329069510102272
V14,V16,0.021389449015259743
V14,V8,0.021476583555340767
V3,V7,0.021538421511650085
V4,V9,0.02154664881527424
V15,V4,0.021625250577926636
V11,V13,0.021631626412272453
V10,V18,0.021652614697813988
V16,V7,0.02166363038122654
V16,V0,0.02168332040309906
V6,V11,0.021693548187613487
V18,V12,0.021714849397540092
V20,V10,0.021779783070087433
V10,V6,0.021786337718367577
V20,V17,0.021814031526446342
V14,V3,0.021837668493390083
V12,V2,0.021861964836716652
V19,V4,0.021914469078183174
V16,V15,0.021957730874419212
V10,V19,0.021972887217998505
V9,V18,0.02202567644417286
V10,V4,0.022044764831662178
V3,V1,0.022080400958657265
V7,V5,0.022104226052761078
V18,V1,0.022121230140328407
V20,V12,0.022153379395604134
V19,V11,0.022204888984560966
V7,V0,0.02222095988690853
V2,V16,0.022221604362130165
V10,V12,0.022296888753771782
V7,V14,0.022361474111676216
V8,V2,0.02250812016427517
V1,V3,0.022560367360711098
V19,V7,0.022637851536273956
V2,V8,0.022720947861671448
V14,V7,0.022722890600562096
V4,V18,0.022741487249732018
V4,V10,0.022876888513565063
V17,V15,0.022888964042067528
V9,V3,0.022917844355106354
V0,V16,0.02292005904018879
V16,V1,0.02292255125939846
V8,V0,0.022929681465029716
V12,V16,0.02297264151275158
V8,V7,0.023094790056347847
V12,V7,0.023253127932548523
V14,V0,0.02340920828282833
V14,V11,0.0234216321259737
V20,V16,0.02342444658279419
V3,V9,0.02350589632987976
V2,V19,0.02352396957576275
V2,V9,0.023540513589978218
V2,V12,0.02355777658522129
V16,V18,0.023566395044326782
V18,V4,0.023639651015400887
V12,V6,0.023657305166125298
V18,V9,0.02395585924386978
V20,V3,0.023990636691451073
V6,V7,0.02405429817736149
V15,V12,0.024185853078961372
V3,V10,0.02424352616071701
V15,V7,0.024292541667819023
V4,V19,0.024311965331435204
V5,V4,0.02434217371046543
V8,V12,0.02443249337375164
V1,V16,0.024438707157969475
V6,V16,0.024452930316329002
V6,V3,0.024514682590961456
V5,V0,0.024603841826319695
V4,V11,0.024894850328564644
V6,V20,0.02492336928844452
V19,V3,0.025231018662452698
V17,V19,0.02531912922859192
V1,V11,0.025339575484395027
V20,V5,0.025445623323321342
V7,V3,0.02547106146812439
V12,V3,0.025481322780251503
V13,V6,0.025494148954749107
V20,V11,0.025521347299218178
V12,V11,0.025525249540805817
V5,V19,0.025540532544255257
V13,V0,0.025554470717906952
V16,V10,0.025740861892700195
V20,V1,0.025914795696735382
V7,V12,0.02593737095594406
V17,V7,0.025975041091442108
V17,V10,0.026022756472229958
V6,V12,0.02608790062367916
V17,V3,0.026217887178063393
V13,V3,0.026227964088320732
V13,V20,0.026245705783367157
V0,V9,0.026338079944252968
V0,V11,0.026377061381936073
V14,V12,0.026426218450069427
V11,V4,0.02648290805518627
V6,V4,0.026703203096985817
V1,V18,0.026790795847773552
V20,V4,0.02686547487974167
V17,V1,0.026954589411616325
V1,V19,0.027074052020907402
V4,V3,0.027490884065628052
V0,V8,0.027583064511418343
V19,V20,0.027889085933566093
V11,V19,0.02800888754427433
V12,V20,0.028202777728438377
V17,V8,0.02827758528292179
V9,V4,0.028357207775115967
V4,V16,0.02871088497340679
V14,V19,0.02888738363981247
V17,V18,0.028903508558869362
V20,V19,0.029070517048239708
V13,V7,0.029240556061267853
V16,V8,0.02943997271358967
V0,V10,0.0294599961489439
V17,V20,0.03003554791212082
V13,V10,0.0301971435546875
V10,V5,0.030752399936318398
V16,V12,0.03136622533202171
V7,V8,0.03143990412354469
V7,V9,0.031483348459005356
V16,V3,0.03181343525648117
V16,V17,0.03211847320199013
V8,V4,0.03216572105884552
V4,V20,0.03225499019026756
V12,V8,0.03272245451807976
V14,V10,0.03316190466284752
V5,V9,0.03353281319141388
V3,V6,0.03357132524251938
V5,V8,0.03461749479174614
V8,V6,0.03487551584839821
V2,V10,0.03507351502776146
V0,V5,0.03518996760249138
V2,V6,0.03536626324057579
V0,V1,0.036534614861011505
V17,V11,0.036652956157922745
V1,V0,0.03719373419880867
V13,V4,0.037330832332372665
V11,V7,0.037431444972753525
V19,V8,0.03791214898228645
V8,V3,0.038148071616888046
V1,V10,0.03893725201487541
V0,V4,0.03906676173210144
V16,V4,0.0394228920340538
V3,V5,0.039557840675115585
V13,V2,0.04040560498833656
V1,V9,0.041546083986759186
V13,V8,0.04174444451928139
V16,V11,0.04304271936416626
V5,V10,0.04381740465760231
V15,V20,0.04409507289528847
V11,V1,0.04698076844215393
V4,V0,0.047681961208581924
V17,V12,0.04792330786585808
V14,V6,0.04813472926616669
V10,V11,0.049201738089323044
V4,V8,0.0525362603366375
V4,V2,0.05479433014988899
V1,V2,0.05655311420559883
V11,V9,0.0566117949783802
V16,V19,0.05703367665410042
V13,V11,0.057156194001436234
V10,V9,0.057328879833221436
V6,V8,0.05937955901026726
V8,V1,0.05987696349620819
V1,V20,0.060515377670526505
V10,V1,0.06147107481956482
V10,V8,0.06422869116067886
V18,V8,0.06520602852106094
V3,V8,0.0660281553864479
V11,V10,0.06675364822149277
V17,V0,0.06734132766723633
V20,V8,0.06898616999387741
V11,V8,0.06956521421670914
V8,V9,0.07013944536447525
V8,V20,0.07343602180480957
V14,V4,0.07485119253396988
V20,V9,0.07527510076761246
V12,V4,0.07529913634061813
V2,V1,0.07533309608697891
V13,V19,0.07559662312269211
V6,V1,0.07809364795684814
V9,V10,0.0810873880982399
V8,V19,0.08454450219869614
V9,V8,0.08475527167320251
V7,V2,0.08776044100522995
V18,V11,0.0886135920882225
V8,V10,0.09289296716451645
V3,V2,0.09606281667947769
V15,V9,0.09743236750364304
V6,V0,0.09790243953466415
V7,V10,0.10796774178743362
V11,V2,0.11052253097295761
V4,V1,0.11524968594312668
V17,V4,0.11620315164327621
V1,V8,0.11703226715326309
V5,V20,0.11749911308288574
V11,V5,0.11784479767084122
V12,V0,0.12496095895767212
V2,V5,0.12750621140003204
V11,V15,0.13036133348941803
V15,V8,0.1346549242734909
V7,V15,0.13529905676841736
V12,V1,0.1382959634065628
V9,V20,0.14630457758903503
V2,V3,0.15136973559856415
V5,V2,0.15366321802139282
V7,V4,0.16687732934951782
V10,V15,0.17400097846984863
V15,V10,0.17464624345302582
V12,V18,0.17501787841320038
V5,V3,0.1795409768819809
V16,V20,0.18635688722133636
V7,V1,0.19128520786762238
V2,V0,0.19377434253692627
V3,V11,0.19392557442188263
V8,V18,0.19727523624897003
V2,V4,0.20574349164962769
V11,V18,0.2208416610956192
V11,V3,0.23007535934448242
V0,V2,0.23120355606079102
V8,V15,0.24017693102359772
V6,V10,0.25994977355003357
V7,V16,0.2638525664806366
V0,V12,0.27014318108558655
V13,V5,0.27315714955329895
V1,V4,0.2747626304626465
V6,V14,0.28016483783721924
V3,V0,0.2867419123649597
V0,V3,0.2992449104785919
V9,V15,0.29963165521621704
V2,V11,0.3178069293498993
V2,V7,0.3537048399448395
V3,V16,0.3716079294681549
V1,V6,0.4101165533065796
V1,V12,0.4147971570491791
V17,V16,0.43782731890678406
V0,V6,0.44708481431007385
V4,V7,0.4805656969547272
V5,V11,0.4843754470348358
V4,V17,0.5032650232315063
V4,V14,0.5047571063041687
V4,V12,0.5124471187591553
V5,V13,0.530580997467041
