Cause,Effect,Weight
V9,V11,6.768852472305298e-06
V15,V16,2.5442801415920258e-05
V18,V17,3.933534026145935e-05
V15,V0,4.119612276554108e-05
V18,V4,6.489083170890808e-05
V22,V11,9.872857481241226e-05
V18,V6,0.0001179724931716919
V22,V6,0.00013665948063135147
V20,V15,0.0001518717035651207
V5,V16,0.00015260931104421616
V16,V23,0.0001545492559671402
V21,V19,0.00015724822878837585
V17,V6,0.0001806924119591713
V0,V4,0.00019004475325345993
V6,V9,0.0002063913270831108
V17,V16,0.00020962022244930267
V2,V10,0.00022336281836032867
V18,V9,0.00024171080440282822
V13,V9,0.0002986788749694824
V6,V20,0.0003027794882655144
V18,V5,0.0003333156928420067
V18,V8,0.0003371480852365494
V23,V3,0.00033745449036359787
V14,V10,0.00036754366010427475
V20,V18,0.0003830939531326294
V20,V5,0.00041094981133937836
V10,V11,0.0004347795620560646
V11,V6,0.000440988689661026
V4,V3,0.0004429696127772331
V22,V3,0.00044360291212797165
V20,V3,0.0004655569791793823
V20,V22,0.0004747547209262848
V7,V10,0.000485164113342762
V0,V20,0.0005685240030288696
V18,V14,0.0005714446306228638
V8,V1,0.0005845986306667328
V6,V5,0.0006469907239079475
V19,V11,0.000647466629743576
V11,V3,0.000648273155093193
V22,V18,0.0006547793745994568
V19,V16,0.0006567342206835747
V7,V21,0.0006593186408281326
V17,V9,0.0006937533617019653
V4,V23,0.0006985804066061974
V6,V15,0.0007330523803830147
V6,V10,0.0007594358175992966
V20,V12,0.0007828129455447197
V20,V17,0.0007918477058410645
V23,V2,0.0008138800039887428
V15,V11,0.0008373567834496498
V11,V23,0.0008559105917811394
V19,V22,0.0008695339784026146
V23,V14,0.0008731037378311157
V9,V12,0.0008950252085924149
V11,V5,0.0009219618514180183
V7,V14,0.0009547900408506393
V22,V16,0.0009579714387655258
V21,V11,0.0009709158912301064
V0,V23,0.0009768018499016762
V2,V4,0.0009825695306062698
V19,V20,0.0009846966713666916
V10,V19,0.001023653894662857
V4,V14,0.0010238178074359894
V2,V13,0.0010474175214767456
V4,V16,0.0010526049882173538
V16,V14,0.001068614423274994
V22,V21,0.0010953042656183243
V23,V9,0.001106400042772293
V17,V1,0.0011321920901536942
V14,V1,0.0011486541479825974
V5,V14,0.0011574076488614082
V14,V3,0.0011640163138508797
