Cause,Effect,Weight
V19,V16,1.876894384622574e-05
V1,V0,0.00011806190013885498
V15,V17,0.00012094434350728989
V4,V7,0.00019808299839496613
V18,V16,0.00020822975784540176
V12,V16,0.00022337399423122406
V14,V2,0.0004177093505859375
V6,V7,0.0005044545978307724
V7,V10,0.000583721324801445
V9,V13,0.000629965215921402
V19,V7,0.0006318166851997375
V16,V15,0.0006625577807426453
V18,V3,0.0007330616936087608
V16,V6,0.000788666307926178
V15,V18,0.0009826496243476868
V4,V16,0.0010460540652275085
V13,V8,0.0011143460869789124
V19,V3,0.001188579946756363
V13,V19,0.0012251082807779312
V14,V0,0.0013613849878311157
V3,V16,0.0013805460184812546
V16,V5,0.0014695003628730774
V8,V19,0.0016570277512073517
V0,V9,0.0017870888113975525
V16,V13,0.0017884764820337296
V13,V12,0.0018020886927843094
V18,V8,0.0018122773617506027
V17,V6,0.0018409565091133118
V13,V6,0.001841265708208084
V12,V0,0.0019082613289356232
V15,V8,0.001950439065694809
V14,V7,0.0022575408220291138
V18,V13,0.002309556119143963
V3,V5,0.0023522209376096725
V17,V19,0.002378488890826702
V17,V18,0.0023929867893457413
V8,V1,0.0025576986372470856
V19,V0,0.0026892591267824173
V0,V11,0.002737702801823616
V19,V11,0.0027388930320739746
V1,V10,0.002790510654449463
V19,V10,0.002830526791512966
V8,V14,0.002855215221643448
V9,V10,0.002877458930015564
V6,V14,0.002889372408390045
V19,V2,0.0030704522505402565
V1,V2,0.00312662310898304
V16,V1,0.003323887474834919
V14,V10,0.003331204876303673
V15,V3,0.0033729001879692078
V17,V0,0.0033811014145612717
V17,V13,0.003600582480430603
V6,V0,0.0036330856382846832
V2,V11,0.0037531107664108276
V12,V11,0.0039051268249750137
V3,V1,0.004098733887076378
V8,V16,0.004227569326758385
V10,V2,0.004232548177242279
V18,V0,0.004297173582017422
V8,V6,0.00439131073653698
V13,V1,0.004456133581697941
V15,V13,0.0044591063633561134
V12,V4,0.004459846764802933
V15,V0,0.004475869238376617
V17,V16,0.0044970400631427765
V1,V11,0.004581654444336891
V15,V9,0.004617325961589813
V16,V14,0.004715110175311565
V3,V4,0.004754889756441116
V18,V19,0.004966097883880138
V17,V5,0.004998447373509407
V18,V14,0.0050543081015348434
V14,V5,0.005108479410409927
V13,V0,0.005272591486573219
V13,V4,0.0053704483434557915
V8,V9,0.0053732730448246
V9,V2,0.005426980555057526
V11,V5,0.005586160346865654
V15,V2,0.005640245974063873
V17,V2,0.005652712658047676
V1,V4,0.005745472386479378
V18,V5,0.005815544165670872
V9,V4,0.005912616848945618
V19,V6,0.006094418466091156
V16,V11,0.006164392456412315
V18,V1,0.006253667175769806
V8,V12,0.006419632583856583
V16,V7,0.006549461744725704
V18,V12,0.006619219668209553
V15,V10,0.006642937660217285
V13,V2,0.0067160725593566895
V17,V14,0.006738548167049885
V15,V5,0.0067966775968670845
V19,V4,0.006826186552643776
V16,V9,0.0069163208827376366
V11,V4,0.00699983723461628
V16,V10,0.007221123203635216
V8,V2,0.007284943014383316
V3,V6,0.007324950769543648
V13,V7,0.007395035587251186
V3,V12,0.007466740906238556
V19,V12,0.007524460554122925
