Cause,Effect,Weight
V8,V18,0.012808658182621002
V8,V15,0.012819606810808182
V20,V17,0.012997289188206196
V8,V12,0.013153343461453915
V4,V7,0.013158806599676609
V20,V6,0.01319795846939087
V11,V18,0.013254825957119465
V8,V17,0.013257774524390697
V3,V8,0.013277293182909489
V17,V5,0.013328737579286098
V11,V20,0.013345357030630112
V6,V18,0.013370349071919918
V17,V12,0.013411003164947033
V8,V4,0.013491894118487835
V12,V1,0.01350422203540802
V3,V5,0.013518585823476315
V8,V13,0.013541039079427719
V17,V1,0.013555359095335007
V7,V11,0.01358009036630392
V8,V9,0.013611081056296825
V9,V5,0.01362461969256401
V8,V14,0.01363454107195139
V18,V5,0.013656210154294968
V19,V18,0.013680326752364635
V11,V5,0.01369194034487009
V11,V1,0.01370162982493639
V2,V1,0.013752023689448833
V12,V5,0.013779215514659882
V5,V13,0.013783684931695461
V12,V11,0.0138371167704463
V3,V7,0.013879355974495411
V1,V0,0.013916333205997944
V8,V10,0.013928893953561783
V10,V5,0.013936012051999569
V6,V2,0.013964287005364895
V4,V1,0.013976125977933407
V4,V2,0.014009625650942326
V5,V2,0.014032699167728424
V19,V4,0.014090417884290218
V8,V20,0.014102214016020298
V3,V1,0.014106911607086658
V8,V0,0.01411318127065897
V19,V8,0.014135793782770634
V8,V11,0.01413743570446968
V19,V5,0.014156843535602093
V8,V2,0.01418453548103571
V4,V12,0.014226610772311687
V1,V13,0.014244594611227512
V18,V0,0.014249433763325214
V20,V0,0.014312372542917728
V17,V13,0.014315716922283173
V15,V5,0.014330514706671238
V17,V9,0.014335502870380878
V6,V19,0.014342915266752243
V18,V4,0.014378655701875687
V19,V11,0.01437955629080534
V7,V15,0.01445265207439661
V11,V2,0.014533307403326035
V6,V12,0.014582808129489422
V20,V4,0.014586474746465683
V18,V17,0.014602520503103733
V1,V10,0.01460317987948656
V6,V1,0.01464807242155075
V17,V2,0.01482370588928461
V20,V3,0.014923547394573689
V8,V6,0.015005755238234997
V17,V7,0.01512284204363823
V0,V5,0.015134518034756184
V19,V3,0.015146885067224503
V12,V13,0.015226311981678009
V18,V13,0.01534633245319128
V8,V16,0.01552381832152605
V19,V14,0.015589237213134766
V16,V10,0.015612783841788769
V6,V14,0.015638435259461403
V14,V13,0.015670111402869225
V17,V10,0.015679841861128807
V5,V4,0.015733977779746056
V20,V9,0.015736941248178482
V9,V1,0.015837308019399643
V6,V7,0.01584554649889469
V2,V3,0.015890879556536674
V19,V1,0.015894310548901558
V0,V12,0.015896787866950035
V13,V7,0.01590018905699253
V5,V14,0.015912557020783424
V12,V7,0.016036612913012505
V14,V1,0.016102468594908714
V10,V7,0.01614159159362316
V2,V13,0.016178106889128685
V4,V16,0.016186747699975967
V11,V10,0.016239238902926445
V5,V6,0.01625581830739975
V19,V10,0.016308242455124855
V3,V14,0.01641937717795372
V12,V3,0.016439197584986687
V18,V3,0.016530463472008705
V16,V15,0.016642222180962563
V0,V16,0.016749775037169456
V0,V14,0.0167541466653347
V3,V9,0.01690417155623436
V15,V14,0.017157863825559616
V19,V12,0.01727963052690029
V20,V13,0.01739097572863102
V4,V13,0.017587170004844666
V19,V16,0.01766781322658062
V10,V2,0.01768970675766468
V11,V14,0.017697270959615707
V4,V14,0.017751995474100113
V18,V10,0.01780582033097744
V17,V15,0.018083835020661354
V15,V1,0.018241262063384056
V13,V16,0.018503347411751747
V19,V13,0.018560314550995827
V17,V14,0.018584944307804108
V3,V16,0.01859370619058609
V19,V15,0.01883816532790661
V18,V7,0.018915319815278053
V9,V7,0.018995502963662148
V11,V9,0.019043296575546265
V5,V16,0.019171981140971184
V4,V9,0.01929630897939205
V19,V20,0.01940963603556156
V7,V16,0.019600100815296173
V11,V15,0.019618162885308266
V11,V16,0.01965109445154667
V7,V14,0.01978650502860546
V15,V10,0.01980598457157612
V8,V7,0.019958877936005592
V17,V16,0.02033909782767296
V9,V15,0.020551718771457672
V1,V16,0.020601609721779823
V19,V17,0.020668813958764076
V18,V20,0.02084987796843052
V0,V7,0.020863207057118416
