Cause,Effect,Weight
V13,V3,0.01493142917752266
V18,V17,0.014955365099012852
V12,V7,0.015276018530130386
V4,V11,0.015510961413383484
V3,V7,0.015886953100562096
V18,V0,0.015957383438944817
V3,V17,0.016179349273443222
V13,V9,0.01618785411119461
V12,V11,0.01621297560632229
V16,V11,0.01622122898697853
V13,V18,0.01623288355767727
V14,V16,0.01648230478167534
V13,V4,0.01649886555969715
V3,V18,0.016505977138876915
V13,V7,0.016909504309296608
V3,V11,0.016957219690084457
V1,V18,0.017009157687425613
V16,V12,0.017019513994455338
V19,V3,0.01702781207859516
V13,V12,0.01708817109465599
V1,V9,0.01719566248357296
V13,V14,0.01724252663552761
V11,V14,0.017267150804400444
V13,V15,0.017271531745791435
V13,V0,0.017411427572369576
V19,V9,0.017418036237359047
V6,V12,0.01747036539018154
V14,V8,0.017490070313215256
V13,V10,0.017512358725070953
V17,V15,0.017582455649971962
V13,V11,0.017627788707613945
V15,V9,0.017645107582211494
V19,V4,0.017650172114372253
V3,V12,0.017706794664263725
V1,V11,0.017761362716555595
V17,V8,0.017828699201345444
V1,V4,0.017886878922581673
V14,V12,0.01788754016160965
V1,V14,0.01792277954518795
V19,V7,0.01793377660214901
V16,V9,0.017951471731066704
V14,V7,0.018011411651968956
V19,V14,0.018146904185414314
V1,V15,0.018245967105031013
V18,V4,0.01825041137635708
V9,V10,0.01828819327056408
V13,V17,0.018301749601960182
V8,V11,0.018387679010629654
V12,V9,0.018395375460386276
V8,V12,0.018418315798044205
V3,V9,0.018438829109072685
V2,V9,0.018441570922732353
V4,V9,0.018452590331435204
V6,V18,0.01846509985625744
V8,V6,0.01857594959437847
V7,V8,0.018780892714858055
V13,V2,0.018823280930519104
V14,V18,0.0188639797270298
V8,V9,0.01891501247882843
V16,V18,0.018944865092635155
V1,V2,0.019052278250455856
V1,V12,0.01920856349170208
V18,V5,0.019292684271931648
V5,V11,0.01936274953186512
V5,V12,0.01940077543258667
V19,V11,0.019425805658102036
V7,V16,0.019474109634757042
V18,V9,0.01949513517320156
V0,V11,0.01953955553472042
V17,V0,0.019768906757235527
V10,V1,0.01982124336063862
V17,V12,0.019852831959724426
V18,V10,0.019903132691979408
V18,V15,0.020096877589821815
V17,V19,0.020097600296139717
V18,V7,0.020161431282758713
V18,V19,0.020192625001072884
V6,V0,0.02021488919854164
V5,V9,0.020240269601345062
V17,V4,0.02039128728210926
V17,V2,0.0204169824719429
V6,V16,0.020427482202649117
V0,V19,0.020459111779928207
V10,V16,0.0206292774528265
V17,V5,0.020702986046671867
V19,V12,0.021043336018919945
V15,V12,0.02111697942018509
V9,V0,0.02130809985101223
V2,V4,0.02135256677865982
V3,V10,0.021474389359354973
V2,V16,0.021592669188976288
V15,V11,0.02186146192252636
V2,V7,0.021876245737075806
V9,V14,0.02249702624976635
V17,V14,0.022562624886631966
V0,V7,0.022571751847863197
V15,V5,0.022655891254544258
V10,V5,0.022768445312976837
V7,V4,0.022974947467446327
V15,V7,0.02305530570447445
V18,V8,0.023062625899910927
V0,V12,0.023310257121920586
V7,V5,0.023362496867775917
V10,V7,0.023388205096125603
V13,V6,0.023421918973326683
V4,V5,0.023477891460061073
V5,V14,0.02359803020954132
V2,V3,0.023602217435836792
V6,V2,0.023734955117106438
V17,V16,0.023886362090706825
V15,V16,0.024019936099648476
V6,V5,0.024191169068217278
V3,V1,0.024578722193837166
V15,V14,0.024578986689448357
V18,V11,0.024626625701785088
V3,V8,0.02463121898472309
V6,V15,0.02465677075088024
V3,V6,0.024953752756118774
V17,V1,0.025103526189923286
V6,V11,0.02553999423980713
V19,V5,0.026431992650032043
V2,V19,0.02651055157184601
V8,V5,0.026926962658762932
V0,V1,0.027553996071219444
V10,V11,0.027573412284255028
V2,V15,0.027737358585000038
V13,V16,0.028100356459617615
V4,V8,0.02917259745299816
V16,V5,0.02970256470143795
V15,V8,0.030146844685077667
V9,V11,0.030559949576854706
V10,V12,0.03138735890388489
V3,V14,0.031981516629457474
V17,V11,0.03230656683444977
V17,V7,0.032747138291597366
V17,V9,0.033479634672403336
V7,V1,0.03365440294146538
V4,V16,0.03567321598529816
V6,V19,0.036805033683776855
V2,V14,0.03681894764304161
V6,V4,0.03734518215060234
V4,V15,0.03737375885248184
V12,V4,0.040276605635881424
V19,V8,0.04553414508700371
V15,V19,0.0456092394888401
V10,V4,0.049077894538640976
V6,V1,0.04953860864043236
V19,V16,0.04979744926095009
V17,V10,0.05703246593475342
V2,V8,0.06643717736005783
V6,V14,0.0716654434800148
V10,V8,0.07523889094591141
V0,V14,0.07612389326095581
V0,V5,0.08875029534101486
V0,V10,0.09942571073770523
V13,V5,0.11038736253976822
V6,V10,0.11607357114553452
V13,V19,0.11753056198358536
V7,V11,0.11903303861618042
V2,V11,0.14955651760101318
V3,V4,0.16347567737102509
V16,V8,0.17747294902801514
V0,V15,0.18693138659000397
V13,V8,0.18795257806777954
V3,V16,0.19389788806438446
V1,V19,0.23296086490154266
V2,V10,0.2552790343761444
V0,V4,0.2643521726131439
V10,V19,0.2685146629810333
V4,V14,0.2738777697086334
V0,V16,0.2753768861293793
V10,V14,0.28680750727653503
V10,V15,0.3040829598903656
V9,V7,0.3287351429462433
V6,V7,0.3427826166152954
V3,V15,0.3785277307033539
V2,V18,0.39265334606170654
V1,V5,0.4103888273239136
V3,V5,0.41114380955696106
V2,V5,0.4143502414226532
V1,V8,0.4201784133911133
V0,V8,0.42789745330810547
V18,V12,0.4296860992908478
V6,V9,0.4348590075969696
V6,V17,0.4524889886379242
V1,V16,0.461594820022583
V2,V0,0.47996601462364197
V2,V12,0.4930534362792969
V0,V3,0.5307793021202087
V13,V1,0.6459951400756836
