Cause,Effect,Weight
V2,V17,0.01316488441079855
V5,V17,0.013172070495784283
V11,V17,0.01326742023229599
V12,V17,0.013621285557746887
V15,V10,0.013714440166950226
V7,V15,0.013726427219808102
V19,V15,0.013934999704360962
V8,V17,0.013978767208755016
V14,V15,0.014037035405635834
V6,V17,0.014085672795772552
V3,V17,0.014089076779782772
V6,V10,0.014110165648162365
V16,V15,0.01411146018654108
V16,V10,0.014157467521727085
V18,V17,0.014160233549773693
V5,V10,0.014201977290213108
V10,V15,0.014208521693944931
V7,V17,0.014219135977327824
V8,V15,0.014310604892671108
V0,V15,0.01431275438517332
V8,V10,0.014378901571035385
V18,V10,0.014545559883117676
V13,V15,0.01457057986408472
V1,V17,0.014733797870576382
V17,V15,0.014846856705844402
V1,V10,0.014865516684949398
V11,V15,0.01491811964660883
V7,V10,0.014922133646905422
V9,V15,0.014945602975785732
V19,V10,0.015320652164518833
V12,V10,0.01535186916589737
V18,V6,0.015420506708323956
V16,V18,0.015471232123672962
V2,V10,0.015474283136427402
V1,V14,0.015506182797253132
V3,V10,0.015520989894866943
V4,V15,0.015530742704868317
V17,V10,0.015562175773084164
V12,V6,0.01556453574448824
V11,V10,0.015591437928378582
V19,V14,0.015598881989717484
V3,V6,0.015603017061948776
V8,V14,0.01564806140959263
V4,V18,0.01565273106098175
V3,V14,0.015907611697912216
V17,V18,0.016009725630283356
V3,V15,0.0160793736577034
V13,V10,0.01610131561756134
V15,V17,0.016110777854919434
V19,V17,0.01612066850066185
V9,V6,0.016208386048674583
V11,V14,0.01629258506000042
V13,V6,0.01629839837551117
V18,V15,0.016317032277584076
V6,V14,0.016323285177350044
V2,V15,0.016351183876395226
V16,V17,0.016356445848941803
V8,V4,0.01637634076178074
V0,V18,0.01641552895307541
V0,V10,0.01642931066453457
V9,V17,0.016440486535429955
V15,V14,0.01646878384053707
V10,V6,0.01650717854499817
V12,V14,0.01652437448501587
V15,V6,0.016547346487641335
V10,V18,0.016689931973814964
V3,V0,0.01679861545562744
V18,V4,0.016874929890036583
V6,V18,0.01692250370979309
V7,V14,0.016925735399127007
V19,V6,0.016941698268055916
V12,V15,0.016955522820353508
V6,V15,0.016995340585708618
V9,V10,0.017014460638165474
V19,V18,0.01703047752380371
V6,V4,0.017030982300639153
V5,V18,0.01704818196594715
V15,V18,0.017050238326191902
V14,V10,0.01719672419130802
V8,V18,0.01724941097199917
V15,V4,0.017251312732696533
V14,V18,0.01731979474425316
V10,V12,0.017327964305877686
V5,V0,0.017341675236821175
V8,V16,0.017350805923342705
V10,V9,0.017354486510157585
V1,V0,0.017374467104673386
V11,V0,0.01743009127676487
V17,V6,0.017457948997616768
V16,V0,0.017461691051721573
V10,V17,0.01747858338057995
V7,V18,0.017504936084151268
V1,V18,0.017565516754984856
V7,V9,0.017575550824403763
V19,V0,0.017604507505893707
V13,V17,0.01767231710255146
V18,V14,0.017692258581519127
V2,V3,0.017703501507639885
V6,V9,0.017749842256307602
V0,V6,0.01775558479130268
V17,V12,0.01780523546040058
V9,V0,0.017830519005656242
V12,V0,0.01786138489842415
V13,V0,0.01791723258793354
V10,V13,0.017943043261766434
V6,V12,0.01808280497789383
V2,V1,0.018094833940267563
V14,V6,0.0181411225348711
V16,V6,0.018241794779896736
V15,V0,0.018336737528443336
V16,V14,0.018369773402810097
V6,V0,0.018369896337389946
V13,V18,0.018437562510371208
V13,V14,0.018498742952942848
V17,V5,0.018502429127693176
V13,V4,0.01855003461241722
V9,V14,0.018558237701654434
V2,V14,0.018623296171426773
V19,V4,0.018624814227223396
V1,V4,0.018665922805666924
V5,V15,0.018807126209139824
V9,V4,0.018857618793845177
V4,V5,0.01898658648133278
V8,V6,0.019123343750834465
V10,V14,0.01912561058998108
V7,V0,0.019141022115945816
V6,V5,0.019190961495041847
V3,V4,0.01921313814818859
V2,V0,0.019332779571413994
V18,V0,0.019363613799214363
V6,V11,0.019371220842003822
V19,V13,0.019381755962967873
V4,V3,0.019382599741220474
V3,V2,0.01944153569638729
V12,V4,0.019476722925901413
V19,V9,0.01947912573814392
V10,V5,0.019511712715029716
V4,V17,0.019515538588166237
V5,V14,0.019587447866797447
V10,V2,0.01960221491754055
V16,V12,0.01965351216495037
V10,V16,0.019712118431925774
V8,V7,0.019837237894535065
V1,V13,0.01986677385866642
V4,V9,0.019874896854162216
V8,V13,0.019882209599018097
V11,V12,0.019883019849658012
V11,V6,0.01990390755236149
V16,V9,0.019913680851459503
V6,V16,0.019963575527071953
V14,V5,0.020013155415654182
V17,V3,0.020045533776283264
V0,V13,0.020052986219525337
V6,V3,0.02005479671061039
V11,V19,0.020153630524873734
V10,V3,0.020165221765637398
V2,V13,0.020239688456058502
V0,V2,0.020259900018572807
V14,V13,0.02031601034104824
V17,V13,0.020341791212558746
V17,V19,0.020362867042422295
V18,V16,0.020389705896377563
V13,V19,0.020460274070501328
V4,V13,0.02048046700656414
V3,V1,0.02057906985282898
V11,V7,0.02067897655069828
V18,V19,0.020694488659501076
V6,V13,0.020695017650723457
V3,V19,0.0207388736307621
V9,V19,0.020739048719406128
V14,V12,0.020961299538612366
V11,V1,0.0210125669836998
V7,V11,0.021078938618302345
V7,V13,0.02112392894923687
V10,V1,0.021143227815628052
V11,V16,0.021167440339922905
V14,V2,0.021197529509663582
V0,V12,0.021210340782999992
V18,V13,0.02124488539993763
V19,V12,0.02127661556005478
V14,V11,0.021285371854901314
V15,V5,0.02129898965358734
V4,V12,0.021311484277248383
V0,V5,0.02132006548345089
V15,V11,0.021475696936249733
V14,V1,0.02159029059112072
V2,V19,0.021603673696517944
V1,V11,0.021641092374920845
V10,V19,0.021677399054169655
V17,V11,0.021764321252703667
V6,V19,0.021778583526611328
V15,V19,0.021808205172419548
V8,V5,0.02182089351117611
V3,V11,0.02186303399503231
V8,V19,0.02186840958893299
V10,V0,0.021868417039513588
V16,V11,0.021875182166695595
V10,V11,0.02190207876265049
V15,V13,0.021906355395913124
V0,V19,0.022145025432109833
V4,V1,0.022195642814040184
V18,V12,0.022240841761231422
V2,V9,0.02230699360370636
V12,V11,0.02231164276599884
V0,V16,0.0223237257450819
V17,V1,0.022368766367435455
V12,V16,0.02237822860479355
V15,V7,0.02242843061685562
V19,V5,0.022446878254413605
V11,V13,0.022495536133646965
V3,V13,0.022499023005366325
V0,V1,0.022509396076202393
V18,V7,0.02251625992357731
V15,V8,0.02253703773021698
V12,V13,0.022631773725152016
V19,V11,0.022639937698841095
V17,V7,0.022658543661236763
V3,V16,0.022671515122056007
V0,V11,0.022717395797371864
V5,V11,0.022737495601177216
V18,V1,0.022839045152068138
V18,V5,0.022913023829460144
V16,V2,0.02293585054576397
V14,V8,0.022944925352931023
V9,V16,0.023033546283841133
V7,V8,0.02322271466255188
V16,V13,0.02324182540178299
V5,V19,0.023339195176959038
V15,V16,0.02341642789542675
V14,V7,0.023423263803124428
V13,V11,0.023551827296614647
V13,V7,0.02355840615928173
V2,V16,0.023760460317134857
V5,V1,0.023864177986979485
V4,V8,0.02387373335659504
V14,V19,0.023924605920910835
V8,V1,0.023945095017552376
V0,V7,0.02402249537408352
V15,V2,0.024197088554501534
V7,V6,0.024206139147281647
V13,V16,0.024334093555808067
V12,V19,0.02436341531574726
V14,V3,0.024607665836811066
V7,V12,0.024743972346186638
V10,V7,0.024790072813630104
V1,V8,0.024964818730950356
V13,V1,0.02524154633283615
V2,V12,0.025379767641425133
V17,V16,0.025501364842057228
V19,V2,0.025900715962052345
V8,V0,0.02595369704067707
V10,V8,0.026054516434669495
V7,V2,0.02633536607027054
V17,V9,0.02655727230012417
V6,V1,0.027145272120833397
V19,V8,0.027307182550430298
V4,V6,0.02749861776828766
V11,V4,0.027943313121795654
V6,V7,0.028050297871232033
V8,V2,0.02837481163442135
V4,V14,0.028458693996071815
V0,V8,0.02847057394683361
V2,V7,0.028533844277262688
V9,V7,0.02877741865813732
V11,V3,0.029103031381964684
V16,V8,0.02922780066728592
V1,V2,0.02945445291697979
V17,V8,0.030293956398963928
V16,V4,0.03038129210472107
V16,V3,0.030953049659729004
V19,V3,0.0312756709754467
V12,V9,0.03146786615252495
V18,V11,0.031894709914922714
V9,V12,0.03266354277729988
V15,V3,0.03273200988769531
V14,V16,0.033642567694187164
V17,V2,0.0338468961417675
V4,V11,0.03408537060022354
V17,V14,0.03411148861050606
V4,V19,0.03444745019078255
V3,V18,0.03587205335497856
V4,V16,0.03652682527899742
V18,V3,0.0368901751935482
V6,V8,0.036969613283872604
V1,V5,0.03702421113848686
V1,V9,0.03756661340594292
V12,V7,0.03843193128705025
V13,V2,0.03884097933769226
V8,V9,0.03959415853023529
V12,V1,0.03990298882126808
V11,V9,0.0406000129878521
V11,V5,0.04076331853866577
V3,V5,0.04188023507595062
V15,V9,0.04228079691529274
V0,V3,0.04233463481068611
V5,V8,0.04340498149394989
V9,V1,0.04343505576252937
V12,V2,0.04417211189866066
V4,V0,0.0460197776556015
V9,V2,0.04651268199086189
V6,V2,0.048293586820364
V14,V9,0.05139189958572388
V15,V12,0.051711391657590866
V1,V3,0.05416320264339447
V12,V5,0.054248690605163574
V7,V5,0.05470307171344757
V18,V9,0.05748957023024559
V9,V3,0.05938899517059326
V7,V3,0.06017443910241127
V13,V12,0.0609099306166172
V4,V2,0.06332122534513474
V3,V9,0.06955910474061966
V18,V8,0.06976434588432312
V5,V6,0.07316408306360245
V0,V9,0.07477522641420364
V7,V4,0.07715996354818344
V18,V2,0.07777770608663559
V13,V3,0.07800041139125824
V8,V3,0.07918814569711685
V14,V17,0.08091982454061508
V9,V5,0.08496157079935074
V5,V3,0.08696305006742477
V15,V1,0.0884130597114563
V13,V8,0.0925467386841774
V14,V4,0.09354869276285172
V11,V18,0.0944804847240448
V12,V3,0.09763488918542862
V3,V8,0.10149385780096054
V2,V8,0.10217595100402832
V0,V4,0.10361599922180176
V17,V4,0.10477316379547119
V12,V8,0.10679066181182861
V5,V4,0.10699764639139175
V9,V8,0.12333527952432632
V13,V5,0.124681256711483
V16,V5,0.12519770860671997
V2,V18,0.13012124598026276
V9,V18,0.13044996559619904
V5,V9,0.137815922498703
V16,V7,0.14051306247711182
V13,V9,0.14678090810775757
V2,V5,0.14854592084884644
V1,V7,0.15337063372135162
V11,V8,0.15418387949466705
V4,V7,0.1558733731508255
V11,V2,0.15886278450489044
V19,V1,0.17289389669895172
V16,V1,0.17444860935211182
V17,V0,0.17730386555194855
