Cause,Effect,Weight
V2,V6,0.011845581233501434
V16,V6,0.012018409557640553
V18,V6,0.0122224697843194
V10,V9,0.012305974029004574
V16,V5,0.012331468053162098
V9,V10,0.012517931871116161
V2,V20,0.012571127153933048
V16,V9,0.012571589089930058
V19,V21,0.012638040818274021
V2,V9,0.01269760075956583
V20,V21,0.012770932167768478
V19,V6,0.012804985046386719
V3,V9,0.012819048948585987
V19,V9,0.012846284545958042
V7,V21,0.012894400395452976
V2,V13,0.01292493287473917
V21,V6,0.012951105833053589
V11,V9,0.012959047220647335
V17,V21,0.01297279354184866
V1,V10,0.012984655797481537
V2,V5,0.013050022535026073
V0,V9,0.013088681735098362
V12,V6,0.013120190240442753
V11,V21,0.013163629919290543
V10,V6,0.013175523839890957
V10,V14,0.01320492010563612
V15,V6,0.013207487761974335
V5,V10,0.013214132748544216
V2,V14,0.013216734863817692
V6,V10,0.013221905566751957
V17,V9,0.01326266210526228
V17,V6,0.013268042355775833
V1,V13,0.013281237334012985
V0,V21,0.013314079493284225
V15,V10,0.013320804573595524
V16,V21,0.01335147675126791
V4,V21,0.013356196694076061
V2,V15,0.013374351896345615
V14,V13,0.013399983756244183
V16,V15,0.013425312936306
V6,V21,0.013505931943655014
V7,V2,0.013518002815544605
V10,V21,0.013525699265301228
V6,V13,0.013543304987251759
V16,V10,0.013558734208345413
V7,V9,0.013629482127726078
V13,V9,0.013643120415508747
V19,V10,0.01366136223077774
V4,V9,0.013730917125940323
V14,V10,0.013779769651591778
V12,V13,0.013805569149553776
V9,V13,0.013858933001756668
V3,V13,0.013902854174375534
V21,V10,0.013903985731303692
V2,V19,0.01390854176133871
V12,V21,0.013948668725788593
V11,V10,0.013958125375211239
V8,V6,0.014027993194758892
V0,V6,0.01406308263540268
V2,V21,0.014080981723964214
V17,V19,0.014092347584664822
V7,V6,0.014120272360742092
V3,V21,0.01413494348526001
V13,V21,0.014147214591503143
V10,V13,0.014157447032630444
V7,V10,0.014179046265780926
V20,V6,0.014208204112946987
V18,V21,0.014220607466995716
V2,V11,0.014239861629903316
V11,V6,0.014247600920498371
V0,V5,0.014285020530223846
V17,V15,0.01432353537529707
V20,V9,0.01437580306082964
V6,V19,0.014449737966060638
V17,V10,0.014560352079570293
