Cause,Effect,Weight
V14,V17,0.011602993123233318
V1,V17,0.01231110468506813
V17,V15,0.012360542081296444
V22,V17,0.012427208013832569
V18,V15,0.012428820133209229
V18,V17,0.012448285706341267
V11,V15,0.012495015747845173
V3,V17,0.012549038976430893
V22,V7,0.012624915689229965
V15,V7,0.012626346200704575
V18,V22,0.012629210948944092
V6,V17,0.012631858699023724
V4,V17,0.01267028134316206
V17,V13,0.012690539471805096
V4,V19,0.012737720273435116
V8,V17,0.012787162326276302
V9,V17,0.012790806591510773
V10,V13,0.012814361602067947
V2,V17,0.012829296290874481
V17,V14,0.01285006944090128
V10,V15,0.012888173572719097
V5,V17,0.012906406074762344
V13,V17,0.012907241471111774
V15,V17,0.012910827063024044
V18,V12,0.012962720356881618
V12,V17,0.012983323074877262
V21,V17,0.012993219308555126
V15,V12,0.01300730649381876
V7,V17,0.013009119778871536
V19,V17,0.01301072258502245
V8,V12,0.013038627803325653
V11,V14,0.01305359322577715
V4,V12,0.013067960739135742
V8,V7,0.013116039335727692
V18,V11,0.013146144337952137
V18,V7,0.013219772838056087
V1,V13,0.013238716870546341
V21,V22,0.013298853300511837
V14,V13,0.01330363005399704
V22,V11,0.013306498527526855
V16,V18,0.013320952653884888
V10,V7,0.013349514454603195
V22,V14,0.013352437876164913
V19,V11,0.013359681703150272
V1,V14,0.013361699879169464
V9,V19,0.01339480560272932
V18,V2,0.013410967774689198
V10,V17,0.013430953957140446
V1,V15,0.013433109037578106
V11,V13,0.013465889729559422
V19,V14,0.013475409708917141
V5,V14,0.013529208488762379
V4,V7,0.013539191335439682
V19,V7,0.01354168076068163
V2,V22,0.013565591536462307
V14,V7,0.013586792163550854
V16,V19,0.013588781468570232
V11,V18,0.013631447218358517
V22,V10,0.013632363639771938
V17,V9,0.013675027526915073
V19,V4,0.013714078813791275
V14,V21,0.01374738197773695
V8,V19,0.013751479797065258
V21,V13,0.013752070255577564
V21,V15,0.013756126165390015
V10,V12,0.013780842535197735
V18,V20,0.013782194815576077
V4,V15,0.013783848844468594
V22,V15,0.01378618273884058
V21,V4,0.01378750428557396
V14,V19,0.013829714618623257
V17,V19,0.013842583633959293
V21,V18,0.013843141496181488
V10,V4,0.013844232074916363
V18,V19,0.013865453191101551
V18,V9,0.013912360183894634
V8,V15,0.013953295536339283
V13,V11,0.013956916518509388
V15,V11,0.013962879776954651
V12,V11,0.013963093049824238
V16,V7,0.013965774327516556
V18,V6,0.013970683328807354
V22,V6,0.013987474143505096
V11,V3,0.013997040688991547
V4,V21,0.014007671736180782
V8,V13,0.01402340829372406
V15,V22,0.014031771570444107
V11,V22,0.014049701392650604
V10,V14,0.014079243876039982
V19,V13,0.014084339141845703
V1,V4,0.014093088917434216
V22,V19,0.01410356443375349
V13,V9,0.014105887152254581
V10,V5,0.014121201820671558
V13,V14,0.014131673611700535
V19,V10,0.014132837764918804
V18,V3,0.014139913953840733
V10,V11,0.014142569154500961
V21,V6,0.014153254218399525
V4,V10,0.01415856834501028
V13,V19,0.01418275386095047
V17,V4,0.014188074506819248
V22,V8,0.014205322600901127
V17,V2,0.014210923574864864
V16,V14,0.014227394014596939
V21,V2,0.014243253506720066
V21,V7,0.014245834201574326
V1,V12,0.014251966960728168
V4,V13,0.0142724784091115
V8,V11,0.014285948127508163
V14,V22,0.014286263845860958
V8,V3,0.014304768294095993
V1,V22,0.014307213015854359
V13,V10,0.014315116219222546
V10,V9,0.014333990402519703
V10,V3,0.014358789660036564
V19,V18,0.01435882318764925
V16,V17,0.014363765716552734
V16,V12,0.014375821687281132
V17,V22,0.014384165406227112
V20,V17,0.014401398599147797
V21,V3,0.014401648193597794
V0,V17,0.014404605142772198
V16,V2,0.014422371983528137
V22,V12,0.014422670006752014
V21,V14,0.014434137381613255
V3,V11,0.014462940394878387
V21,V12,0.014465679414570332
V10,V2,0.014471177011728287
V9,V15,0.01447177305817604
V17,V3,0.014483708888292313
V5,V11,0.01450041402131319
V1,V5,0.014511247165501118
V22,V1,0.014530614018440247
V12,V7,0.014533084817230701
V19,V3,0.014560223557054996
V12,V21,0.014562933705747128
V21,V9,0.014597166329622269
V7,V11,0.014599851332604885
V10,V0,0.014618080109357834
V15,V8,0.014659040607511997
V4,V3,0.014665978960692883
V8,V0,0.014710892923176289
V20,V13,0.014720704406499863
V21,V19,0.014731016010046005
V22,V13,0.01473559532314539
V11,V12,0.014772367663681507
V17,V6,0.014800718985497952
V4,V11,0.014806120656430721
V4,V5,0.01484305877238512
V11,V2,0.014851986430585384
V5,V8,0.014868158847093582
V10,V6,0.014871340245008469
V19,V8,0.014878514222800732
