Cause,Effect,Weight
V14,V15,0.01174276415258646
V17,V9,0.01185757014900446
V18,V9,0.011967956088483334
V6,V15,0.012127364985644817
V8,V9,0.012147064320743084
V10,V9,0.012214320711791515
V14,V16,0.01222905796021223
V19,V12,0.012289981357753277
V10,V18,0.012291052378714085
V1,V9,0.012299000285565853
V1,V18,0.012416455894708633
V21,V9,0.012418677099049091
V0,V9,0.01243840903043747
V14,V12,0.012446727603673935
V19,V11,0.012459767051041126
V13,V3,0.012460862286388874
V21,V3,0.012465870939195156
V4,V18,0.012483070604503155
V19,V14,0.01249972265213728
V17,V16,0.012542725540697575
V6,V9,0.012545348145067692
V14,V9,0.01254908088594675
V21,V4,0.012560802511870861
V3,V9,0.012572373263537884
V1,V3,0.012574282474815845
V11,V9,0.012626606039702892
V1,V15,0.012633291073143482
V20,V9,0.01264574471861124
V17,V14,0.012654177844524384
V21,V15,0.012664984911680222
V1,V2,0.012675070203840733
V6,V12,0.01267682109028101
V14,V11,0.01270061731338501
V20,V15,0.012710340321063995
V18,V15,0.012719403021037579
V1,V12,0.012721185572445393
V13,V9,0.012725050561130047
V10,V15,0.01275924313813448
V2,V14,0.012778464704751968
V7,V9,0.012806844897568226
V14,V2,0.012812677770853043
V14,V18,0.012823001481592655
V1,V5,0.01284011173993349
V10,V12,0.012873857282102108
V5,V21,0.012885996140539646
V21,V18,0.01289436500519514
V12,V14,0.012901241891086102
V11,V18,0.0129082091152668
V20,V2,0.012949655763804913
V11,V3,0.012963625602424145
V19,V15,0.012967952527105808
V12,V18,0.01299750804901123
V15,V9,0.01301357988268137
V12,V15,0.013047553598880768
V1,V11,0.013053047470748425
V3,V13,0.013063161633908749
V13,V18,0.013072949834167957
V17,V18,0.013087830506265163
V20,V21,0.013094108551740646
V1,V13,0.01312799658626318
V2,V21,0.013132762163877487
V20,V11,0.013138649053871632
V17,V21,0.013147572986781597
V11,V14,0.013158311136066914
V6,V14,0.013161216862499714
V20,V13,0.013165767304599285
V15,V3,0.013189788907766342
V18,V7,0.013194507919251919
V7,V12,0.013198831118643284
V8,V18,0.013223198242485523
V11,V17,0.013224643655121326
V9,V3,0.013246412388980389
V10,V2,0.013297788798809052
V2,V18,0.013304062187671661
V3,V21,0.013327986001968384
V3,V15,0.013339788652956486
V11,V5,0.013349343091249466
V9,V18,0.013372317887842655
V19,V13,0.013374513946473598
V5,V18,0.013388927094638348
V1,V16,0.013397373259067535
V14,V3,0.013405371457338333
V17,V10,0.013420612551271915
V2,V9,0.013440463691949844
V8,V14,0.013472327031195164
V17,V4,0.013482832349836826
V0,V18,0.013484799303114414
V19,V9,0.013497999869287014
V19,V17,0.013538077473640442
V13,V21,0.013551906682550907
V7,V21,0.01356359850615263
V21,V2,0.013568793423473835
V7,V18,0.013586037792265415
V13,V4,0.013609908521175385
V20,V18,0.013619077391922474
V17,V1,0.013633952476084232
V1,V6,0.013634469360113144
V7,V10,0.013650640845298767
V10,V11,0.013661734759807587
V14,V5,0.013664760626852512
V21,V5,0.01366732269525528
V13,V1,0.013698458671569824
V17,V3,0.013704647310078144
V14,V17,0.013707328587770462
V8,V12,0.013723651878535748
V7,V11,0.013728880323469639
V14,V6,0.013729523867368698
V1,V7,0.013758626766502857
V17,V15,0.013779633678495884
