Cause,Effect,Weight
V18,V16,0.014040813781321049
V16,V15,0.014191389083862305
V15,V17,0.014579318463802338
V19,V16,0.014746439643204212
V18,V3,0.014896906912326813
V16,V6,0.015372619032859802
V17,V19,0.015377036295831203
V13,V19,0.015884654596447945
V19,V3,0.01590503379702568
V8,V19,0.016161102801561356
V17,V18,0.0161628145724535
V18,V13,0.016414852812886238
V9,V13,0.01646818406879902
V18,V8,0.01693636365234852
V15,V18,0.01709596812725067
V19,V0,0.017292702570557594
V15,V8,0.017533525824546814
V16,V1,0.017892960458993912
V17,V6,0.01795843057334423
V13,V6,0.018035033717751503
V19,V10,0.018062742426991463
V19,V2,0.018106788396835327
V18,V0,0.018226752057671547
V16,V13,0.01850537210702896
V19,V11,0.01874246634542942
V13,V1,0.01892051286995411
V16,V14,0.019099658355116844
V1,V0,0.01931651122868061
V15,V3,0.019424524158239365
V15,V13,0.019497817382216454
V3,V5,0.019726084545254707
V6,V0,0.019751371815800667
V18,V19,0.019786691293120384
V0,V9,0.01990901306271553
V18,V5,0.02024788223206997
V18,V12,0.020410167053341866
V15,V0,0.02052050456404686
V13,V12,0.02096208743751049
V13,V4,0.020970948040485382
V18,V14,0.02098514698445797
V16,V7,0.021158693358302116
V17,V13,0.02120448648929596
V3,V1,0.021219752728939056
V17,V5,0.021405227482318878
V8,V1,0.021407881751656532
V8,V6,0.021582724526524544
V8,V14,0.02165217138826847
V15,V5,0.021655919030308723
V18,V1,0.0218551903963089
V16,V5,0.021978894248604774
V15,V2,0.02210318110883236
V16,V11,0.022140629589557648
V16,V9,0.022223366424441338
V17,V14,0.02225341461598873
V8,V16,0.022297317162156105
V13,V7,0.022362234070897102
V19,V4,0.02242068387567997
V6,V14,0.022561123594641685
V13,V0,0.022601813077926636
V9,V4,0.02267717756330967
V14,V2,0.02291584014892578
V13,V14,0.022951841354370117
V19,V6,0.023065762594342232
V0,V11,0.023078223690390587
V8,V9,0.02310301549732685
V4,V16,0.023233115673065186
V1,V2,0.02331599034368992
V9,V10,0.023399578407406807
V9,V2,0.02340407483279705
V18,V7,0.023444807156920433
V15,V10,0.023457949981093407
V17,V16,0.023631470277905464
V7,V10,0.02366207353770733
V3,V4,0.023669414222240448
V13,V5,0.023700326681137085
V17,V7,0.023725582286715508
V13,V2,0.023734183982014656
V1,V10,0.02376868762075901
V19,V12,0.023774636909365654
V17,V12,0.023828350007534027
V18,V11,0.02399701438844204
V8,V12,0.02408103458583355
V17,V1,0.024226350709795952
V3,V12,0.02424839697778225
V6,V4,0.024296902120113373
V11,V5,0.024307651445269585
V12,V16,0.024405067786574364
V3,V6,0.02450554072856903
V1,V4,0.0245168786495924
V17,V0,0.02471230924129486
V17,V2,0.024777984246611595
V3,V7,0.024828247725963593
V8,V2,0.02488936297595501
V19,V7,0.024892212823033333
V6,V10,0.02512386441230774
V18,V4,0.025192730128765106
V19,V5,0.02529149316251278
V18,V10,0.025296220555901527
V3,V14,0.02542809583246708
V2,V11,0.025450818240642548
V1,V11,0.025615999475121498
V6,V5,0.025907931849360466
V0,V7,0.02600264549255371
V15,V4,0.026107750833034515
V8,V7,0.026120619848370552
V18,V2,0.02629365585744381
V12,V4,0.026430023834109306
V6,V7,0.026798387989401817
V17,V9,0.026827795431017876
V12,V11,0.027101876214146614
V15,V7,0.027172593399882317
V11,V4,0.02737344801425934
V14,V10,0.02737901359796524
V14,V7,0.027517380192875862
V13,V8,0.02763243578374386
V16,V10,0.027694223448634148
V6,V12,0.027765505015850067
V17,V11,0.027815014123916626
V4,V7,0.028214499354362488
V14,V0,0.0285588800907135
V8,V4,0.029002031311392784
V9,V11,0.029412591829895973
V3,V16,0.029423607513308525
V14,V5,0.029766159132122993
V3,V9,0.029796546325087547
V13,V10,0.029999518766999245
V12,V0,0.030070291832089424
V17,V4,0.030124587938189507
V13,V11,0.030446147546172142
V15,V11,0.03058246523141861
V3,V2,0.030894987285137177
V15,V6,0.0310377050191164
V8,V11,0.035025518387556076
V12,V14,0.035699255764484406
V9,V19,0.03608245775103569
V19,V14,0.03614891692996025
V2,V16,0.03705262392759323
V12,V10,0.03756823018193245
V1,V5,0.03948736935853958
V18,V9,0.039545994251966476
V15,V9,0.039823733270168304
V1,V6,0.041184306144714355
V10,V2,0.04419879615306854
V1,V12,0.04463258385658264
V0,V10,0.050763145089149475
V0,V5,0.051547568291425705
V3,V17,0.053613100200891495
V10,V11,0.05567750334739685
V6,V2,0.06549122929573059
V9,V12,0.0662563368678093
