"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-1.78879185997956,-1.59583527383094,1.00105271079704,-0.00288992521543875,-0.483194034089785,-1.0097682585337,0.286807640340246,-1.22895476172734,0.242079630598105,0.378481357057423,-1.61971788811226,-1.42663323300866,-0.621998038367657,-0.0749250099955007,0.369623613460016,-1.53337730750162,-0.490707711216988,-1.24666704590345,-0.473958037567727,0.724685430821304
-0.449405100393733,0.380444915033765,-0.165908580056581,0.216159113873875,-0.949548217226729,1.07533289552631,-0.0302596498432789,-1.83040715919589,0.657169753940171,-0.621823632072476,1.58904618966021,-0.611366083798543,3.00835637531365,-1.57713809180655,0.764363578314148,-1.2583322270309,-1.02181352269815,2.45353418150689,0.563150041742898,-2.88664328818965
-1.92378562677922,0.845457251709454,-1.54330594247038,0.967764934711327,0.0474436560798276,0.485626233219369,1.48224861360701,-1.33963428292682,0.488184923026893,-0.805061792963838,0.359286432112774,-1.4073792091673,-0.22849774109169,-1.96462742189107,0.371269460345062,-1.26043674015551,-0.151407542296096,1.21497369705398,0.471314228522497,-0.567570617570584
-1.37889252759592,-2.53055444697282,-0.597344933281112,-0.114120204837339,-0.478961538427649,0.268564319406952,0.443491776688983,-1.38803813099181,0.258716696576711,-0.576867564800283,-0.0980381584666723,-0.628473412733959,-1.05773704574976,-0.929656376644504,0.923242119593732,-1.85683893950555,-0.852493882828296,0.152482178465015,0.228839257401779,2.6438965716149
-0.880925388113283,0.0653612167235056,-0.436395170688593,0.0822122367882878,-0.463877774192389,0.813363177274894,1.05173302222953,-1.13989442475242,0.338102533098904,-0.572790295311853,1.96605621758046,-1.22939397597203,0.814202569434846,-0.837994894866898,0.545367386579417,-1.54786882188724,-0.857928664451554,1.04069805755716,0.274709750680858,-1.11091442028351
-1.64975684991298,0.254161862739811,-0.0668999898121765,-0.0596930379992691,0.139916171207628,0.0567762215063385,-1.90776997588759,-2.69253816673355,0.232799166241664,-0.570246488947509,0.786709966728627,-0.548742697232472,-0.0942248693111495,0.280814002103327,0.988673527923208,0.170723805257507,-0.840870890815521,0.846647214565198,0.783448733143279,-0.27512096010466
-1.35710595670926,-1.3363857691703,-0.838178814765908,-0.424471390636491,0.249317326936565,0.394635264967334,-1.91731762389887,-2.04138822137691,0.257742021465762,-0.482658509616643,0.749936324153744,-0.105946967903832,-2.42459749176177,0.211393588682924,1.22943413696743,0.779911233790613,-1.38265413355099,1.7518139883727,0.841453351720378,-0.25356394473244
-1.64185350059757,0.769111623171346,0.615726106164869,1.15986061420892,-1.00688004118603,-1.52800718117389,-1.37337796111786,-1.67568504336154,0.337844847418424,-0.688164645679539,-2.33087424204835,-0.330263812157573,-1.87512929709468,-1.08538934689224,0.889020748150102,1.26210871414093,-0.292652450995078,-0.151513754253744,0.25382415167378,-0.740148849004377
-1.51825293961177,0.102096625672381,-1.85778446397657,-0.444170864062844,-0.291511965651946,0.126982741644099,2.12037961244719,-0.975415072860765,0.0354350684057581,-0.674133772285133,-0.364416448120545,0.362945545919196,-0.750487953657184,-0.134884856654031,1.53855977367337,-0.760088166740164,-1.57672947066463,-0.419125811107991,0.286422447804355,0.480657370226212
-1.63731370826174,-0.451774929003124,-0.0892256202196996,-0.195551900306604,-0.0320225077339642,-0.0251238133969654,-0.344084749798515,-1.06508242326308,0.160310686005886,-0.65942783465902,-0.572697280649512,-1.46250416783604,0.814406402460731,-0.157429397495093,0.252469254005289,-0.587341267181219,0.143102441487353,-0.945642012124131,0.35754947804879,-1.41040074861362
