V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
26.56466090117069,41.77092486799438,23.89030784244825,-31.693939101293488,32.40993476858742,-35.02425788947649,-38.874968538219846,25.417404995030452,32.48953768328986,10.52924459588561,-19.820839666204712,18.352827426722577,31.930916716616945,7.189843987949364,-26.950464016858437,-17.160889321082507,-58.101923036599565,-13.990998805027004,8.419557175565833,-40.043515166574274
20.932277899334178,41.75534104164266,28.38080659670025,-23.82361504545102,42.865298821259856,-37.238446252047545,-11.388569810901684,44.92088113517822,-19.407325348549737,0.3553775065422458,-15.751681140944118,16.46401569598188,26.962534847371657,-11.666838186576479,-24.48779644657324,-22.827926254245163,-57.132276751092036,-28.09939974375778,7.8183790634282,-39.876821410718655
31.686235949205386,39.576026387602425,31.97455362893514,-41.37305818776178,-2.394294981084809,-32.226257491105045,-37.76073654330978,37.82213441120484,32.500405834447356,24.89372250519842,-19.55602432560209,27.02748786413849,23.046111356631723,5.721530947445922,-19.53184307341935,-18.079017839788076,-56.076765967574694,-26.277034428449603,17.4460839133163,-39.68918978590861
41.14537748999925,38.62408221609817,26.795619463338497,-8.971950338853286,-1.1738357748931718,-39.790732751836906,-33.08597472176384,27.156855746926375,-18.497158157736667,19.39149348199066,8.201251048942765,34.23589770444569,18.543028472115477,-22.021984651986596,-15.089272420498117,-16.678457239434053,-55.977038349652524,-38.40067741287279,18.746679849982048,-38.78450758067277
0.5316372167835285,41.01625016662965,24.808177625448028,-30.033680271813974,64.2072845492239,-37.570339601253416,-16.725336436642653,37.4781251097074,-20.676079140718382,-7.575491910031011,-11.28571209632775,15.32540191784135,32.07077642896005,-26.073811550068452,-20.649114645979108,-15.690059856731207,-56.824621994031794,-19.57298090725856,-14.058939906285637,-38.68875349255986
36.35079999284252,38.894104200056,27.418479454179913,-32.85910478590913,10.73104163281156,-34.14738470961489,-37.745600714322904,19.98770797041758,17.0458600422506,19.697814629743515,-17.673283805441134,24.908259259769824,17.623210976236194,16.782550503873324,-20.527226154914455,-19.874746827613308,-58.43290183279739,-8.49816995850174,14.023598634122344,-40.26312152079929
38.810310116457494,29.931594404040567,33.32762768351882,-37.870811470408256,-22.36745635999317,-32.29556605624676,-37.30407252942898,40.80562981278134,-19.250853894986268,27.908123545876272,-4.975681023572662,25.96160859896317,25.159998665080746,-12.028649713085297,-25.754408693088084,-21.364946047897373,-57.50491539225676,-12.589967468945915,19.0150314965359,-37.79575044961589
43.15822599168903,33.99444757052554,29.09777847193405,-34.50473284647551,-11.241229038621317,-28.590635911914003,-34.30469255204912,37.66364199905585,25.59848214578279,14.589015228544698,-7.286508475059264,32.90285038696858,31.448011251556334,15.646783965365003,-24.43162480002362,-4.987669664884735,-57.18304752304665,-33.8204851319693,17.972703140421327,-39.47672920396658
39.5483806881087,38.99167914839102,23.49603817293798,-15.949734129000692,-11.532776030752157,-33.91782871011997,-29.653149557283903,33.46025314784923,-12.811159871519198,20.402572115785805,8.764407204756504,35.13090998480405,14.101282319732269,-15.35967600421104,-19.40595494652709,-23.58886970240442,-58.73535732605952,-34.050801640261696,18.02751068835454,-38.96456080587876
22.28941256283657,38.75213666079077,29.804919751563133,-22.80078478688079,25.4622704757005,-36.09070398437839,-30.173089252526765,43.00682887237192,-23.556462267586557,9.422274836034111,-6.722570387223873,17.08955390282993,33.142400896728894,-7.115723744615075,-22.522340328807527,-18.36730317182014,-56.68975387392176,-33.388228653852636,12.40161902277581,-38.70382380818637
31.938031244672718,36.30101366001809,27.275959828215935,-34.2377277000246,10.115709759995598,-36.22203311561472,-28.367131776095245,43.87898916379929,-35.31838882218982,9.855245529495573,10.299857326192528,34.117608401314946,6.0406376109508075,-13.630655169046245,-25.270630894773674,-28.190221039863925,-55.83049559328488,-31.214265639051362,6.742415040435672,-39.1862253874955
26.9005614543185,39.70893498734163,28.145003162532102,-19.395010527989477,33.06407625773119,-36.20159163731702,-25.212274472410492,41.03115061618562,-28.350751481409834,6.506568514460368,-5.614760577942592,24.68242570778078,-0.7887082078925888,-19.730367583606366,-23.90708399849059,-22.79966250034246,-55.83109873389101,-23.51529449498658,9.350362950902625,-38.71468889005031
33.90170086830442,39.4134779695602,30.94581175500656,-31.34652617674989,9.206705819897637,-31.983355569370218,-32.05368900068557,35.100856154284074,1.1192698100873846,13.61325403438849,-9.10190008477332,32.78359001722716,17.559454996615283,-3.5801547478553117,-8.452810035509382,-17.487243369215523,-55.282051728582374,-30.901744174493192,19.09073949805018,-39.82064408262188
38.15561035743483,38.79585771569283,28.722662218454786,-33.775157216381864,-19.608091977750394,-31.597770070707124,-39.20230918642066,31.055638249163316,33.09828565678501,30.70512189471391,-20.04606183673741,29.268660058996907,30.126996743546854,14.534271006143038,-26.834801128721658,-21.57188100950939,-56.65973993868221,-28.974075313268,22.23433953077756,-40.481524668159715
30.663397587194897,41.540908131415584,30.147344822380525,-19.323676064933537,33.79861314425168,-39.86742852812857,-29.373236644732856,39.22517416256203,3.465792276616978,14.9633404918523,-18.39038475247859,28.36577610370238,27.469297158124952,-7.278784291585516,-28.35470475453105,-19.321474845224564,-59.23955826441007,-34.66464365015468,11.586299478019722,-39.5505119888981
38.68315020141026,35.67755430982081,27.01978730834864,-20.85629336906312,3.788015985594814,-35.800127550184854,-12.407024077853173,39.27100713714515,-31.345818465313776,11.958226500013852,6.360196613842137,34.975530047230336,6.772530918834121,-18.952454460696195,-29.392471455061845,-20.223287820049844,-55.57175577939676,-30.443732608724,15.648536071312014,-38.38533374950614
13.181682476679143,40.80916551156109,29.413559963230202,-22.71653467863014,0.5997055441339387,-36.82247240595265,-38.619676580881254,44.46644823226535,-1.7615822982136056,21.574606100546884,-11.272836525837668,30.069406512961073,29.625247279813728,-20.774533142591764,-16.75073573306902,-18.029104951715343,-58.35177234195032,-35.231861112717965,14.34057684151863,-39.19477044980727
36.60382139028473,36.145224456069315,29.638453345014828,-18.634882901280864,-13.545499085172446,-31.494611685680916,-20.06971888853158,27.286109824306962,24.25783753549463,30.302984965429008,-22.46831145655128,27.708190640047537,32.720120209284424,-23.499395704213672,-32.69639225843775,7.536378921166524,-57.033537878165326,-35.93033210691483,19.486703305278148,-40.2814556015727
29.06876138757743,41.03597067682337,29.495745037298764,-13.55645013115115,9.791413590918237,-36.35080479510522,-37.39970992215802,36.84138223292764,28.46378048915423,25.882551398005916,-24.7603585507007,26.782723891844544,35.50434227966893,-7.110055377724841,-25.525923176264346,-13.479732999101406,-56.84642007795943,-33.92294527491089,5.877947630873403,-39.69848166748725
24.326726215298674,39.677648681586135,26.539503473147157,-28.080587445941486,22.607952566721217,-37.10747291132762,-28.925323247683952,37.38753226129192,14.133567444510687,13.118006235869133,-18.387463561998075,22.296876711497703,30.25354916275462,-10.766747574861903,-8.47883593466837,-18.234020579680738,-56.66347261752358,-27.936541297141638,5.892848452315333,-38.61914928640614
46.25325822732617,35.694490185977315,30.64764422787099,8.095927117972808,-41.712204229234544,-34.3269760038373,-32.80237407531762,34.3542953304289,25.996879850019656,31.65472473099756,-22.642884517648707,31.419169969863745,33.64304976815064,-21.365095428496353,-15.7519772014642,13.432365265426286,-56.76269082279515,-36.86873429766926,22.805768963424278,-36.77881354138501
29.22626836568919,41.99318424301772,27.17257830576388,-36.366947650241386,29.31991121769785,-32.65287285717818,-29.915308579795603,33.24899829177075,33.820900777383926,12.123691685355276,-28.00210718249487,25.270873476646297,34.13471119248971,-3.210603181236891,-13.27150995611162,-18.81395068138996,-56.565126905617646,-28.02332201335651,20.008389812912007,-39.75481342756631
44.50501247804455,37.95418995547437,31.662915279286214,-33.86771771097255,-16.12400131657707,-34.01075456329,-39.27613536605942,39.00003666173358,28.727178497511535,19.9515580128346,-11.609932910061225,32.726996229980024,18.5292044117444,8.919728958681489,-24.73058806604165,-14.187620733571672,-55.336904441746185,-28.69142183839348,22.1954006376541,-38.36645898840337
41.44363029581216,39.368846282140645,27.710244367419488,-39.13916849330425,10.636538425008686,-34.292912445038624,-41.14710594311878,31.922237830515257,33.583125094753754,20.550919556216357,-19.712199387915835,34.882230613220024,21.37491561282388,22.29010873794213,-22.463149259261964,-20.613188870557742,-58.38269138364228,-27.1493295791187,19.91061312276362,-41.887074770530425
28.49558253028328,39.723535081978504,18.20712683602666,-33.6566801074175,35.857125399661406,-35.14239378976609,-22.09277882673165,40.005515959980706,-6.904814761930803,-9.30728005027669,-6.126278331121645,20.758289303330827,-6.030808530334099,9.216361525022783,-22.51217798303529,-27.711403209958316,-57.17038117315228,-25.20119813232575,11.847928466536231,-38.57175415895795
39.666157796065534,39.55844307249412,29.673389289225877,-25.24664950935335,-10.470122396522626,-29.63967680748909,-35.95129108892507,31.046796182662995,24.43172205862684,26.17576144707178,-25.857834369151654,28.572515128536622,34.40949693297077,-7.206418312826287,-17.64724644658591,-14.760394804881976,-57.27390103252496,-28.301977048444225,21.01673212292181,-40.779292115570875
