0.000000000000000000e+00,1.145794093608856201e-01,1.528092771768569946e-01,2.842348068952560425e-02,2.883617766201496124e-02,9.137711673974990845e-02,1.556339561939239502e-01,2.749981544911861420e-02,1.881076954305171967e-02,2.538599818944931030e-02,1.852495968341827393e-02,1.552046090364456177e-02,1.517007406800985336e-02,2.097863703966140747e-02,2.260771952569484711e-02,3.038251958787441254e-02,1.844314672052860260e-02,2.096271701157093048e-02,1.225031390786170959e-01,2.517612092196941376e-02
2.503605931997299194e-02,0.000000000000000000e+00,2.176604233682155609e-02,4.593953862786293030e-02,1.466231327503919601e-02,1.829079538583755493e-01,2.570886351168155670e-02,5.765847861766815186e-02,4.585434123873710632e-02,1.615556925535202026e-01,1.830893941223621368e-02,1.004913523793220520e-01,2.505019493401050568e-02,4.407982155680656433e-02,2.401694841682910919e-02,2.610033191740512848e-02,2.302862890064716339e-02,8.603128045797348022e-02,8.710200339555740356e-02,2.106533795595169067e-01
4.632151424884796143e-01,2.438720129430294037e-02,0.000000000000000000e+00,2.918566949665546417e-02,2.489614672958850861e-02,2.413870580494403839e-02,2.866935729980468750e-01,2.178579382598400116e-02,1.701197214424610138e-02,2.200405858457088470e-02,1.996422186493873596e-02,1.689738593995571136e-02,2.202281355857849121e-02,2.201760746538639069e-02,2.014146558940410614e-02,7.745013386011123657e-02,2.124816738069057465e-02,2.418447844684123993e-02,1.823900341987609863e-01,3.829549625515937805e-02
2.067581377923488617e-02,2.831796742975711823e-02,3.226064518094062805e-02,0.000000000000000000e+00,2.285099215805530548e-02,2.050622552633285522e-02,1.952632889151573181e-02,2.186460979282855988e-02,1.688933186233043671e-02,2.132025361061096191e-02,1.750193350017070770e-02,1.793034933507442474e-02,1.835331134498119354e-02,2.793867886066436768e-02,1.747986860573291779e-02,3.086395561695098877e-01,4.239121675491333008e-01,6.043697893619537354e-02,3.106026165187358856e-02,3.806488588452339172e-02
2.259591221809387207e-02,5.310936272144317627e-02,2.644624747335910797e-02,1.859092898666858673e-02,0.000000000000000000e+00,2.250129170715808868e-02,8.916612714529037476e-02,2.653604745864868164e-02,2.388098277151584625e-02,2.068153396248817444e-02,1.863710209727287292e-02,1.535700727254152298e-02,1.729286462068557739e-02,1.387117952108383179e-01,1.894463971257209778e-02,2.738918177783489227e-02,2.381381578743457794e-02,2.136454544961452484e-02,1.492252200841903687e-01,8.998549729585647583e-02
2.531873248517513275e-02,2.730385065078735352e-01,2.546750754117965698e-02,2.866853587329387665e-02,2.526575140655040741e-02,0.000000000000000000e+00,2.414065413177013397e-02,1.895797997713088989e-02,2.067552134394645691e-02,2.110697776079177856e-01,1.663288660347461700e-02,1.756502501666545868e-02,1.696611009538173676e-02,7.118862122297286987e-02,2.406529523432254791e-02,3.119257278740406036e-02,2.386133559048175812e-02,6.246051564812660217e-02,4.407264292240142822e-02,2.750739157199859619e-01
3.188756406307220459e-01,2.140922844409942627e-02,4.739153087139129639e-01,1.888613961637020111e-02,1.005250215530395508e-01,2.696147002279758453e-02,0.000000000000000000e+00,5.768328532576560974e-02,1.678121834993362427e-02,3.477816283702850342e-02,2.111013978719711304e-02,1.653001643717288971e-02,2.015123143792152405e-02,2.647444419562816620e-02,1.911504380404949188e-02,2.745249308645725250e-02,1.824085786938667297e-02,2.023120410740375519e-02,3.106438815593719482e-01,1.339254528284072876e-01
1.949183084070682526e-02,9.159248322248458862e-02,1.890300028026103973e-02,2.672472409904003143e-02,1.390757039189338684e-02,2.171695232391357422e-02,1.974762976169586182e-02,0.000000000000000000e+00,1.782633177936077118e-02,1.894643343985080719e-02,2.279473841190338135e-02,1.983042210340499878e-01,1.852414384484291077e-02,2.006410956382751465e-01,2.914467155933380127e-01,2.115424722433090210e-02,1.842557266354560852e-02,1.105537191033363342e-01,4.881213977932929993e-02,2.369326353073120117e-02
1.425530295819044113e-02,5.461798235774040222e-02,1.562272477895021439e-02,1.638928428292274475e-02,1.452013012021780014e-02,3.710827231407165527e-02,1.745927520096302032e-02,1.972384192049503326e-02,0.000000000000000000e+00,2.286763936281204224e-01,1.817416772246360779e-02,1.414457336068153381e-02,2.176786772906780243e-02,2.113591879606246948e-02,1.839712448418140411e-02,1.753747276961803436e-02,1.769045740365982056e-02,1.542431116104125977e-02,1.660290546715259552e-02,1.083048060536384583e-01
1.853408478200435638e-02,7.665988057851791382e-02,1.965790614485740662e-02,1.942834444344043732e-02,1.881886832416057587e-02,2.513655461370944977e-02,2.398010157048702240e-02,1.412677615880966187e-01,1.793869286775588989e-01,0.000000000000000000e+00,1.831065677106380463e-02,1.713516749441623688e-02,1.617728918790817261e-02,5.457721650600433350e-02,1.412767618894577026e-01,1.990527845919132233e-02,1.730081625282764435e-02,1.688604243099689484e-02,3.652979806065559387e-02,1.381991207599639893e-01
