"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-1.37773078510072,-1.00642052462711,-1.14160943031524,0.800750515125401,0.312050414795271,-1.18241031161015,1.10987914029434,1.54280607794449,0.661199490512144,-1.33059737033031,-0.586326726983481,0.987115135058261,-0.017629264111905,-0.129001631128104,1.59913112104653,1.9295278452934,3.34354032046416,1.2903022540713,-0.0834714246558534,-0.0337850527734885
-0.603786918966254,0.318850684624858,-1.456665535244,1.73475183139139,1.01167207990722,-0.98720157910495,-0.418563865901886,-0.108500632108792,-0.288573400202079,-2.24506836553132,0.255522836560677,-0.0132698493765909,0.928270333226401,-0.846445490940556,0.488047378846765,1.32982972531016,2.75029544907929,0.818322380668767,-0.469685841141565,-0.476107832987264
-1.42221583388549,-2.17439632899611,-2.61702284204079,-1.83697932250426,0.637027681854211,-0.592710902825369,1.13816861191791,2.42889902497529,0.799720696169332,-1.33175439612461,-2.04702542607171,1.58092365511673,-0.432230103773363,0.583972012091057,1.1238077033758,-0.198986889060307,2.44524339703913,0.079057961511611,-1.5780271615541,2.1118191376397
-1.06291627038297,0.293142283552972,-0.538780388654153,2.45795228739037,-0.399075065711956,-1.45702660519483,-0.336223040278597,-0.771661289965453,0.16270635304825,-1.87865753195283,0.712606994972126,-0.297648515248703,0.822918665051545,-0.468129559328455,1.41192739157637,1.1182417413675,3.30858846775945,1.49990475558137,-0.0206867512835647,-1.2291209077463
-1.15527074549334,2.51945237375681,-0.438026538118244,2.00170144110552,-0.908549229947032,0.359603505928701,0.18895594993001,1.33588430744374,0.993119420543039,-0.931686622832043,1.21421890761505,-1.45202247986841,-0.553755379479306,0.165572204169621,1.06172376653948,1.05277632066086,2.48090573533364,1.70314715670473,0.185558554632157,-1.83520944732279
-0.832939344937078,3.01203362099085,0.108815922084175,-0.823744994855057,0.208911276874132,1.13484733524223,2.35497908342552,1.08963903737796,1.29772202650131,-0.785506166681459,1.22751055188551,-0.131669336358809,-0.932136568639424,0.00639442156754411,0.0637303369050865,0.100410065984776,0.99647541033197,1.23479882382986,1.36137191765385,-1.49314610303244
0.151148964238934,0.157325657971282,1.8104381310814,-1.26363567695848,2.48955382211022,0.0951291651763946,-1.50191551556259,0.318072562513337,0.818983922073577,-1.37259543757537,2.05685504775027,-0.306805376250981,0.0303811664263727,-1.25825415871813,-0.922168491791375,-0.457257534626713,1.71380328413151,0.425408547935413,2.06469982782019,-0.44401335518749
-1.08111511995026,1.44776305962314,-0.809131703641343,3.69902554406672,0.0163156314786213,0.159823805056075,0.562567597654967,-0.793419447202973,1.18831883214288,-1.30885806456405,0.474178649816416,-1.53318628394559,-0.902228514203086,0.0920704635427756,1.42234862377741,0.916381958851068,3.03430676245635,2.02348790111147,0.373507374977149,-0.944772755677622
-1.53163393974239,0.834789058610235,-0.658682042697041,1.32093481742361,-0.145385521752727,-0.419923817442893,0.773817296444891,-0.631992714597641,0.932966494187588,-2.13965794586108,0.811560184235625,-0.816472000290247,-0.623308863695492,0.523911267265385,1.08963576580661,0.521818984109976,2.58079809228997,1.31876599565441,0.109767292853605,-0.911025918607261
-0.13566796947481,-0.542156871628741,2.56126028705085,0.803777821783461,0.435568220197327,-0.833955869886032,-0.0460764284301736,-0.208327570032317,1.22882245408529,-0.203419277162045,0.917153435608032,0.731042810881114,-0.453883001550092,-1.19184814359226,0.257243088953103,1.92298452736159,2.99953715902043,1.25027928537632,1.91353323753381,-1.91124178282339
-0.886876336300065,0.0912294851207485,-0.426959567827705,2.55466994569082,0.138199787273392,-1.32770707900546,-1.14397463210981,2.29971626320945,0.156290813293315,-1.90214988570672,1.48018552107369,0.126356770128944,0.861487945324464,-0.409847646468951,1.26673591513786,1.27064711171804,3.010487783713,1.90411191319793,0.394455942566934,-0.876600848801477
