"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
-2.55008459733033,0.688388431680408,-0.415848850625308,-0.19495152858158,-0.122067631781833,1.01504387014186,1.53853859324171,0.11061880885842,0.0560651776263291,0.841390569288762,0.16674685107845,0.859553751392637,0.119269098686217,-2.75809355674621,-0.759693146476416,-0.0841869103051945,1.05406767736464,-1.87985481914867,-0.777586419180975,-1.05370824956971,-1.75809371553818,1.0774370687052,1.46483731716622,-0.501979003001425,-1.627548198554,0.751638902433927,-1.19756740705662,-0.740854665526848,-1.78591756500686,0.946005793408933,-0.471975054772777,1.60214466437025,1.40757803080035,-1.57165166541212,-1.15235332513368,3.3479163421428,-0.212722459734471,0.889777620834434,-0.481348849056496,-0.995587658871942,3.33393166854675,0.10771685021833,0.575192565925242,-2.50348425975267,0.2249811660955,-1.30636021491173,0.553722974123349,-2.67421553435283,1.16705570485491,1.89770040100516,2.08251102923142,-2.56066282535012,-0.923443592248433,-0.748023726198835,1.21680597161493,-0.0889366895679389,0.771312482564961,0.754178708170006,-0.736882008758764,0.607949229731003,-0.639573231520415,2.24779859781467,-0.644525233341491,-2.66621779379258,-0.368485787760298,0.36447536355733,0.210683119382852,1.14411532735787,0.658254744508742,1.07065437314969,1.58320070654638,0.25183751827188,1.70856076009086,-1.45936456734347,-1.63849118636473,0.412177939435357,1.06269021131706,-0.27550201812278,1.17282480719018,0.514318259159331,-0.864678829951059,-0.396118166793539,-0.886966103107178,0.156604106978555,0.45808199599457,0.0711258730601432,0.498041469733882,0.989698996768489,-0.891193340653376,1.48321594872302,0.728763735379028,2.06643441148096,-2.64785368128319,0.451473174926678,0.602204431298048,-1.15833562661102,1.17327300965383,-1.0797120007623,-0.642098697261958,0.073885770894774
-2.11232980543713,0.640252424215539,-0.25751239414093,0.257012861900739,0.0242309373006072,-0.505648755049802,1.39455516975878,-0.694673956565601,0.838877374827529,-0.443283504654273,-1.63743878917261,0.573629639022461,-0.298528389891008,-2.53467846863485,-1.62982990716012,-1.17011454335002,1.14235427206727,-0.615607084115852,1.19651601368083,-1.3807352116889,-0.174783660195405,1.16519157387848,-1.18106707883278,-0.239729975842319,-0.879435415062413,1.00840048114095,-1.08932593647319,-0.864514228116692,-0.0867759762125271,0.79952621251781,-0.0869560818267568,1.7566849030109,0.97299125552706,0.711204772541524,-0.791358018692126,3.16981352541623,0.355098935488066,1.065677782213,-0.43040060946086,-0.805210610392207,3.32979033976007,-1.16659827937643,0.280101866446802,-0.633602471666298,1.6712449203108,-1.56277726418996,0.586024613185965,-1.4584275806067,0.572872644333446,0.754926283872483,-0.847794830648708,-1.84860199040749,-1.12918653856484,2.05170538725815,1.17429072246018,0.102474311749911,-0.273994575560854,0.558387557135445,-2.25882519393927,0.635735125125191,0.513929243984962,1.6797179723839,-0.528248477482765,-2.95211258686864,0.268403374991045,-0.742641681914133,0.107123234095062,0.674976789682116,0.850517804686094,0.870990238303779,1.67113615342428,-0.17011229724382,2.34434202899309,-1.65864852526852,-1.7357004160642,0.316006312485439,0.614234226546265,0.316758214268179,0.722692035612827,0.42124018947922,-1.28152516353476,-0.0693784921209797,-0.987821756486992,1.30430828856747,2.00294649339617,-0.526257203434928,-0.0368251938543208,0.325143219137176,2.36608608166609,-0.984866220907634,1.75259003472564,1.36409373051633,-2.97786430727346,-0.280557495539869,-0.464623415216742,-1.90094673989882,0.737065530500462,-1.03529081659655,-0.60369888781033,0.0126973039877823
-1.87185446045911,-0.919315989686766,-1.14703262224021,0.0573931557398063,-1.7119707780532,0.795952061410068,1.29958677570429,-0.34080814668898,0.362911750210699,-0.571615899444688,-1.51895724666878,0.550937412088652,0.0583498236576798,-2.90441780856588,-0.0404396313391942,-0.739790762917742,0.721794761018071,-2.17671918080484,-0.791438176474257,-0.417401123642078,0.56413221530921,-0.23453412442516,-1.65460698312889,-0.103423056449558,-1.28372504410741,0.366942078636915,-1.05937316446104,-1.0039499164317,0.706468842602355,-0.511372237215393,1.46941614208082,1.48915880944336,2.46787922363925,1.20421518069455,-1.59471596036703,2.28525215454494,-0.507268608106995,-0.352653598703726,-0.307263484024802,0.212911215632734,2.50887436491722,1.30810466774112,0.663785530506829,-3.23521969150224,0.668061813218208,-1.80169906028866,0.39029572096652,-1.33558057297872,0.905825769197299,0.0378837770196902,1.40600689078303,-2.39914127780666,-0.307756911201172,-0.375471004093602,0.879901092985091,0.262061131679339,1.10636997674293,0.808784545012571,-1.38212990796735,1.13616560388399,0.170866902700012,1.79383217734521,-1.59945644977843,-2.3872101312528,0.301022306747442,-0.321786456058974,-1.44124547846738,-0.758910692384203,0.35299065635187,1.42751396467936,1.72697995463353,0.28163475024559,2.17734654566501,-1.2274425180502,-1.76591638556749,0.47224877109502,1.01696586230659,0.323203430420645,0.899656160591331,0.259136054591318,-0.803648443065826,-0.715307741758471,-0.622872954741666,0.00698271528291361,-0.600296898859886,0.334301147019138,0.337272240381427,-0.022194278676709,-1.1330619243459,-2.95171037517933,0.00788858923359501,0.357924042967594,-2.31216189138355,0.345040808850821,0.80342998525101,-1.34030716626672,-0.435342413727913,0.0662332414679846,0.637614439244701,0.311705595475985
-0.630830353981624,0.365281997520682,-0.0735959900005608,1.02018455694799,0.666565817283717,-0.547272117213371,0.957263337172275,0.607679963857125,1.43175151354618,0.474246321091533,1.83648325048017,1.33111039611586,-0.474353160339675,-3.24678603870156,0.118314612072499,-0.426685304965976,0.917970257049594,-1.85152795549457,0.655109738132706,-0.340861744706636,0.00905229376355049,1.59821390932988,0.590543300868059,0.142728195066366,-1.06962862269886,0.800532092288678,-1.05422837127633,-0.642703976334165,-0.674346506040593,0.716273549791175,-0.307938095717459,1.28668512148897,1.64302116340291,-1.33259226704887,-0.200232462059359,3.2175314912143,-0.174812964135474,1.3498318486769,-0.688372646847306,-1.11654009145348,2.72431555662352,-0.0486823989278002,-0.493350197714209,-1.44832133079951,1.50433200275994,0.0697432416861251,0.154935637129897,-2.43315345691426,1.19135154871096,-0.149763381397406,0.0191454029126703,-2.35859538829329,-0.89873557541987,0.766823342752098,0.789619636935843,-0.0158086324083194,0.857364841906019,0.547440361798774,-0.677598103658936,1.39483305857899,0.818674429550699,1.91176842557286,-1.02129676121269,-3.01096842076279,0.0372721767729098,-1.15759558750077,-0.219284920298478,-0.697748528054779,1.10163995005397,1.04508873637074,2.53018428781805,-0.515430472072796,1.36960747543172,-0.567807510112925,-1.1752107285467,0.738625261141429,0.97017496830629,0.442833670500722,0.972275072913465,-0.167828013252336,-1.24995263445338,-0.265102842105834,-1.23520168662305,0.326645326197623,1.5090997752773,-0.95063069901155,-0.0681084090913878,0.72568051759211,-0.00353583917025536,-0.161072917758468,0.531717807829096,-0.0947582584678543,-2.00349876402908,0.266431410784858,-2.16894270344351,-2.18462117909221,0.477541104964349,-0.116040388237986,-1.96752411342432,-0.429075585132587
0.099208113103716,0.478191223126395,-0.354127137598286,-1.71625516864878,-0.325239308600711,0.322579397647088,1.3501910462164,-0.305272887570443,2.33055466503279,-0.195771846566098,-0.635524076745911,0.607188151710592,-0.275025116489417,-2.66953616477553,-0.426185826595395,-0.766470660796701,1.32272606979458,-1.85552094960674,0.352315515566686,-1.37555822614674,0.932736281173833,0.933052270552606,0.44037305440506,0.48767926016265,-0.828485162473072,0.0865077990693584,-1.28722347926857,-0.55875394467741,0.537814358742619,0.332966272602506,-0.100958184056675,0.60659851027004,0.78348951533355,0.649589777317507,-0.268965003565463,3.27368279266009,-1.03045014769248,1.26389304573313,-0.324084024590213,-0.573396932679643,2.92653694765677,-2.82090742746993,-0.62607597016663,-1.75493470753714,1.3110710968798,-0.986890270326434,0.595751050201279,-3.09253361460361,0.46916774324558,-0.106963884988924,0.770809942464577,-2.29744584427304,-1.20151483819827,0.635211126597634,1.9485061943138,-0.207295685478984,1.18642547740204,1.26952287166028,-1.03331910151671,0.769737875997179,0.62263236734334,1.74290410415792,-1.43639080359747,-3.02186803267736,0.371138505325884,-0.892154984829254,0.539205495349696,0.121261896839739,1.69179477298761,1.02560393799022,2.49414651297345,-0.0740945801580443,1.1914167964104,-1.16633464612563,-1.22618809691127,0.478398469449852,0.480107690925521,0.192628623197008,0.969723361329037,-0.542596577429556,-1.25520032359307,-0.582529006936921,-1.40799030884104,1.61226495842432,1.94006072295496,-0.542240642666113,0.127415031177329,0.257637454343187,0.310449449269455,0.899466821714843,3.32872603934045,0.798601542393237,-2.52448363192022,-0.0758375672552044,-1.78629291050693,-2.80962589280849,1.28732928664085,-0.961564458820853,-0.426577629954347,-0.442617723059998
0.583869038590755,0.585459622945656,-1.18302772450188,2.75396971377711,-0.565481613220712,0.608630832120122,1.26581233327741,-0.138874439884151,1.54937892612842,1.05717140196747,2.54074419443113,-0.151613483341492,-0.731812506590445,-3.06850099368515,0.0781835748191085,-0.165248127400795,1.88071652754191,-1.16341468227429,-0.876945100479902,-0.503833969168601,-2.29480319073942,0.772101637297397,-0.278260291583704,-0.433444060036638,-1.86518526690819,0.243125272926888,-0.751134445579845,-0.191743307564834,0.264887969039498,1.12205329923321,-1.30932252702984,0.504503118285729,1.22824833565686,-1.3112594190069,1.22824643980001,2.78836408302343,-1.15400288260111,2.30091341509519,-1.03629716728024,-1.02103498308158,1.84500361202922,-0.233198526560501,-1.12110020866866,-3.02917826127323,0.371718817070414,-0.607454649602237,0.259382301378427,-2.05449431813583,0.0714458849862611,-0.121679004372947,2.49330685667541,-1.70320659563962,-0.782960656074545,0.0826807493251499,1.37337393675865,-0.494704642684834,0.987711069973126,0.666001827674731,0.628660761734133,0.0117101406600919,1.34650601669869,1.70794462854114,-0.029269727982341,-3.1932961971503,0.0153563744851796,0.340666711355687,0.107019558027922,1.23864410407527,0.45386987938965,1.13783781817166,2.7899153324027,0.0160370205479855,1.05688349197228,-1.32726619044541,-1.26352389060101,0.755456118453632,1.41078594477466,-0.126882351184354,1.2445673719038,0.336409991384478,-0.690944271614959,-0.989664765658596,-1.08006664005605,0.139726330599425,1.34036742525195,-0.525254819343222,-0.773407205824475,0.765019859722604,-0.868055841815894,2.10248956606251,0.777621245488651,-0.87980457155776,-0.274089834005602,0.247970934576932,-1.48831944001415,-2.40609504736219,0.476353141243425,-1.12183732053143,0.567410663098133,-1.28177929226328
-0.543383206343798,-0.279290861438769,-0.72493380028282,-3.44670206073169,0.140762786020819,-0.229171344300366,0.925919700154219,1.82240632911684,1.92718361415043,-0.0397854176402928,-0.920800740350335,1.29097666484567,-0.523937092700185,-2.78572010554826,-1.68411191450072,0.716085596737161,1.67275772637979,-0.906868254285497,-0.399276810397412,-1.10726084229111,-1.03170868258081,0.632774529203096,0.500020960618245,-1.23804102749104,-2.09233864467038,1.56076253830211,-0.76822562374426,-0.501602074629486,-1.53760854395209,0.311101953698025,0.283519502953937,2.11076825426817,1.15315635489403,-0.910773962815914,0.139702243981059,3.1665998059885,-0.861795819953999,0.852395641158841,0.00191923547695787,-0.511573995128698,2.85983783138445,-1.00430174974059,-0.858155078911275,-2.45308538857624,0.865309047906791,0.213085108404934,0.523682986522419,-2.73976579773344,0.0350836544288625,0.280742244309652,0.0271702226980369,-2.24828662931194,-1.05518890831241,-0.0246471293611702,1.39436014962493,-0.174335313054059,0.646478390166559,-0.0162893627310916,0.114784208811693,1.12469727475739,0.600697958717467,2.21651176768239,-1.13184563352493,-3.44376391255319,-0.669397901960505,-1.20555512058054,-1.22158440961502,-0.246259306915675,0.909783996417284,1.39597914855502,2.47325601881463,0.201917722541228,1.0558016338561,-0.369008187009616,-1.77265806257328,0.424534086201015,1.28131278743599,-0.430560216927695,1.4578855188925,0.00457028034667149,-0.454169165189814,0.00394332116344087,-0.969068399955413,0.819029316642015,0.946380504094605,-0.940610103583903,-0.434063416023145,-0.786052678635542,-0.230068477453429,0.848899216804347,1.00932566444229,0.702253531236822,-2.47516238317519,-0.0615908247763128,-0.7429052840119,-2.12806087909106,0.0251316132956475,-0.726865651180877,-0.0182963718790412,-0.888224889839656
1.05685097963615,0.0052160030381804,0.669994276354016,0.274511289550317,0.408228512701558,-0.592960515871824,0.887241891054288,0.299266669868786,1.78032132952612,1.45298496386385,-1.1682783585618,0.31210116430709,-0.368619823238337,-2.05887641576949,0.648249312584507,-0.837568158697942,0.598123507125321,-2.1339823311364,-0.220580946476371,0.0852987262170239,0.0735686109594448,1.4738828745305,-0.0882981215543884,1.10299917119245,-1.07366547864104,0.453270204381029,-1.63394996563579,-0.731292943906887,0.230931825762297,0.524080502059599,-0.00790479568347155,-0.979710052417878,1.99273445926625,-1.49244169483988,0.420754604204363,2.79860914065985,0.330372427579683,2.41631524890717,-0.0484353540884722,-0.921184282676383,-0.329026200724866,-0.245023890060512,-0.831507358854768,-2.17675461213939,0.0204488438471106,-0.0554632285368571,-0.0775046149754102,-1.74750469068335,-0.384598311175415,-1.83073578185964,2.4551298774297,-0.567552998292781,-1.36008743205828,0.722677138332532,1.14208404022591,-1.43670223077882,0.83178371325794,0.990978917932584,0.655653777447173,-0.750337347306926,-0.0842495212441283,2.53130916986751,-1.41166537541776,-1.80887126383212,-0.0197968722948718,0.257013663256054,-0.235272256986623,0.533490083530924,1.32035536611524,1.40217436349323,2.12979773279029,0.13125533924832,1.10702823888971,-0.908463429379488,-1.00871323985608,0.79263320337561,0.94636968696468,-0.888315036707708,1.85710349701803,-0.257976307286422,-1.54334007317939,-1.08200398181599,-1.42779918488126,0.00574614474013602,0.443324409965723,-0.57068486724243,-0.228341273843122,-0.622685317638277,-1.32154452171707,-0.312290729450072,0.438463958611612,1.49434825748581,-1.88504618581028,0.672171010849766,1.6897582291199,-2.40095704785572,0.473257674047759,0.035304177602714,-1.14518161765097,-1.734845319496
0.853887837501226,-0.409403410170818,-1.17687402997513,-1.74172602191688,-1.49267219047839,0.110096045265097,0.80816562505371,1.14987393663221,1.73757464873325,-0.0607165375031729,1.30868753927723,0.39740041955557,-0.874325522097921,-2.92721277687373,-0.423460379497989,-0.100792132755759,0.299906852360333,-1.26245088749264,0.858678487875904,-1.06874450268202,-0.56025880246707,0.687308192888429,0.860320877930845,-0.413210209086853,-1.83866805872207,0.463613985348393,-1.5756203617501,-1.75288586670413,0.907492842868235,-0.313448098860926,0.457169257331055,0.290806221473777,1.48957169236757,0.498200497694991,0.0338590731979997,2.97895597236168,2.05108818011753,2.06293218430527,-0.212310943406737,-1.40478407284782,0.658688103395031,-0.692771739661643,-0.728946495862259,-1.83122833341241,1.40362717530771,-0.254864065185135,0.207433163512567,-2.73096557168061,-0.277884261642235,-2.49766537459657,0.638923444651518,-1.40624041440385,-1.03943592546862,0.215645678571168,1.01744088822484,-0.752918810335074,0.289531376924396,1.09864892875585,-0.0385363184161689,-0.0110242155045102,0.427377912321119,1.09541742657948,-1.27493974773467,-2.90828507884239,1.19484271132907,-0.971071930078031,-0.622572037019087,-1.1048105994681,0.59584069415704,0.978572220459626,2.6419489211614,0.187308977692743,0.606004018233401,-0.623120663029502,-0.375792463690766,1.21499513307818,0.861761809584215,0.405372132472349,1.3392809321058,-0.874792387612105,-1.74455203898327,-1.36882524138009,-1.53207133253821,0.532442938650117,2.55503887613569,-1.08967477754754,-0.0695005659303589,-0.224017721901309,0.587059688670178,-0.658525735230172,1.09331988959675,1.42402855685476,-2.14324154510187,0.137694910283647,-0.667145813255691,-1.72939452368228,0.310439389667193,0.290431708071023,0.103666428610121,-1.63127245922324
-3.17412767531005,-0.684520996666331,0.463509431242261,2.67789057571932,-0.421002733344987,1.06248039211239,1.18410152152522,-0.808374235298747,-1.24724941853247,-0.254638292332314,2.60298735988999,-0.209040694440881,0.400557779750018,-2.83809328314683,-0.0952369546288984,-0.447608403205885,0.40587694828938,-1.95360228305415,0.867773328092259,-0.660156939082324,0.802103258372856,1.62597639397669,-0.235369764188043,0.670537470738068,-0.625924874365009,0.763604586899578,-1.06025111204344,-1.16336015440892,0.854388230935165,0.200244850857294,0.433905494460483,1.14189013781643,2.23845416030055,1.50718272576672,-1.14412072915111,3.35098235726789,-0.293800645118038,0.207685698932206,0.471469454533785,-0.805082179105643,2.31610892253838,0.234113084490791,1.04489789813902,-0.947926563361465,1.82162227413577,-3.31695922823735,0.804280306323985,-2.44016867503817,0.782929997360321,2.11765805684722,1.92492971196149,-2.36959669205474,-0.419705286707904,0.728542731034663,1.15541484522643,0.170088694589491,0.557493463557314,0.906254027254939,-2.44443998018154,0.739089385024852,-0.391727112797151,1.45032179279318,-1.04636641178617,-2.77088241511353,0.283138170329218,0.362534172787499,-0.691381423656453,-0.855283957390905,1.25052552618603,1.09201217990767,1.68960326310103,-0.00288060656492346,2.4959803240238,-1.49109835859749,-0.388166562075955,-0.0950250434098722,0.726015289112172,0.614950866089068,1.09156823733247,0.821474110403986,-0.968841054070337,-0.928470770223192,-0.716848463222064,-0.831512261937929,1.64118743867231,-0.731951831221886,0.785374766867842,0.23955461199815,1.14418603050635,2.87685741953367,0.131178161212937,2.75032571278873,-2.65985379381201,1.34072682353918,-0.898794320067228,0.326278927314613,0.511615607299041,-0.380399987505401,-0.73604527556279,1.08315878766655
