0.000000000000000000e+00,1.399155985563993454e-02,1.327257230877876282e-02,2.238482423126697540e-02,1.292357314378023148e-02,2.396397106349468231e-02,2.094247005879878998e-02,2.264376170933246613e-02,1.914933882653713226e-02,2.086374759674072266e-01,9.804973751306533813e-02,2.671930380165576935e-02,1.379820611327886581e-02,1.990977860987186432e-02,2.308391779661178589e-02,2.198233269155025482e-02,2.179340086877346039e-02,2.251630835235118866e-02,1.140219196677207947e-01,2.232235856354236603e-02
2.986568212509155273e-02,0.000000000000000000e+00,1.439838856458663940e-02,1.927928999066352844e-02,1.650506444275379181e-02,3.287790715694427490e-02,1.767960190773010254e-02,2.085700444877147675e-02,2.083844132721424103e-02,1.827836036682128906e-02,1.831838674843311310e-02,2.204901166260242462e-02,1.516860257834196091e-02,2.020994201302528381e-02,1.424155291169881821e-02,1.750707812607288361e-02,2.038352377712726593e-02,2.383025921881198883e-02,2.086338400840759277e-02,1.948872767388820648e-02
1.879790984094142914e-02,1.203443855047225952e-02,0.000000000000000000e+00,1.788860000669956207e-02,1.199919264763593674e-02,2.175713330507278442e-02,1.671122573316097260e-02,1.928197778761386871e-02,2.407418191432952881e-02,1.887074485421180725e-02,1.631538756191730499e-02,1.745873689651489258e-02,1.285101473331451416e-02,1.683014631271362305e-02,1.323444675654172897e-02,1.731441728770732880e-02,1.869814470410346985e-02,1.706159673631191254e-02,1.869677379727363586e-02,1.832839660346508026e-02
2.919524349272251129e-02,1.515522971749305725e-02,1.229455787688493729e-02,0.000000000000000000e+00,1.328766345977783203e-02,6.298705935478210449e-02,2.398711293935775757e-01,3.484668955206871033e-02,2.444825880229473114e-02,2.320111542940139771e-02,1.821164041757583618e-02,2.343372553586959839e-01,1.423801388591527939e-02,1.778783276677131653e-02,1.855134963989257812e-02,2.127985656261444092e-02,2.210813201963901520e-02,2.468406595289707184e-02,2.155765332281589508e-02,2.698577009141445160e-02
2.086710743606090546e-02,1.838202960789203644e-02,1.277866214513778687e-02,1.939068920910358429e-02,0.000000000000000000e+00,2.285613305866718292e-02,1.980913430452346802e-02,2.111689187586307526e-02,1.883865147829055786e-02,2.017413079738616943e-02,1.822913251817226410e-02,2.070217765867710114e-02,1.466671377420425415e-02,1.736317388713359833e-02,1.316048484295606613e-02,1.998507045209407806e-02,2.267900109291076660e-02,2.029872871935367584e-02,2.103804051876068115e-02,2.180026657879352570e-02
2.180270664393901825e-02,1.632662117481231689e-02,1.204731967300176620e-02,2.576801367104053497e-02,1.282543689012527466e-02,0.000000000000000000e+00,5.269098281860351562e-02,2.606513351202011108e-02,2.038659155368804932e-02,2.144853770732879639e-02,2.097132988274097443e-02,2.313551865518093109e-02,2.136569283902645111e-02,1.965946704149246216e-02,1.311559509485960007e-02,2.091287821531295776e-02,2.528809756040573120e-02,2.653473615646362305e-02,2.010313235223293304e-02,2.091217786073684692e-01
2.422152273356914520e-02,1.759454049170017242e-02,1.314140576869249344e-02,3.672718107700347900e-01,1.542233210057020187e-02,9.293523430824279785e-02,0.000000000000000000e+00,3.808483853936195374e-02,2.081630937755107880e-02,2.525176852941513062e-02,2.023506723344326019e-02,4.219122231006622314e-02,1.587317883968353271e-02,1.784970611333847046e-02,1.611967384815216064e-02,2.022807858884334564e-02,2.142544649541378021e-02,2.445556782186031342e-02,2.296358346939086914e-02,2.602882869541645050e-02
2.901942841708660126e-02,1.655834354460239410e-02,1.566919125616550446e-02,2.445467561483383179e-02,1.405849773436784744e-02,2.943043969571590424e-02,2.074609510600566864e-02,0.000000000000000000e+00,7.682695239782333374e-02,6.923889368772506714e-02,2.242355234920978546e-02,1.052555367350578308e-01,1.569179072976112366e-02,1.768713258206844330e-02,1.580875739455223083e-02,2.007326297461986542e-02,6.652344018220901489e-02,2.600170858204364777e-02,2.063054777681827545e-02,2.205542288720607758e-02
2.950319461524486542e-02,1.627724617719650269e-02,1.181657891720533371e-02,2.560145407915115356e-02,1.236253976821899414e-02,3.265995532274246216e-02,2.321538515388965607e-02,1.142252087593078613e-01,0.000000000000000000e+00,1.175100207328796387e-01,1.787581853568553925e-02,4.038930684328079224e-02,1.485302392393350601e-02,1.780837774276733398e-02,1.806503720581531525e-02,2.037952654063701630e-02,4.109381437301635742e-01,2.400293760001659393e-02,2.113600820302963257e-02,3.606140241026878357e-02
1.033497527241706848e-01,1.486859377473592758e-02,1.640938408672809601e-02,2.388397790491580963e-02,1.408491563051939011e-02,2.560251206159591675e-02,1.904037967324256897e-02,2.728042751550674438e-02,2.262093313038349152e-02,0.000000000000000000e+00,1.894704066216945648e-02,3.115137480199337006e-02,1.642740704119205475e-02,1.832584105432033539e-02,2.113399654626846313e-02,1.970531977713108063e-02,2.019913308322429657e-02,2.018607221543788910e-02,2.038119547069072723e-02,2.505501918494701385e-02
